L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.28,0.6,0.51,0.34,1.25,1.34,0.67,0.87,6.859999999999999,2.55,0.43,0.68,1.79,0.2,0.29,0.0,0.77,6.71,0
1.36,0.6,0.6,0.26,1.15,1.25,12.72,7.27,25.21,2.21,0.34,0.68,1.45,0.1,0.1,11.38,6.22,22.48,0
1.28,0.26,0.77,3.49,0.1,4.98,18.07,9.09,38.04,2.13,0.0,0.26,1.96,0.0,6.22,14.25,6.51,31.33,0
1.28,0.26,0.77,3.49,0.1,4.98,18.07,9.09,38.04,2.21,0.77,1.19,3.57,0.1,6.79,15.4,7.65,37.68,0
1.36,0.94,2.04,5.27,0.39,7.27,19.12,10.43,46.82,2.64,2.89,2.64,4.67,0.1,6.79,14.54,6.89,41.16,0
1.36,1.02,2.13,4.93,0.48,6.89,19.89,10.81,47.51,3.23,6.12,4.42,4.76,0.1,5.65,10.43,4.88,39.59,0
1.28,0.94,2.13,4.42,0.29,5.55,19.51,10.23,44.349999999999994,3.4,9.09,10.11,4.76,0.1,5.07,8.9,3.54,44.97,0
1.28,0.85,2.21,4.67,0.2,5.07,18.74,8.9,41.92,4.25,15.29,14.61,5.35,0.1,4.69,6.41,2.3,53.0,0
1.19,1.11,2.98,5.61,0.29,5.65,16.45,7.17,40.45,4.25,15.29,16.9,5.52,0.1,3.92,1.73,1.15,48.85999999999999,0
1.28,3.4,7.65,7.39,0.29,5.55,12.72,4.4,42.68,7.56,18.94,21.91,4.42,0.39,1.25,0.0,0.96,55.43,0
2.89,8.49,17.92,10.19,0.48,1.63,0.2,0.96,42.760000000000005,7.14,14.86,21.91,1.36,0.39,0.87,0.0,0.67,47.199999999999996,0
3.57,9.26,19.11,9.6,0.96,1.06,0.0,1.06,44.62,7.14,14.86,21.91,1.36,0.39,0.87,0.0,0.67,47.199999999999996,0
4.0,6.8,17.41,6.2,0.96,0.87,0.0,1.06,37.3,2.47,5.27,13.5,0.6,0.58,0.39,0.0,0.58,23.39,0
1.28,2.64,6.63,1.53,1.06,0.58,0.0,1.15,14.870000000000001,0.6,1.28,2.04,0.94,0.29,0.29,0.0,0.58,6.02,0
0.68,0.17,0.43,0.51,1.06,0.87,0.0,1.25,4.970000000000001,1.79,0.77,0.94,1.28,0.29,0.39,0.0,0.67,6.129999999999999,0
0.68,0.17,0.43,0.51,1.06,0.87,0.0,1.25,4.970000000000001,2.13,0.51,0.68,1.28,0.29,0.39,0.0,0.77,6.05,0
1.11,0.43,0.43,0.68,1.15,1.06,0.0,1.34,6.2,2.47,0.51,0.6,1.36,0.39,0.39,0.0,0.77,6.49,0
1.28,0.43,0.34,0.6,1.25,1.06,0.0,1.34,6.300000000000001,2.64,0.6,0.68,1.45,0.39,0.39,0.0,0.87,7.02,0
1.28,0.51,0.43,0.51,1.25,1.15,0.0,1.44,6.57,2.64,0.6,0.68,1.53,0.39,0.39,0.0,0.87,7.1,0
1.28,0.51,0.51,0.43,1.25,1.15,0.0,1.34,6.470000000000001,2.72,0.51,0.77,1.62,0.39,0.39,0.0,0.87,7.270000000000001,0
1.28,0.6,0.68,0.43,1.34,1.15,0.0,1.44,6.92,2.72,0.51,0.68,1.62,0.2,0.1,7.27,2.59,15.690000000000001,0
1.28,0.6,0.68,0.43,1.34,1.25,0.0,1.44,7.02,1.87,0.0,0.43,1.36,0.1,4.31,13.48,5.65,27.200000000000003,0
1.53,0.26,0.0,1.11,0.67,1.92,14.06,7.08,26.630000000000003,1.87,0.0,0.43,1.36,0.1,4.31,13.48,5.65,27.200000000000003,0
0.85,0.85,1.87,4.5,0.29,5.93,13.48,6.12,33.89,3.23,1.79,1.11,3.15,0.1,5.36,13.48,5.36,33.58,0
1.53,1.96,4.67,6.29,0.39,7.94,13.87,6.79,43.440000000000005,4.33,6.46,4.25,4.59,0.1,5.74,13.29,5.45,44.209999999999994,0
1.96,2.38,6.2,7.14,0.39,8.61,11.48,6.22,44.379999999999995,5.35,10.02,9.68,5.1,0.1,4.88,9.95,4.12,49.2,0
1.96,2.38,6.2,7.14,0.39,8.61,11.48,6.22,44.379999999999995,6.03,13.08,12.82,5.1,0.1,3.92,7.94,3.06,52.05,0
2.04,2.64,7.82,7.65,0.29,8.42,10.9,5.07,44.83,6.54,14.95,14.27,4.76,0.0,3.45,5.84,1.92,51.73,0
