L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.53,0.77,1.02,0.6,0.96,1.44,0.1,1.15,7.57,1.79,0.94,1.11,1.45,0.2,0.96,0.0,1.44,7.89,0
1.53,0.17,0.68,0.68,0.77,1.06,9.09,4.4,18.38,2.04,0.85,1.19,1.45,0.2,0.96,0.0,1.34,8.03,0
1.45,1.45,0.68,2.3,0.67,1.44,11.95,5.65,25.59,2.3,0.94,0.94,1.45,0.2,0.96,0.77,0.96,8.52,0
1.53,2.81,0.94,4.25,0.77,1.92,14.06,7.75,34.03,2.47,0.94,0.85,0.85,0.1,0.87,8.51,4.31,18.900000000000002,0
1.62,3.74,1.45,5.44,0.77,2.2,14.92,8.51,38.65,2.3,0.26,0.6,2.55,0.1,0.48,9.76,5.17,21.22,0
1.62,4.84,2.3,6.37,0.67,2.39,15.68,9.47,43.339999999999996,2.55,0.51,1.02,5.01,0.2,0.67,13.1,7.37,30.43,0
1.53,5.69,3.06,6.97,0.67,2.68,15.97,9.47,46.040000000000006,2.47,0.6,1.19,6.63,0.2,1.06,14.92,11.09,38.16,0
1.36,6.03,3.49,7.31,0.67,2.49,15.4,8.8,45.550000000000004,2.38,0.6,1.28,8.16,0.2,1.82,15.21,11.67,41.32,0
1.19,6.2,3.4,7.22,0.67,2.3,15.21,8.13,44.32,2.38,0.6,1.19,8.75,0.2,3.73,14.54,9.95,41.339999999999996,0
1.28,6.29,3.74,7.39,0.67,2.2,14.54,7.37,43.480000000000004,2.3,0.68,1.53,11.3,0.1,6.89,10.9,6.22,39.92,0
1.02,7.39,4.76,8.41,0.67,2.39,12.24,5.93,42.81,2.38,0.68,1.62,12.82,0.2,7.56,10.33,5.65,41.24,0
0.68,8.49,7.05,9.17,0.67,2.01,9.76,4.31,42.14,2.47,0.77,1.53,14.27,0.2,7.84,8.99,5.17,41.239999999999995,0
0.51,10.7,10.36,10.28,0.48,1.53,2.87,2.78,39.510000000000005,2.64,0.85,1.7,15.12,0.2,7.94,7.56,4.69,40.7,0
0.68,11.72,11.72,10.87,0.67,1.06,0.48,1.63,38.83,2.38,0.6,2.81,14.69,0.1,6.79,5.74,4.02,37.129999999999995,0
1.28,6.29,12.06,6.97,0.77,0.67,0.0,1.53,29.57,2.04,2.38,9.68,14.69,0.1,4.12,0.77,2.59,36.37,0
0.6,3.49,4.5,3.4,0.77,0.96,0.0,1.53,15.25,1.62,5.44,13.76,14.27,0.1,2.68,0.0,1.73,39.6,0
