L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
2.04,0.85,1.36,0.77,1.34,1.92,0.0,1.63,9.91,2.72,1.19,1.62,1.62,0.29,1.15,0.0,1.53,10.120000000000001,0
2.04,0.85,1.36,0.85,1.34,1.82,0.2,1.53,9.99,2.72,1.19,1.62,1.62,0.29,1.15,0.0,1.53,10.120000000000001,0
1.87,0.43,0.85,0.85,1.25,1.53,8.32,3.73,18.830000000000002,2.64,0.94,0.85,1.7,0.1,0.67,11.38,5.65,23.93,0
1.96,1.28,1.02,1.62,1.25,1.82,11.09,5.36,25.4,2.98,0.68,1.28,3.74,0.1,0.58,11.76,6.51,27.63,0
1.96,2.72,1.19,4.08,1.25,2.3,13.68,7.75,34.93,2.98,1.02,1.45,5.61,0.2,0.87,14.06,8.61,34.800000000000004,0
1.96,4.08,2.13,5.69,1.25,2.59,15.97,9.09,42.760000000000005,2.81,1.36,1.7,7.05,0.2,1.15,15.4,12.24,41.910000000000004,0
2.04,5.78,3.91,7.39,1.06,3.16,16.45,10.14,49.93000000000001,2.81,2.21,1.96,7.99,0.2,1.25,15.68,12.62,44.72,0
1.87,6.12,4.42,8.07,1.06,3.16,16.16,9.56,50.42,2.81,2.98,2.04,7.48,0.2,0.87,16.16,10.9,43.44,0
1.7,6.37,4.76,8.07,1.06,3.16,15.21,9.09,49.42,2.72,3.66,2.3,7.14,0.29,0.77,15.4,9.28,41.56,0
1.7,6.54,5.01,8.24,1.15,3.06,14.25,8.99,48.940000000000005,2.55,3.91,2.3,7.31,0.29,1.15,15.4,8.32,41.230000000000004,0
1.62,6.88,5.18,8.49,1.15,2.97,14.54,8.61,49.44,2.38,5.18,2.47,7.48,0.29,1.34,14.92,7.84,41.9,0
1.45,7.73,5.86,9.0,1.15,2.97,13.48,7.75,49.39,2.3,6.88,2.81,7.99,0.29,1.92,13.48,6.89,42.56,0
1.28,8.24,6.2,9.68,1.15,2.49,10.52,5.55,45.11,1.96,11.04,7.82,11.55,0.29,4.12,8.23,4.78,49.790000000000006,0
1.11,8.83,8.83,10.28,1.06,1.82,2.97,3.35,38.25,1.96,11.04,7.82,11.55,0.29,4.12,8.23,4.78,49.790000000000006,0
1.45,6.37,9.51,10.11,1.06,1.25,0.39,1.92,32.059999999999995,1.96,14.52,13.25,14.27,0.1,2.01,1.53,3.06,50.7,0
1.19,3.32,5.78,6.12,1.15,1.15,0.0,1.92,20.63,2.72,9.51,11.21,2.98,0.2,0.67,0.0,1.73,29.020000000000003,0
1.87,1.02,1.62,2.04,1.25,1.34,0.0,1.92,11.06,1.96,5.52,3.4,1.11,0.29,0.77,0.0,1.63,14.679999999999998,0
1.96,0.77,1.28,1.28,1.25,1.53,0.0,2.01,10.08,1.96,2.38,1.62,1.02,0.2,0.87,0.0,1.63,9.68,0
2.04,0.77,1.19,1.19,1.25,1.63,0.0,2.11,10.18,1.96,2.38,1.62,1.02,0.2,0.87,0.0,1.63,9.68,0
2.04,0.85,1.19,1.11,1.25,1.63,0.0,2.11,10.18,2.89,1.36,1.36,1.36,0.2,0.87,0.0,1.73,9.77,0
2.13,0.85,1.19,1.11,1.25,1.63,0.0,2.2,10.36,2.98,1.36,1.28,1.36,0.2,0.87,0.0,1.73,9.780000000000001,0
