L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.79,1.45,0.0,0.68,1.25,0.77,0.58,0.1,6.620000000000001,1.02,1.62,0.85,0.51,1.34,2.2,1.25,0.2,8.99,0
1.8676470588235294,1.6926470588235294,0.0,0.7673529411764706,0.8811764705882352,0.77,6.054117647058823,9.563235294117646,21.596176470588237,1.02,1.62,0.85,0.51,1.34,2.2,1.25,0.2,8.99,0
1.1547058823529412,1.06,1.28,3.085294117647059,0.5029411764705882,0.4970588235294118,12.874117647058823,15.33705882352941,35.79117647058823,1.1073529411764707,1.6976470588235293,0.7723529411764706,0.345,1.0682352941176472,1.1808823529411763,4.676176470588236,4.742352941176471,15.590000000000002,0
1.4929411764705882,2.4149999999999996,5.6179411764705875,5.09,0.5711764705882353,0.8355882352941175,13.116764705882353,14.813823529411765,43.95323529411764,0.6989705882352941,1.6235294117647059,0.6074999999999999,1.4775000000000003,0.6011764705882352,1.9720588235294116,11.824852941176472,9.544705882352941,28.35029411764706,0
1.83,2.929411764705882,8.879999999999999,5.27,0.7476470588235294,1.796470588235294,12.429411764705883,15.153529411764707,49.0364705882353,1.3200000000000003,2.58,3.3952941176470595,3.6947058823529417,0.58,4.174705882352941,13.044117647058822,9.665882352941177,38.45470588235294,0
2.015,3.2699999999999996,10.488235294117645,5.27,0.77,2.244117647058823,10.378235294117648,12.676764705882354,47.112352941176475,1.7583823529411766,3.9000000000000004,8.841617647058824,5.080735294117647,0.6633823529411765,7.228382352941177,11.6825,8.955882352941178,48.110882352941175,0
2.114117647058823,3.6,11.68,5.3358823529411765,0.8523529411764705,2.3741176470588234,9.018823529411765,11.375294117647059,46.35058823529412,2.1,4.382941176470588,12.432941176470589,6.192058823529412,0.7611764705882353,7.806470588235294,9.564117647058822,4.186176470588234,47.42588235294118,0
2.1935294117647057,4.128529411764706,13.78,5.826470588235294,0.87,2.9220588235294116,7.886764705882354,10.125882352941176,47.73323529411765,2.049264705882353,4.2675,13.96,6.7475000000000005,0.77,7.7592647058823525,3.4583823529411735,2.617647058823529,41.62955882352941,0
2.408823529411765,5.351176470588236,16.541176470588233,6.6,0.87,3.06,5.677058823529412,8.098823529411764,48.607058823529414,2.04,4.25,14.1,6.8,0.77,7.75,2.78,2.49,40.98,0
2.9038235294117642,8.87382352941176,22.357647058823524,7.608823529411764,0.87,2.7144117647058827,2.187647058823533,4.6041176470588265,52.120294117647056,2.335,4.3975,18.59441176470588,7.311911764705882,1.0216176470588234,4.183970588235296,1.2008823529411772,1.1625000000000005,40.207794117647055,0
3.7799999999999994,11.643529411764705,24.68,8.083529411764706,0.7994117647058825,2.1170588235294123,0.6135294117647064,1.9870588235294133,53.70411764705882,2.456764705882353,5.938235294117648,21.95823529411765,8.328235294117647,1.136764705882353,2.9064705882352935,0.96,0.7126470588235293,44.39735294117648,0
5.689999999999999,11.055000000000001,24.88,8.613235294117647,0.9661764705882352,1.5276470588235298,0.4508823529411764,0.8867647058823533,54.06970588235294,2.47,7.700441176470591,23.560000000000002,8.70794117647059,1.2338235294117648,2.3776470588235283,0.8845588235294116,0.5945588235294116,47.5289705882353,0
6.291764705882353,7.700000000000002,23.17823529411765,6.526470588235296,1.1829411764705882,0.9064705882352946,0.5447058823529412,0.4888235294117649,46.81941176470589,2.2558823529411764,7.009999999999999,23.78,6.789999999999999,1.3241176470588236,2.1435294117647055,0.9441176470588235,0.49764705882352933,44.74529411764706,0
2.846176470588238,7.774999999999999,15.171764705882357,3.7505882352941184,1.3055882352941177,0.67,0.58,0.32823529411764707,32.42735294117648,3.382794117647059,5.3522058823529415,15.95058823529412,3.8302941176470595,1.0326470588235295,1.6408823529411767,0.8872058823529412,0.32632352941176473,32.40294117647059,0
0.8170588235294117,3.8558823529411788,8.190000000000001,2.157058823529412,0.8929411764705885,0.67,0.6329411764705882,0.2370588235294118,17.45294117647059,1.9049999999999985,6.225000000000001,7.8979411764705825,1.7449999999999988,1.4126470588235298,1.6888235294117648,0.9414705882352942,0.1391176470588234,21.95499999999999,0
1.135,0.9049999999999998,3.8105882352941185,1.275294117647059,0.7923529411764705,0.7258823529411764,0.67,0.2,9.514117647058825,1.3798529411764706,1.910294117647049,2.5176470588235214,0.7676470588235281,1.0155882352941166,1.8001470588235295,0.96,0.1,10.451176470588216,0
1.4976470588235296,1.28,1.2923529411764707,0.76,1.0129411764705882,0.8229411764705883,0.67,0.2,7.535882352941177,0.9088235294117643,1.1200000000000006,1.0599999999999996,0.5311764705882352,0.9388235294117647,1.8964705882352941,0.96,0.1764705882352942,7.591764705882353,0
1.6600000000000001,1.365,0.595,0.6,1.105,0.8200000000000001,0.72,0.2,7.0649999999999995,0.83,1.28,0.8724999999999999,0.51,1.0350000000000001,1.92,1.1775,0.125,7.75,0
1.7423529411764704,1.45,0.2600000000000003,0.5576470588235296,1.15,0.8170588235294116,0.7229411764705884,0.2,6.9,0.9161764705882351,1.4049999999999998,0.9161764705882351,0.51,1.1261764705882351,1.92,1.25,0.17352941176470582,8.217058823529412,0
1.79,1.5250000000000001,0.17,0.51,1.15,0.87,0.7141176470588235,0.2,6.929117647058824,0.9976470588235296,1.5076470588235296,0.94,0.5748529411764708,1.2220588235294119,1.9848529411764706,1.25,0.2,8.677058823529412,0
1.79,1.6899999999999997,0.1370588235294119,0.51,1.191176470588235,0.87,0.7288235294117649,0.2,7.117058823529412,1.02,1.593529411764706,0.876470588235294,0.536470588235294,1.25,1.946470588235294,1.313529411764706,0.2,8.736470588235294,0
1.8205882352941178,1.79,0.09,0.5444117647058824,1.2844117647058824,0.87,0.7082352941176471,0.16176470588235292,7.2694117647058825,1.0822058823529412,1.62,0.85,0.5722058823529412,1.25,1.982205882352941,1.2086764705882351,0.2,8.76529411764706,0
1.87,1.6982352941176475,0.09,0.628235294117647,1.205882352941177,0.87,0.635882352941177,0.5729411764705865,7.5711764705882345,1.11,1.6741176470588237,0.9108823529411767,0.6,1.3108823529411768,2.01,1.2785294117647066,0.2,9.094411764705882,0
1.815,1.5850000000000002,0.1450000000000001,0.7641176470588237,0.8985294117647058,0.7761764705882351,3.482941176470594,5.8950000000000085,15.361764705882369,1.1629411764705884,1.759558823529412,0.8804411764705881,0.5404411764705881,1.34,1.8247058823529405,0.7708823529411747,0.4514705882352949,8.730441176470586,0
1.6000000000000003,1.6764705882352942,0.8335294117647039,1.9635294117647022,0.6847058823529415,0.606470588235294,11.185294117647054,15.518823529411765,34.06882352941175,0.8599999999999994,1.6217647058823526,0.6299999999999996,0.6200000000000002,0.9711764705882346,1.5423529411764703,7.287058823529424,6.144705882352952,19.677058823529435,0
1.4500000000000004,1.9111764705882364,2.5038235294117657,4.51,0.5064705882352942,0.6964705882352943,13.97264705882353,16.183235294117647,41.73382352941177,0.9519117647058826,1.745,0.8894117647058827,1.704411764705883,0.706764705882353,1.5601470588235293,12.20779411764706,8.579264705882352,28.344705882352944,0
1.7799999999999998,2.8,3.3788235294117643,4.68,0.624705882352941,0.8382352941176469,13.098823529411765,15.678235294117648,42.87882352941177,1.5299999999999998,2.2899999999999996,2.6294117647058814,2.9299999999999993,0.67,2.754117647058823,14.207058823529412,9.588823529411764,36.59941176470588,0
2.04,3.095,4.652941176470593,4.455,0.77,1.1567647058823536,11.38647058823529,14.198823529411762,41.755,2.043235294117648,3.2675000000000027,5.873235294117656,3.6757352941176484,0.7905882352941181,4.251911764705886,13.858382352941172,8.928676470588229,42.68926470588236,0
2.0558823529411763,3.26,9.369999999999997,4.7541176470588224,0.7876470588235294,1.6817647058823524,9.39235294117647,11.913529411764706,43.21529411764706,2.4100000000000006,3.992941176470589,9.337058823529416,4.310000000000001,0.9229411764705884,4.89764705882353,11.35882352941176,5.2988235294117585,42.52823529411764,0
2.141764705882353,3.536764705882354,12.315000000000005,5.62,0.87,2.43264705882353,8.370294117647056,10.54235294117647,45.82882352941177,2.55,4.17,10.7,4.59,0.96,4.98,10.14,3.45,41.54,0
2.25,4.709999999999999,15.46941176470588,6.3,0.87,2.68,6.564705882352943,8.607647058823531,47.451764705882354,2.980294117647061,5.019411764705888,14.544705882352963,5.540000000000005,0.9097058823529408,4.231176470588231,4.847941176470557,2.326764705882346,40.39999999999999,0
2.6179411764705893,7.867058823529416,20.95411764705883,7.155000000000002,0.8611764705882351,2.663235294117647,3.204705882352937,5.402941176470583,50.726176470588236,3.2710294117647054,6.9850000000000065,19.566029411764713,6.567500000000001,0.9733823529411769,3.01426470588235,0.9311764705882365,1.129852941176469,42.43823529411765,0
