L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.19,1.62,0.51,1.19,1.15,1.34,0.39,1.44,8.83,1.62,0.68,1.02,0.85,1.82,1.73,1.15,0.58,9.45,0
1.45,1.36,0.51,1.11,0.77,0.77,10.9,6.6,23.47,1.79,0.77,1.02,0.94,1.82,1.73,1.25,0.58,9.899999999999999,0
1.45,1.87,2.55,1.96,0.48,1.53,13.01,8.13,30.979999999999997,1.87,0.77,1.11,0.94,1.82,1.73,1.25,0.58,10.07,0
1.7,2.55,4.76,2.64,0.48,4.4,12.72,8.32,37.57,1.87,0.77,1.11,0.85,1.82,1.53,1.34,3.92,13.209999999999999,0
1.79,3.23,5.86,3.23,0.58,5.17,10.43,6.6,36.89,1.87,0.68,1.11,1.11,1.63,1.25,9.56,11.96,29.17,0
1.96,3.74,6.71,4.0,0.29,4.98,7.75,4.31,33.739999999999995,1.87,0.68,1.28,2.21,1.25,1.15,13.01,14.63,36.08,0
2.21,4.5,7.73,4.84,0.39,5.17,4.78,2.49,32.11,1.62,6.46,2.3,3.32,0.96,1.34,14.34,15.68,46.019999999999996,0
2.72,5.01,8.16,5.18,0.48,5.07,3.06,2.11,31.79,1.7,8.07,3.06,4.25,1.06,1.34,13.87,14.63,47.98,0
3.23,5.69,8.75,5.86,0.58,5.26,2.39,1.92,33.68,1.79,8.07,3.23,4.33,0.96,1.34,11.38,13.29,44.39,0
4.93,7.48,11.89,6.54,0.58,4.88,1.25,1.44,38.99,1.79,7.14,3.66,5.1,1.25,1.63,10.23,12.34,43.14,0
6.46,9.34,15.29,6.97,0.58,3.83,0.67,1.15,44.290000000000006,1.79,6.88,5.1,6.29,1.25,2.01,10.43,12.15,45.9,0
7.56,8.49,16.56,5.35,0.67,2.2,0.58,1.06,42.46999999999999,1.7,7.82,7.48,7.65,1.15,2.3,9.18,10.9,48.17999999999999,0
8.07,6.2,12.32,2.89,0.87,1.44,0.67,1.15,33.61,1.62,9.34,9.68,8.66,1.06,2.49,6.7,8.42,47.97,0
4.42,3.4,5.95,1.62,1.06,1.34,0.67,1.15,19.61,1.79,11.64,11.21,9.6,1.25,2.49,2.3,5.17,45.45,0
0.17,0.6,2.3,0.94,0.77,1.06,0.67,1.25,7.76,3.66,13.25,12.66,9.85,1.34,2.59,0.77,0.96,45.08,0
0.68,0.94,0.43,0.85,0.96,1.25,0.48,1.34,6.930000000000001,5.95,13.67,12.66,8.49,1.44,1.63,0.77,0.77,45.379999999999995,0
1.02,1.11,0.43,0.94,1.06,1.25,0.67,1.44,7.92,3.57,11.81,9.85,4.5,1.44,1.34,0.87,0.58,33.96,0
1.11,1.19,0.51,0.94,1.15,1.34,0.67,1.53,8.440000000000001,1.11,4.76,1.02,1.62,1.34,1.25,0.96,0.48,12.54,0
1.19,1.28,0.51,1.02,1.15,1.34,0.67,1.44,8.6,1.36,0.94,0.77,0.94,1.63,1.53,0.87,0.2,8.24,0
1.36,1.36,0.51,1.11,1.25,1.34,0.77,1.53,9.23,1.7,0.94,0.77,0.77,1.73,1.53,1.06,0.48,8.98,0
1.36,1.36,0.6,1.19,1.25,1.44,0.77,1.44,9.41,1.87,0.85,0.77,0.77,1.63,1.63,1.15,0.48,9.149999999999999,0
1.53,1.45,0.6,1.19,1.25,1.44,0.77,1.53,9.76,1.96,0.85,0.77,0.77,1.63,1.73,1.15,0.58,9.44,0
1.62,1.53,0.6,1.28,1.25,1.44,0.77,1.44,9.93,1.79,0.85,0.77,0.77,1.63,1.73,1.15,0.58,9.27,0
1.28,1.45,0.51,1.11,1.25,1.34,0.39,1.63,8.959999999999999,1.79,0.85,0.77,0.85,1.73,1.73,1.25,0.58,9.55,0
1.28,1.36,0.51,1.11,0.87,0.87,12.72,8.61,27.33,1.87,0.94,0.77,0.85,1.73,1.82,1.25,0.58,9.809999999999999,0
1.45,1.62,1.36,1.79,0.77,1.34,14.54,9.37,32.239999999999995,1.96,0.94,0.85,0.77,1.73,1.73,0.39,0.48,8.85,0
