L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.7,0.68,0.85,0.51,0.67,1.25,0.0,1.34,7.0,1.96,1.36,0.85,0.85,0.2,0.58,0.0,1.15,6.95,0
1.7,0.68,0.85,0.51,0.67,1.25,0.0,1.34,7.0,2.04,1.36,0.85,0.85,0.1,0.48,3.54,1.25,10.47,0
1.79,0.17,0.51,0.43,0.58,1.15,2.11,1.44,8.18,1.96,1.02,0.34,1.02,0.1,0.39,9.56,3.64,18.03,0
1.53,0.94,0.51,0.6,0.58,1.25,5.45,2.4,13.26,2.38,3.83,0.26,2.13,0.1,0.48,10.9,4.88,24.96,0
1.7,3.57,0.51,1.11,0.58,1.25,8.9,3.54,21.16,2.04,5.27,0.6,3.23,0.1,0.29,11.95,5.65,29.130000000000003,0
1.7,6.12,0.85,2.72,0.58,1.44,11.76,5.26,30.43,1.87,4.76,0.94,6.29,0.1,0.67,11.95,6.51,33.09,0
1.79,9.77,1.79,4.25,0.58,1.63,13.48,6.79,40.08,1.87,6.03,1.36,8.16,0.1,1.06,11.0,6.7,36.28,0
1.87,12.15,2.89,5.78,0.58,1.92,14.54,7.84,47.56999999999999,2.13,8.07,1.87,7.99,0.2,0.58,11.0,6.31,38.15,0
1.79,13.08,3.66,6.46,0.67,2.01,14.25,7.75,49.67,2.64,10.53,2.04,7.14,0.2,0.39,11.29,6.22,40.45,0
1.62,13.25,4.17,6.97,0.67,1.92,13.1,6.7,48.400000000000006,2.89,11.72,2.38,7.31,0.2,0.48,12.62,6.12,43.72,0
1.19,13.76,4.33,7.05,0.67,1.73,11.95,5.45,46.129999999999995,3.15,12.91,2.3,6.29,0.2,0.29,13.1,6.03,44.269999999999996,0
1.02,13.5,4.67,7.31,0.67,1.63,10.62,4.78,44.2,3.15,12.91,2.3,6.29,0.2,0.29,13.1,6.03,44.269999999999996,0
0.43,13.76,7.05,7.82,0.58,1.25,4.4,3.35,38.64,3.23,16.65,3.15,5.86,0.2,1.06,9.37,4.31,43.83,0
0.51,14.1,7.73,6.88,0.48,1.15,0.87,1.63,33.35,2.72,16.65,4.93,7.99,0.1,1.44,5.84,3.45,43.12,0
0.6,14.1,4.17,2.64,0.58,1.15,0.29,1.53,25.06,2.81,18.09,9.68,8.33,0.1,1.15,1.63,1.53,43.31999999999999,0
0.17,7.9,1.53,0.68,0.58,1.34,0.0,1.63,13.830000000000002,4.5,20.47,11.04,4.17,0.1,0.29,0.0,1.25,41.82,0
0.68,3.49,0.6,0.51,0.58,1.34,0.0,1.63,8.829999999999998,4.5,11.47,5.35,1.62,0.2,0.39,0.0,1.25,24.78,0
0.94,0.34,0.43,0.43,0.58,1.44,0.0,1.73,5.890000000000001,2.04,4.93,1.79,0.6,0.2,0.48,0.0,1.25,11.29,0
1.11,0.34,0.51,0.51,0.67,1.53,0.0,1.82,6.49,1.79,2.3,0.77,0.68,0.1,0.48,0.0,1.25,7.37,0
1.19,0.34,0.51,0.6,0.67,1.53,0.0,1.92,6.76,2.04,1.53,0.6,1.11,0.2,0.58,0.0,1.34,7.4,0
1.28,0.34,0.51,0.6,0.67,1.53,0.0,1.92,6.85,2.55,1.45,0.6,1.11,0.2,0.58,0.0,1.44,7.93,0
1.36,0.43,0.6,0.6,0.67,1.63,0.0,1.92,7.21,2.72,1.36,0.68,1.11,0.2,0.58,0.0,1.44,8.09,0
1.45,0.43,0.6,0.68,0.67,1.53,0.0,2.01,7.37,2.72,1.36,0.77,1.11,0.2,0.58,0.0,1.44,8.18,0
1.45,0.51,0.68,0.6,0.67,1.63,0.0,1.73,7.27,2.04,1.36,0.94,1.11,0.29,0.58,0.0,1.25,7.57,0
1.45,0.6,0.68,0.6,0.67,1.63,0.0,1.53,7.16,2.47,1.36,0.85,1.11,0.29,0.58,0.0,1.34,8.0,0
1.45,0.34,0.43,0.43,0.67,1.44,5.07,2.3,12.13,2.64,1.36,0.85,1.19,0.2,0.58,4.69,1.82,13.330000000000002,0
1.28,1.11,0.43,0.94,0.67,1.44,8.99,3.73,18.59,2.47,1.19,0.34,1.19,0.1,0.29,9.95,4.5,20.03,0
1.28,2.38,0.68,2.98,0.67,1.73,11.95,5.93,27.599999999999998,2.3,0.85,0.26,2.38,0.1,0.39,11.67,4.78,22.729999999999997,0
1.36,3.91,1.79,5.61,0.67,2.39,14.54,8.51,38.78,1.96,4.76,0.34,3.06,0.1,0.39,13.29,5.74,29.64,0
1.36,3.91,1.79,5.61,0.67,2.39,14.54,8.51,38.78,1.96,4.76,0.34,3.06,0.1,0.39,13.29,5.74,29.64,0
1.28,4.84,2.55,6.54,0.77,2.68,15.97,9.95,44.58,1.96,10.53,0.94,5.1,0.1,0.39,14.73,7.37,41.12,0
1.28,5.1,2.72,6.63,0.77,2.49,15.68,9.47,44.14,1.7,12.32,1.19,4.59,0.1,0.1,13.48,6.22,39.699999999999996,0
1.28,5.1,2.72,6.63,0.77,2.49,15.68,9.47,44.14,1.79,12.91,1.36,4.59,0.2,0.1,11.67,5.36,37.980000000000004,0
1.02,6.2,3.15,7.05,0.87,2.39,14.73,7.84,43.25,1.96,14.52,1.53,4.67,0.2,0.29,11.38,4.98,39.53,0
0.94,6.88,3.66,7.65,0.87,2.39,13.68,6.51,42.58,2.13,15.71,2.21,5.18,0.1,0.39,11.0,4.69,41.41,0
0.51,9.0,8.33,9.17,0.58,1.73,6.89,3.54,39.75,2.64,17.58,4.08,5.69,0.1,0.67,8.23,3.73,42.72,0
0.51,9.26,10.79,9.85,0.58,0.96,0.77,1.53,34.25,3.4,17.58,5.61,5.86,0.1,0.77,4.88,2.68,40.879999999999995,0
1.11,5.95,11.72,8.83,0.58,0.77,0.2,1.44,30.6,4.33,18.09,10.79,5.95,0.0,0.58,0.29,1.63,41.66,0
1.11,5.95,11.72,8.83,0.58,0.77,0.2,1.44,30.6,4.93,17.58,9.94,2.21,0.1,0.58,0.0,1.25,36.589999999999996,0
0.34,3.06,6.2,4.42,0.67,0.87,0.0,1.63,17.19,4.0,10.36,3.57,0.85,0.2,0.58,0.0,1.25,20.810000000000002,0
1.02,1.11,2.55,2.55,0.67,0.87,0.0,1.53,10.3,1.02,4.59,1.19,0.43,0.2,0.58,0.0,1.15,9.16,0
