L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
2.64,0.77,0.77,0.26,0.96,1.34,0.0,2.01,8.75,3.32,1.36,1.62,1.11,0.96,0.96,0.0,0.77,10.1,0
2.55,0.77,0.77,0.17,0.77,1.06,3.26,3.16,12.51,3.32,1.11,1.62,1.02,0.58,0.67,2.97,1.63,12.92,0
2.55,0.77,0.77,0.43,0.87,1.06,12.24,9.56,28.25,3.32,1.11,1.7,1.02,0.39,0.48,11.67,6.51,26.2,0
2.38,0.51,0.68,1.62,0.48,1.63,14.06,10.43,31.79,3.32,0.6,1.28,0.68,0.2,2.59,11.76,6.12,26.549999999999997,0
2.72,1.02,1.11,4.84,0.58,3.06,14.73,10.81,38.870000000000005,3.32,2.72,2.47,2.89,0.2,6.41,13.48,6.79,38.28,0
2.64,2.04,2.13,6.29,0.87,3.54,14.54,9.66,41.71,3.06,4.08,4.0,4.84,0.29,8.04,11.95,6.12,42.379999999999995,0
2.47,3.74,2.98,7.05,0.87,3.06,11.76,6.79,38.72,2.55,4.84,5.35,5.86,0.2,7.84,9.95,5.17,41.76,0
2.47,4.76,4.08,7.99,0.87,2.78,8.8,4.5,36.25,2.64,6.12,9.51,6.97,0.2,7.65,7.65,4.12,44.86,0
2.55,5.69,7.73,8.83,0.87,2.97,4.88,4.5,38.02,3.15,7.82,13.84,7.73,0.2,7.75,5.36,3.06,48.91,0
2.81,6.63,9.77,9.68,0.77,3.26,3.16,4.02,40.1,4.33,9.17,16.05,9.26,0.2,7.56,2.39,2.2,51.160000000000004,0
3.32,7.14,11.72,10.62,0.58,3.16,0.39,3.16,40.089999999999996,5.86,10.7,19.53,11.64,0.29,7.08,0.0,1.44,56.540000000000006,0
3.66,7.39,12.32,11.72,0.48,2.59,0.0,2.3,40.46,7.31,11.81,20.81,11.3,0.39,5.74,0.0,1.15,58.510000000000005,0
3.91,7.56,13.25,12.57,0.48,1.73,0.0,1.92,41.42,9.43,9.68,20.13,11.3,0.67,4.21,0.0,0.96,56.379999999999995,0
4.25,6.88,13.93,12.23,0.58,1.44,0.0,2.01,41.32,10.36,6.54,18.43,3.49,0.77,2.59,0.0,0.67,42.85,0
4.17,4.59,10.62,9.0,0.77,1.15,0.0,2.01,32.309999999999995,5.27,6.12,8.83,1.28,0.87,1.63,0.0,0.58,24.58,0
2.04,3.57,3.74,4.76,0.87,0.77,0.0,2.11,17.86,2.55,4.0,2.55,0.77,1.15,1.15,0.0,0.48,12.649999999999999,0
2.13,0.6,1.02,2.13,0.58,0.87,0.0,2.2,9.530000000000001,1.79,1.28,1.79,1.11,0.77,1.06,0.0,0.48,8.280000000000001,0
2.21,0.51,0.68,1.19,0.77,1.06,0.0,1.92,8.34,2.04,1.02,1.53,0.94,0.87,1.15,0.0,0.58,8.129999999999999,0
2.38,0.6,0.6,0.68,0.87,1.06,0.0,2.2,8.39,2.38,1.02,1.53,0.94,0.87,1.25,0.0,0.67,8.66,0
2.38,0.68,0.6,0.17,0.87,1.15,0.0,2.2,8.05,2.55,1.11,1.53,1.11,0.96,1.25,0.0,0.77,9.280000000000001,0
2.47,0.68,0.68,0.17,0.96,1.25,0.0,2.3,8.51,2.72,1.02,1.53,1.11,0.96,1.25,0.0,0.87,9.46,0
2.55,0.77,0.68,0.26,0.96,1.15,0.0,2.3,8.67,2.98,1.11,1.53,1.28,0.96,1.25,0.0,0.87,9.98,0
2.47,0.77,0.77,0.26,0.96,1.25,0.0,2.3,8.780000000000001,3.06,1.19,1.53,1.11,0.96,1.25,0.0,0.87,9.97,0
2.64,0.77,0.85,0.34,0.96,1.25,0.0,2.3,9.11,3.23,0.85,1.45,1.28,0.77,0.96,0.0,0.39,8.93,0
2.55,0.77,0.94,0.43,0.96,1.15,0.0,0.87,7.67,2.98,0.85,1.53,1.19,0.58,0.96,9.18,4.69,21.96,0
2.55,0.85,0.85,0.34,0.87,0.96,8.9,7.08,22.400000000000002,2.98,0.6,1.28,0.94,0.29,0.87,12.91,7.17,27.04,0
2.55,0.68,0.68,1.28,0.87,1.15,12.62,10.62,30.449999999999996,3.06,1.28,1.53,1.79,0.2,5.07,12.62,7.17,32.72,0
2.47,0.51,0.77,3.74,0.67,3.06,13.68,11.19,36.089999999999996,2.72,1.87,2.13,2.89,0.2,8.23,14.25,7.75,40.04,0
2.72,0.77,0.94,5.27,0.77,5.26,14.92,12.15,42.8,2.72,2.38,2.89,4.76,0.29,9.47,12.72,7.08,42.31,0
2.64,1.11,1.53,6.63,1.06,7.08,13.48,10.81,44.34,2.55,3.57,4.17,6.29,0.2,9.66,11.29,6.12,43.849999999999994,0
2.55,1.53,2.47,7.48,0.96,6.31,12.24,9.18,42.72,2.64,4.93,7.22,7.31,0.2,9.66,8.8,4.78,45.540000000000006,0
2.47,2.38,3.74,8.41,1.06,6.51,11.09,7.84,43.5,2.72,6.37,12.66,7.9,0.29,9.47,7.08,3.83,50.32000000000001,0
2.47,3.83,5.27,9.17,1.06,6.51,10.33,6.98,45.620000000000005,2.98,7.48,14.52,9.0,0.2,8.99,5.45,3.16,51.78,0
2.55,5.01,8.41,9.68,1.06,5.93,6.51,5.45,44.6,3.57,9.0,16.48,10.7,0.2,8.32,2.59,2.3,53.16,0
2.55,5.01,8.41,9.68,1.06,5.93,6.51,5.45,44.6,5.61,10.96,20.13,11.98,0.2,6.79,0.0,1.44,57.11,0
2.72,7.05,12.91,11.72,0.58,3.35,0.0,2.97,41.300000000000004,7.31,9.43,20.81,11.98,0.58,4.98,0.0,0.96,56.050000000000004,0
2.98,7.99,14.69,12.82,0.48,2.01,0.0,1.82,42.79,8.41,5.52,18.94,4.5,0.87,3.26,0.0,0.67,42.17,0
3.66,7.31,16.48,13.67,0.67,1.25,0.0,1.82,44.86,4.42,4.84,8.24,1.7,0.87,1.92,0.0,0.48,22.47,0
4.0,5.1,14.35,9.68,0.67,1.15,0.0,1.92,36.870000000000005,2.55,3.66,2.89,1.11,1.06,1.25,0.0,0.48,13.0,0
2.13,4.0,6.37,5.86,0.87,0.77,0.0,2.01,22.009999999999998,1.96,1.53,1.96,1.36,0.77,1.15,0.0,0.48,9.21,0
2.3,0.6,1.11,2.98,0.67,0.67,0.0,2.11,10.440000000000001,2.21,1.19,1.79,1.11,0.87,1.25,0.0,0.58,9.0,0
2.3,0.51,0.68,1.7,0.87,0.96,0.0,1.82,8.84,2.47,1.28,1.7,1.02,0.87,1.25,0.0,0.67,9.26,0
2.47,0.6,0.51,0.77,0.96,1.15,0.0,2.01,8.469999999999999,2.64,1.19,1.62,1.11,0.87,1.25,0.0,0.77,9.450000000000001,0
2.55,0.68,0.51,0.26,0.96,1.15,0.0,2.2,8.31,2.81,1.28,1.7,1.19,0.96,1.25,0.0,0.77,9.959999999999999,0
2.64,0.68,0.6,0.26,0.96,1.25,0.0,2.2,8.59,2.98,1.28,1.62,1.28,0.96,1.25,0.0,0.77,10.14,0
2.64,0.68,0.68,0.26,1.06,1.25,0.0,2.2,8.77,2.98,1.28,1.62,1.28,0.96,1.34,0.0,0.77,10.23,0
2.64,0.68,0.77,0.34,1.06,1.25,0.0,2.2,8.940000000000001,2.89,0.85,1.7,1.19,0.58,0.77,6.7,3.06,17.74,0
2.64,0.68,0.77,0.34,1.06,1.25,0.0,2.3,9.04,2.81,0.94,1.45,1.28,0.29,0.48,14.25,8.9,30.4,0
2.3,0.68,0.77,0.34,0.96,1.15,0.39,1.15,7.74,2.98,0.51,1.45,1.45,0.2,4.88,14.06,8.61,34.14,0
2.47,0.77,0.77,0.26,0.96,0.96,10.52,9.09,25.8,2.98,1.36,1.62,2.89,0.2,7.94,15.68,9.85,42.52,0
