L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.17,0.68,1.02,0.0,0.67,2.59,1.06,0.2,6.39,0.17,0.43,0.94,1.28,0.2,0.96,0.0,0.29,4.27,0
0.51,0.51,1.45,0.26,0.77,2.68,1.06,0.2,7.4399999999999995,0.17,0.51,1.02,1.45,0.1,0.96,1.25,1.06,6.52,0
0.6,0.6,1.7,0.43,0.87,2.87,1.15,0.29,8.51,0.17,0.26,0.94,2.13,0.0,0.77,8.04,5.74,18.049999999999997,0
0.68,0.68,1.7,0.51,0.87,2.87,1.15,0.29,8.75,0.17,0.26,0.94,2.13,0.0,0.77,8.04,5.74,18.049999999999997,0
0.6,0.77,1.79,0.6,0.87,2.97,1.25,0.29,9.14,0.17,0.51,0.77,4.67,0.1,3.16,11.29,7.94,28.61,0
0.85,0.85,1.79,0.6,0.96,2.97,1.25,0.29,9.56,0.26,0.51,0.77,4.59,0.0,3.16,11.38,7.65,28.32,0
1.11,0.85,1.79,0.6,0.96,2.87,1.15,0.39,9.719999999999999,0.26,0.51,0.51,5.01,0.1,3.06,10.9,6.79,27.14,0
0.94,0.94,1.87,0.6,0.96,2.97,1.15,0.39,9.82,0.51,0.85,0.6,6.03,0.1,2.97,8.04,4.88,23.979999999999997,0
0.77,1.02,1.87,0.68,0.96,2.78,2.49,1.53,12.1,0.77,1.87,1.19,7.22,0.1,2.87,5.07,2.59,21.68,0
0.94,1.02,1.87,0.6,0.58,0.39,10.04,3.16,18.6,1.28,5.52,3.57,11.21,0.1,2.78,3.64,0.96,29.060000000000002,0
1.19,0.85,1.87,2.98,0.48,4.4,10.52,4.4,26.69,2.04,10.36,6.29,12.82,0.1,1.73,1.82,0.39,35.55,0
1.28,0.94,1.87,3.49,0.58,4.21,8.13,3.45,23.950000000000003,2.04,10.36,6.29,12.82,0.1,1.73,1.82,0.39,35.55,0
1.45,0.6,1.11,5.78,0.67,4.5,8.51,3.45,26.070000000000004,3.66,16.9,7.65,13.42,0.0,1.63,0.29,0.29,43.839999999999996,0
2.04,1.62,0.85,7.73,0.67,5.26,8.32,3.16,29.65,4.0,14.1,6.03,3.23,0.0,1.34,0.1,0.29,29.09,0
2.47,2.98,1.28,9.34,0.67,5.55,6.6,2.2,31.09,1.62,4.76,1.96,0.68,0.1,0.96,0.0,0.29,10.37,0
2.89,5.01,2.21,10.62,0.58,4.98,4.31,1.06,31.659999999999997,0.77,0.85,0.77,0.68,0.1,0.96,0.0,0.29,4.42,0
3.4,8.83,4.25,11.89,0.39,3.83,2.01,0.2,34.8,0.77,0.85,0.77,0.0,0.1,1.06,0.0,0.2,3.75,0
5.52,10.79,6.37,13.25,0.39,2.68,0.87,0.2,40.07,0.26,0.85,0.85,0.94,0.1,1.25,0.0,0.2,4.45,0
6.63,11.13,6.46,11.72,0.29,2.59,1.06,0.2,40.08,0.26,0.85,0.77,1.11,0.1,1.25,0.0,0.29,4.630000000000001,0
6.63,11.13,6.46,11.72,0.29,2.59,1.06,0.2,40.08,0.17,0.94,0.85,1.19,0.1,1.25,0.0,0.29,4.79,0
0.26,1.19,1.19,0.09,0.58,2.2,1.15,0.29,6.950000000000001,0.17,0.94,0.85,1.19,0.1,1.25,0.0,0.29,4.79,0
0.51,1.02,1.45,0.34,0.67,2.4,1.06,0.29,7.74,0.09,1.02,0.94,1.28,0.1,1.34,0.0,0.29,5.0600000000000005,0
0.6,0.94,1.62,0.51,0.87,2.4,1.15,0.29,8.379999999999999,0.09,1.02,0.94,1.36,0.1,1.15,0.0,0.2,4.86,0
0.6,0.94,1.62,0.6,0.77,2.4,1.25,0.29,8.47,0.09,1.02,0.94,1.36,0.1,1.15,0.0,0.2,4.86,0
0.6,1.02,1.7,0.68,0.87,2.49,1.25,0.29,8.9,0.17,0.77,0.6,2.47,0.0,1.25,10.62,6.03,21.91,0
0.94,1.02,1.79,0.68,0.87,2.49,1.25,0.29,9.33,1.02,0.68,0.6,4.59,0.0,2.68,9.85,5.26,24.68,0
1.11,1.02,1.87,0.77,0.87,2.49,1.15,0.39,9.67,1.79,1.28,0.94,5.01,0.1,3.16,7.65,5.17,25.1,0
0.94,1.02,1.87,0.77,0.87,2.59,1.15,0.39,9.6,1.79,1.28,0.94,5.01,0.1,3.16,7.65,5.17,25.1,0
0.77,1.02,1.79,0.77,0.96,2.4,1.63,0.67,10.01,2.04,1.36,0.94,4.67,0.0,2.78,5.84,4.02,21.65,0
