L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.94,1.87,1.19,2.13,0.77,1.25,2.01,2.3,12.46,2.13,1.28,2.3,2.3,1.06,1.34,1.15,0.77,12.33,0
1.36,1.96,0.77,2.04,0.77,1.34,2.11,2.3,12.650000000000002,2.13,1.19,2.38,2.3,0.96,1.06,1.34,4.02,15.379999999999999,0
1.53,2.13,0.85,1.87,0.77,1.34,2.2,2.39,13.080000000000002,2.13,1.19,1.96,2.47,0.96,1.25,7.08,9.37,26.41,0
1.7,2.21,0.85,1.79,0.87,1.44,2.3,2.49,13.65,2.21,1.11,2.38,2.55,0.96,1.34,9.76,12.34,32.650000000000006,0
1.79,2.3,0.85,1.87,0.87,1.44,2.3,2.49,13.91,2.04,1.28,2.81,2.81,0.96,1.53,11.09,13.77,36.290000000000006,0
1.79,2.21,0.94,1.96,0.96,1.44,2.11,2.49,13.9,1.87,1.36,3.15,3.15,0.96,2.01,12.82,15.3,40.620000000000005,0
1.87,2.3,1.02,1.79,0.87,1.25,2.59,2.59,14.280000000000001,1.87,1.45,3.23,3.4,0.96,2.3,12.62,15.3,41.129999999999995,0
1.79,1.79,0.6,2.13,0.77,1.34,8.61,6.7,23.729999999999997,1.79,1.62,3.49,3.91,0.96,2.78,12.43,14.54,41.519999999999996,0
2.13,2.64,1.36,2.38,0.87,2.11,11.09,9.09,31.67,2.04,1.7,3.74,4.25,0.96,3.06,11.76,14.06,41.57,0
2.3,3.06,1.87,2.81,0.87,3.35,12.15,9.85,36.26,2.04,1.7,3.74,4.25,1.06,2.97,11.57,13.58,40.91,0
2.3,3.06,2.04,3.32,0.96,4.59,12.53,10.43,39.230000000000004,1.79,4.67,4.33,4.59,0.67,2.87,10.43,12.53,41.879999999999995,0
2.3,3.06,2.47,4.0,0.96,6.22,12.15,10.52,41.68,1.7,5.69,4.84,5.35,0.67,2.87,8.7,10.52,40.339999999999996,0
2.38,3.23,2.81,4.42,0.96,6.79,11.57,10.04,42.2,1.7,6.54,6.63,7.05,0.67,2.97,6.12,8.32,40.0,0
2.38,3.4,3.15,4.76,0.96,6.98,11.09,9.66,42.38,1.87,7.05,8.49,8.66,0.67,2.59,1.92,5.26,36.51,0
2.47,3.4,4.0,5.35,0.96,7.27,9.85,8.13,41.43,3.49,7.05,9.94,9.68,0.77,2.01,1.15,2.2,36.29,0
2.47,3.4,4.84,5.69,0.87,7.17,7.94,6.51,38.89,4.25,4.33,5.78,3.66,0.77,1.06,1.15,0.96,21.960000000000004,0
2.47,3.49,7.39,9.51,0.67,6.6,3.35,3.16,36.64,4.25,4.33,5.78,3.66,0.77,1.06,1.15,0.96,21.960000000000004,0
2.55,3.49,8.41,11.64,0.58,4.98,2.2,2.49,36.34,1.87,3.91,3.91,2.81,0.87,1.15,1.34,0.67,16.53,0
2.89,3.32,8.83,11.89,0.48,3.54,1.92,2.3,35.17,1.45,1.28,2.21,2.13,0.96,1.25,1.44,0.67,11.39,0
1.96,2.89,6.03,5.95,0.67,1.63,1.92,2.3,23.349999999999998,1.79,1.28,2.3,2.13,0.96,1.34,1.53,0.77,12.1,0
1.87,2.55,4.0,4.08,0.67,1.44,1.92,2.3,18.83,1.87,1.28,2.21,2.13,0.96,1.34,1.63,0.77,12.19,0
1.36,2.3,2.21,2.55,0.67,1.25,1.92,2.3,14.559999999999999,1.87,1.28,2.21,2.21,0.96,1.34,1.63,0.87,12.370000000000001,0
