L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.53,0.68,0.68,0.17,2.68,1.34,0.0,0.67,7.75,4.67,1.36,1.45,2.04,0.39,1.15,0.0,0.0,11.059999999999999,0
1.7,0.77,0.77,0.26,2.39,1.25,11.76,8.51,27.41,4.25,1.36,1.53,1.96,0.29,1.06,3.35,4.12,17.92,0
1.7,0.17,0.94,4.5,1.82,2.59,16.16,10.71,38.59,4.25,1.36,1.53,1.96,0.29,1.06,3.35,4.12,17.92,0
1.53,0.51,1.45,7.22,1.63,3.45,19.51,11.29,46.59,4.08,0.85,0.94,1.19,0.1,0.67,10.62,9.28,27.729999999999997,0
1.7,0.68,1.96,7.73,1.73,4.02,20.75,12.24,50.81,4.33,4.0,4.08,5.1,0.0,1.34,12.72,8.7,40.269999999999996,0
1.79,0.43,2.13,8.24,1.53,4.59,18.74,12.43,49.88,4.17,5.52,5.52,5.69,0.0,1.92,14.25,9.76,46.83,0
1.96,1.28,2.21,8.16,1.92,3.54,18.07,11.29,48.43,4.0,6.03,6.12,6.2,0.1,2.11,13.48,9.56,47.6,0
1.96,2.47,3.66,8.75,1.73,3.16,17.4,10.14,49.269999999999996,4.33,7.9,7.56,7.22,0.1,2.3,11.38,7.94,48.73,0
1.62,5.95,5.35,9.6,1.92,2.97,15.21,8.13,50.75,4.42,11.04,9.94,7.9,0.1,3.06,9.56,6.41,52.43,0
1.36,7.65,10.19,10.7,2.11,2.87,13.29,5.65,53.81999999999999,4.42,11.04,9.94,7.9,0.1,3.06,9.56,6.41,52.43,0
1.53,9.26,12.15,11.81,1.92,2.59,8.61,2.87,50.74,4.5,13.42,14.44,8.07,0.1,3.16,8.61,5.65,57.95,0
2.38,11.64,13.93,13.33,1.73,2.11,0.0,1.44,46.56,4.84,16.39,17.41,7.9,0.1,2.87,7.27,4.69,61.470000000000006,0
5.1,16.48,15.88,11.21,2.3,0.87,0.0,0.77,52.61,6.29,21.4,22.42,7.9,0.1,2.01,0.0,2.11,62.23,0
5.44,12.82,12.15,7.9,2.49,0.87,0.0,0.77,42.440000000000005,6.29,21.4,22.42,7.9,0.1,2.01,0.0,2.11,62.23,0
3.66,7.22,8.58,3.23,2.59,0.87,0.0,0.87,27.019999999999996,8.07,23.69,22.42,5.78,0.2,1.34,0.0,1.25,62.75000000000001,0
1.28,4.67,3.57,0.34,2.49,1.06,0.0,0.96,14.37,7.9,22.84,21.74,2.72,0.2,0.96,0.0,1.15,57.510000000000005,0
0.94,0.26,0.6,0.43,2.59,1.15,0.0,1.15,7.119999999999999,1.87,4.08,2.89,1.36,0.29,0.96,0.0,0.48,11.93,0
1.11,0.43,0.34,0.43,2.68,1.25,0.0,1.15,7.390000000000001,2.81,2.55,2.21,1.7,0.29,1.06,0.0,0.29,10.91,0
1.28,0.51,0.26,0.34,2.78,1.25,0.0,1.34,7.76,3.4,1.96,1.62,1.87,0.29,1.06,0.0,0.0,10.2,0
