L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.87,1.28,0.77,0.77,0.96,1.25,1.06,0.29,8.25,0.94,0.94,0.94,0.85,0.87,0.58,3.26,0.58,8.96,1
1.87,1.36,0.85,0.94,0.96,1.25,0.96,0.48,8.67,1.02,0.68,1.28,1.28,0.77,1.82,11.96,1.63,20.439999999999998,1
1.87,1.28,0.77,0.85,0.87,1.25,6.79,9.95,23.63,0.94,1.36,1.7,2.55,0.77,2.01,13.87,5.36,28.560000000000002,1
1.87,0.85,0.85,0.85,0.39,0.58,10.71,14.44,30.54,1.19,2.21,2.81,4.17,0.87,3.06,15.4,7.94,37.65,1
2.21,1.11,1.02,5.86,0.48,0.77,13.2,15.4,40.050000000000004,1.36,2.72,4.0,4.84,1.06,3.54,15.4,8.61,41.53,1
2.47,1.96,1.28,7.14,0.67,1.92,14.15,16.07,45.660000000000004,1.45,2.98,4.25,4.84,1.06,2.97,14.63,7.27,39.45,1
2.55,2.13,1.45,7.56,0.48,2.01,12.62,14.82,43.62,1.36,2.72,3.91,4.59,0.96,2.68,14.25,6.51,36.98,1
2.38,1.7,1.28,5.69,0.48,1.15,11.57,13.1,37.35,1.36,2.55,4.0,4.76,1.06,3.06,14.25,6.89,37.93,1
2.38,1.96,0.68,5.01,0.67,1.15,11.67,11.76,35.28,1.36,2.72,5.01,5.1,1.25,3.73,13.87,6.98,40.02,1
2.47,4.33,0.51,5.86,0.67,1.63,11.19,11.57,38.230000000000004,1.45,4.25,7.9,5.95,1.34,3.73,11.67,4.4,40.69,1
2.47,8.24,2.21,6.88,0.67,2.2,9.85,10.43,42.95,1.96,8.41,12.23,7.73,0.87,3.26,4.69,2.49,41.64,1
2.98,12.82,7.14,8.16,0.87,2.3,7.75,8.32,50.34,3.83,11.04,15.46,9.0,1.06,2.39,2.4,1.34,46.519999999999996,1
3.66,16.48,9.85,10.45,0.48,2.01,3.45,5.17,51.55,5.52,10.79,15.46,3.66,1.15,2.49,2.59,0.87,42.53,1
5.61,18.34,14.61,12.23,0.58,1.82,0.29,1.63,55.11,3.23,6.54,5.61,1.19,1.15,2.11,2.87,0.77,23.47,1
7.14,18.85,16.22,7.82,0.87,1.06,0.48,0.39,52.83,1.19,2.13,1.79,0.43,1.25,2.2,2.97,0.77,12.73,1
7.48,11.3,8.24,3.15,0.87,1.06,0.58,0.2,32.88,0.51,0.94,1.28,0.68,1.25,2.39,2.97,1.15,11.17,1
0.6,4.08,1.96,0.77,0.58,1.06,0.67,0.2,9.92,0.68,1.02,1.19,0.85,1.34,2.49,3.16,1.15,11.88,1
1.11,1.19,0.68,0.51,0.67,1.15,0.67,0.0,5.9799999999999995,0.77,1.02,1.19,0.94,1.34,2.49,3.26,1.25,12.26,1
1.53,1.19,0.68,0.6,0.87,1.15,0.87,0.29,7.18,0.85,1.02,1.11,1.02,1.34,2.59,3.35,1.25,12.53,1
1.7,1.19,0.77,0.68,0.87,1.25,0.87,0.29,7.62,0.85,1.11,1.19,1.11,1.34,2.59,3.26,1.34,12.79,1
1.79,1.28,0.77,0.68,0.96,1.25,0.96,0.29,7.98,0.77,1.02,1.02,1.11,1.44,2.49,3.06,1.25,12.16,1
1.87,1.28,0.77,0.68,0.96,1.25,0.96,0.29,8.06,0.77,1.11,1.11,1.19,1.34,2.49,3.26,1.44,12.709999999999999,1
1.87,1.28,0.77,0.68,0.87,1.25,0.96,0.2,7.880000000000001,0.94,1.11,1.19,1.11,1.34,2.3,1.73,1.15,10.87,1
