L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.34,0.94,0.51,2.04,1.25,0.96,1.53,1.63,9.2,1.62,0.68,1.45,1.45,0.87,0.96,0.77,1.63,9.43,1
0.51,1.96,0.51,1.96,0.87,0.58,10.14,7.08,23.61,1.53,0.6,0.94,1.53,0.39,0.77,6.6,10.71,23.07,1
0.77,6.29,0.6,1.53,0.58,0.58,13.68,11.76,35.79,1.45,1.36,2.89,1.87,0.39,0.67,13.2,16.83,38.66,1
1.19,10.28,0.68,1.79,0.67,0.87,16.73,13.87,46.08,1.36,3.15,4.33,2.47,0.48,1.34,13.58,17.4,44.11,1
1.7,12.82,2.55,2.3,1.25,1.25,18.36,14.82,55.05,1.36,5.27,8.41,3.06,0.39,2.49,13.87,18.07,52.92,1
2.47,13.76,3.57,2.81,1.53,1.92,18.36,15.11,59.53,1.45,7.73,11.3,4.42,0.58,4.12,13.87,17.4,60.87,1
4.0,14.1,4.42,3.06,1.53,2.49,17.12,13.87,60.59,1.45,10.11,12.82,5.69,1.15,4.59,13.58,17.12,66.51,1
5.18,14.1,5.1,3.32,1.53,2.49,14.44,11.57,57.730000000000004,1.53,11.98,13.42,6.54,1.44,4.02,12.62,15.4,66.94999999999999,1
6.37,14.1,5.52,3.32,1.53,2.59,11.09,7.46,51.980000000000004,1.7,13.67,14.35,7.22,1.44,3.64,10.43,13.39,65.84,1
7.48,14.44,7.82,3.4,1.53,2.49,6.98,3.16,47.3,1.96,15.71,14.69,7.65,1.44,3.45,8.51,11.86,65.27000000000001,1
7.9,14.1,11.04,3.57,1.44,2.11,4.12,1.73,46.01,2.21,18.09,15.46,8.33,1.34,3.16,6.22,9.85,64.66,1
7.39,12.82,12.32,3.66,1.06,2.11,2.3,1.53,43.19,2.55,19.28,16.22,8.66,0.77,2.68,2.11,6.98,59.25,1
8.58,12.49,10.79,3.06,1.15,1.63,1.53,1.44,40.67,2.89,20.21,15.8,8.83,0.29,2.01,1.34,3.64,55.010000000000005,1
6.63,11.98,3.74,1.36,1.34,0.96,1.25,1.25,28.51,3.06,20.72,15.03,8.49,0.48,1.63,0.96,2.78,53.15,1
3.15,9.09,2.3,0.94,1.53,0.96,1.34,1.25,20.560000000000002,2.98,13.67,13.67,5.18,0.39,1.44,0.77,2.01,40.11,1
1.28,3.23,0.6,1.28,1.34,0.96,1.25,1.34,11.28,2.13,9.68,10.28,2.55,0.48,1.25,0.87,1.73,28.97,1
0.34,0.68,0.51,1.53,1.44,0.96,1.34,1.53,8.33,2.04,3.83,4.25,1.87,0.58,1.06,0.96,1.73,16.32,1
0.17,0.43,0.34,1.79,1.44,1.06,1.44,1.63,8.3,1.45,1.19,2.3,1.79,0.58,0.96,0.96,1.53,10.76,1
0.17,0.6,0.34,1.87,1.53,1.06,1.44,1.63,8.64,1.53,1.11,1.87,1.53,0.58,0.96,1.15,1.63,10.360000000000001,1
0.26,0.77,0.43,1.87,1.53,1.06,1.44,1.63,8.99,1.62,1.11,1.62,1.28,0.67,0.87,1.15,1.73,10.05,1
0.34,0.77,0.34,1.96,1.63,1.06,1.44,1.63,9.17,1.7,1.02,1.53,1.28,0.77,0.87,1.15,1.73,10.049999999999999,1
0.34,0.85,0.43,2.13,1.53,1.06,1.44,1.73,9.51,1.7,0.85,1.45,1.45,0.77,0.96,1.15,1.73,10.059999999999999,1
0.43,1.02,0.43,2.13,1.53,1.15,1.63,1.92,10.239999999999998,1.79,0.77,1.36,1.45,0.77,0.96,1.15,1.82,10.07,1
0.43,0.51,0.34,1.96,1.34,0.96,2.59,2.2,10.33,1.79,0.68,1.45,1.02,0.77,0.87,0.48,1.34,8.399999999999999,1
0.51,2.38,0.43,1.79,0.96,0.58,12.24,9.76,28.65,1.79,0.68,1.45,1.02,0.77,0.87,0.48,1.34,8.399999999999999,1
0.6,5.35,0.77,1.79,0.48,0.87,16.07,13.58,39.51,1.45,1.62,3.83,2.3,0.29,1.06,13.01,16.83,40.39,1
0.85,7.82,2.13,2.55,0.77,1.34,18.36,14.82,48.64,1.45,1.62,3.83,2.3,0.29,1.06,13.01,16.83,40.39,1
1.28,11.38,4.0,3.06,1.25,2.39,18.74,15.11,57.209999999999994,1.45,9.26,9.85,3.57,0.87,2.49,14.06,17.4,58.95,1
2.04,13.08,5.18,3.4,1.53,3.16,17.5,14.34,60.230000000000004,1.45,9.26,9.85,3.57,0.87,2.49,14.06,17.4,58.95,1
2.89,14.1,6.12,3.66,1.53,3.35,14.44,11.76,57.849999999999994,1.79,13.25,13.08,5.69,2.11,3.35,12.62,16.16,68.05000000000001,1
4.67,14.44,6.88,3.83,1.44,3.26,11.48,8.13,54.129999999999995,1.79,13.25,13.08,5.69,2.11,3.35,12.62,16.16,68.05000000000001,1
6.37,14.44,11.04,4.0,1.34,3.16,7.17,3.73,51.24999999999999,2.21,17.66,13.67,6.97,1.73,2.87,8.99,12.15,66.25,1
7.82,15.2,14.18,4.17,1.06,2.78,4.31,1.92,51.440000000000005,2.55,18.85,14.35,7.56,1.73,2.68,6.6,10.14,64.46000000000001,1
9.0,14.44,14.86,4.5,0.77,2.49,2.68,1.73,50.47,2.81,20.21,15.8,8.16,1.15,2.39,2.2,7.27,59.99,1
9.51,14.44,15.46,4.42,0.77,2.49,1.82,1.73,50.64,3.15,21.74,16.22,8.66,0.48,1.92,1.34,3.83,57.339999999999996,1
8.83,13.76,15.2,3.74,1.06,1.92,1.44,1.53,47.480000000000004,3.49,21.23,15.46,8.33,0.48,1.73,1.06,3.06,54.839999999999996,1
7.73,12.82,8.07,1.7,1.34,1.06,1.25,1.34,35.31,3.32,18.85,15.03,7.39,0.58,1.53,0.77,2.3,49.77,1
4.67,10.7,3.91,0.77,1.63,0.96,1.25,1.34,25.229999999999997,2.55,11.47,11.04,3.57,0.58,1.34,0.87,1.82,33.239999999999995,1
