L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.02,1.62,0.26,0.34,0.58,0.39,0.58,0.2,4.99,0.68,1.11,0.26,0.0,0.29,0.58,0.96,0.96,4.84,1
1.02,1.62,0.26,0.34,0.58,0.39,0.58,0.2,4.99,0.6,0.34,0.26,0.85,0.29,0.77,15.3,2.11,20.52,1
1.11,1.62,0.17,0.43,0.58,0.48,0.58,0.2,5.170000000000001,0.43,1.87,1.28,3.23,0.48,1.53,18.17,7.17,34.160000000000004,1
1.28,1.7,0.09,0.51,0.67,0.48,0.67,0.1,5.5,0.43,3.91,2.64,4.5,0.58,2.2,19.22,9.47,42.95,1
1.28,1.7,0.09,0.51,0.67,0.48,0.67,0.1,5.5,0.6,5.69,4.59,5.1,0.77,2.49,18.17,9.37,46.78,1
1.11,1.53,0.0,0.51,0.58,0.39,4.78,5.17,14.07,0.85,7.39,7.48,6.29,0.58,3.26,13.39,3.64,42.879999999999995,1
1.36,1.11,1.53,3.66,0.48,0.2,15.78,15.97,40.09,0.85,7.39,7.48,6.29,0.58,3.26,13.39,3.64,42.879999999999995,1
1.36,1.11,1.53,3.66,0.48,0.2,15.78,15.97,40.09,1.36,10.28,14.01,9.09,0.48,4.21,2.97,2.68,45.08,1
1.62,2.3,2.72,7.22,0.58,0.48,16.45,18.07,49.44,1.79,11.98,16.56,10.11,0.48,4.4,2.01,2.11,49.44,1
2.04,4.17,3.83,6.71,0.58,0.58,17.12,17.69,52.72,2.38,13.42,17.92,10.87,0.67,3.73,1.15,1.15,51.290000000000006,1
3.06,12.91,10.87,6.54,0.77,0.48,12.24,12.62,59.49,2.47,14.1,18.94,11.3,0.77,3.35,1.44,0.77,53.14,1
3.06,12.91,10.87,6.54,0.77,0.48,12.24,12.62,59.49,2.55,13.42,19.45,11.13,0.67,2.97,0.96,0.39,51.54,1
4.17,17.49,14.61,8.58,0.58,0.77,9.66,10.33,66.19,2.3,11.13,18.43,8.92,0.58,1.53,0.87,0.29,44.05,1
4.17,17.49,14.61,8.58,0.58,0.77,9.66,10.33,66.19,0.43,4.33,5.52,4.08,0.96,1.34,0.96,0.1,17.72,1
7.05,21.31,21.23,10.79,0.1,0.29,0.96,2.59,64.32,0.43,1.11,0.6,1.02,0.39,1.53,0.87,0.2,6.15,1
8.07,20.64,22.93,10.79,0.39,0.1,0.39,1.44,64.75,0.43,1.11,0.6,1.02,0.39,1.53,0.87,0.2,6.15,1
8.24,16.98,21.74,7.56,0.48,0.2,0.39,0.67,56.26,0.51,1.02,0.51,0.94,0.48,1.53,1.06,0.29,6.34,1
0.0,2.47,2.89,0.6,0.2,0.2,0.48,0.29,7.130000000000001,0.6,1.11,0.43,0.94,0.58,1.63,1.15,0.39,6.83,1
0.34,1.87,1.36,0.51,0.48,0.39,0.29,0.2,5.4399999999999995,0.6,1.11,0.43,0.94,0.58,1.73,1.06,0.29,6.74,1
0.6,1.7,0.6,0.43,0.58,0.39,0.48,0.2,4.98,0.68,1.19,0.43,0.94,0.67,1.82,1.15,0.2,7.08,1
