L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.53,1.02,0.6,0.77,0.87,1.15,0.77,0.39,7.1,0.85,0.94,1.19,1.11,0.96,1.73,1.34,1.06,9.18,1
1.53,1.02,0.6,0.8464705882352941,0.87,1.15,4.698676470588235,8.333382352941175,19.048529411764704,0.68,0.43,0.94,0.6,0.39,1.15,10.9,2.59,17.68,1
1.53,0.865,0.6,0.9320588235294117,0.87,0.8947058823529411,11.33529411764706,14.71764705882353,31.744705882352946,0.51,0.26,1.11,2.04,0.39,1.53,13.2,3.73,22.770000000000003,1
1.6775,1.0755882352941177,1.19,4.471323529411765,0.6964705882352942,0.6183823529411765,13.782058823529413,15.62970588235294,39.141029411764706,0.68,1.19,2.04,3.57,0.39,2.39,14.63,7.08,31.970000000000002,1
1.7741176470588236,1.1758823529411764,1.28,5.01,0.67,1.2058823529411766,15.081176470588236,16.544705882352943,42.74176470588235,0.94,1.79,2.89,4.67,0.48,3.06,14.63,8.13,36.59,1
1.79,1.0575,1.2098529411764705,4.41764705882353,0.5998529411764706,0.8957352941176471,14.333529411764706,15.911617647058824,40.21573529411765,1.02,1.96,3.15,4.76,0.48,2.59,14.63,7.46,36.05,1
1.79,1.02,1.19,4.25,0.58,0.77,14.06,15.68,39.34,1.02,2.21,3.32,4.5,0.67,2.2,13.58,5.93,33.43,1
1.79,1.02,0.8997058823529411,4.305294117647059,0.7113235294117648,1.1639705882352942,13.396470588235294,14.753823529411765,38.040588235294116,1.02,2.21,3.32,4.5,0.67,2.2,13.58,5.93,33.43,1
1.79,1.02,0.77,4.33,0.77,1.34,13.1,14.34,37.459999999999994,1.02,3.49,5.86,5.78,0.87,3.06,12.91,4.88,37.87,1
1.8925,1.3275000000000003,0.77,5.0475,0.8302941176470588,1.5751470588235297,12.870882352941177,13.996323529411764,38.31014705882353,1.28,6.54,9.51,6.8,0.87,3.26,10.43,2.68,41.37,1
2.0047058823529413,2.815294117647058,1.2449999999999999,6.140294117647058,0.8141176470588236,1.9926470588235294,11.652647058823531,12.490294117647059,39.155,2.04,10.79,13.33,8.24,0.58,2.68,2.87,2.2,42.73,1
2.1738235294117647,6.058676470588239,3.2773529411764732,7.196176470588236,0.8214705882352942,2.1536764705882354,9.528382352941176,10.393970588235293,41.60352941176471,4.0,12.06,16.31,9.17,0.77,2.01,2.3,1.25,47.87,1
2.6576470588235295,10.592941176470589,6.95764705882353,8.530000000000001,0.7758823529411765,1.794705882352941,6.028235294117646,7.661764705882352,44.998823529411766,5.44,10.19,14.35,3.74,0.77,1.82,2.4,0.96,39.67,1
3.422500000000001,14.528382352941179,11.442500000000006,10.517500000000004,0.5889705882352939,1.44,2.102352941176467,4.191911764705878,48.234117647058824,2.47,6.03,5.78,1.11,0.77,1.82,2.59,0.87,21.44,1
4.5600000000000005,16.851176470588236,14.495588235294118,9.80441176470588,0.5908823529411766,1.1838235294117645,0.32823529411764707,1.5976470588235288,49.41176470588235,0.43,0.6,1.36,0.17,0.77,1.82,2.78,0.96,8.89,1
3.8579411764705807,12.94676470588233,10.381764705882333,4.277499999999991,0.6414705882352936,0.8342647058823532,0.45426470588235324,0.5772058823529403,33.971176470588176,0.51,0.6,1.11,0.6,0.87,2.11,2.87,1.25,9.92,1
0.6035294117647063,2.286470588235292,1.2935294117647052,0.3900000000000001,0.4723529411764708,0.9894117647058824,0.6064705882352942,0.1705882352941176,6.812352941176469,0.51,0.6,1.02,0.68,0.87,2.01,2.97,1.34,10.0,1
1.105,0.4725,0.5325,0.5525,0.6950000000000001,1.06,0.67,0.1,5.1875,0.68,0.77,1.02,0.77,0.96,2.2,3.06,1.44,10.9,1
1.36,0.6,0.6,0.68,0.77,1.06,0.6905882352941178,0.12058823529411776,5.881176470588235,0.68,0.77,1.02,0.85,0.96,2.2,3.06,1.53,11.07,1
1.3875000000000004,0.6129411764705884,0.6,0.68,0.77,1.074558823529412,0.77,0.21455882352941197,6.1095588235294125,0.68,0.85,1.11,1.02,1.06,2.2,3.06,1.53,11.51,1
1.5405882352941176,0.6905882352941176,0.6094117647058823,0.6905882352941176,0.7817647058823529,1.15,0.7817647058823529,0.29,6.534705882352942,0.68,0.94,1.19,1.02,1.06,2.3,3.06,1.53,11.78,1
1.6258823529411766,0.77,0.68,0.7758823529411766,0.87,1.15,0.87,0.2833823529411764,7.025147058823529,0.68,0.94,1.11,1.11,1.06,2.3,3.06,1.63,11.889999999999999,1
1.7,0.7750000000000004,0.6826470588235296,0.85,0.8726470588235296,1.15,0.8641176470588232,0.205588235294118,7.1000000000000005,0.85,0.94,1.11,1.02,0.96,2.2,2.2,1.63,10.91,1
1.7,0.9375000000000004,0.7686764705882355,0.85,0.9586764705882355,1.15,0.6729411764705877,0.38720588235294173,7.425000000000001,0.85,1.02,1.19,1.19,0.87,1.53,1.53,0.58,8.76,1
1.7,0.94,0.77,0.85,0.96,1.15,0.67,0.39,7.43,0.6,0.68,0.68,0.51,0.48,1.25,11.67,4.69,20.56,1
1.7,0.8592647058823528,0.77,0.85,0.8792647058823528,1.15,5.388529411764712,8.023970588235304,19.621029411764724,1.02,0.43,0.94,1.87,0.39,1.92,13.58,6.41,26.560000000000002,1
1.7767647058823532,0.7049999999999996,1.2732352941176486,3.5367647058823604,0.6226470588235287,0.6638235294117634,12.864411764705903,14.682941176470603,36.12558823529416,1.11,0.6,1.45,3.32,0.39,2.87,16.26,9.09,35.09,1
1.79,0.68,1.36,4.0,0.58,0.58,14.06,15.68,38.730000000000004,1.19,1.45,2.3,4.0,0.48,3.35,15.87,9.37,38.01,1
1.79,1.2000000000000006,1.36,5.032352941176471,0.6488235294117648,0.9470588235294122,14.205294117647059,16.192352941176473,41.375882352941176,1.28,1.79,2.38,3.74,0.48,2.3,14.63,7.75,34.35000000000001,1
1.9125000000000003,1.5473529411764713,1.4248529411764708,5.782352941176471,0.742058823529412,1.4707352941176481,14.113088235294118,16.35,43.342941176470596,1.28,1.87,2.47,3.4,0.67,2.3,13.58,6.79,32.36,1
1.96,1.850000000000001,1.3349999999999995,4.96911764705882,0.7023529411764703,1.0482352941176445,13.735294117647058,15.639705882352938,41.239705882352936,1.11,1.96,2.55,3.74,0.87,2.97,14.25,6.98,34.43,1
1.96,1.8525,1.1155882352941175,4.1838235294117645,0.7332352941176471,0.706764705882353,13.036176470588236,14.515882352941176,38.10397058823529,1.11,2.81,3.66,4.76,0.87,3.45,13.2,6.03,35.89,1
2.007058823529412,2.0370588235294123,0.9729411764705881,4.294117647058824,0.8288235294117648,0.9523529411764713,11.990588235294116,12.65411764705882,35.73705882352941,1.28,6.2,8.66,6.37,0.96,3.64,10.04,2.39,39.540000000000006,1
2.1325000000000003,3.4560294117647117,1.4950000000000025,5.288970588235298,0.87,1.5145588235294134,10.750882352941174,11.147647058823527,36.655588235294125,2.04,9.94,12.74,8.83,0.67,2.68,1.73,1.92,40.55,1
2.34,6.495,3.7,6.84,0.915,2.0100000000000002,9.280000000000001,9.850000000000001,41.43000000000001,3.91,12.06,15.46,9.0,0.87,2.39,2.2,1.25,47.14,1
2.7025000000000023,10.815000000000023,7.062941176470605,8.076470588235297,0.9189705882352937,1.8945588235294089,6.63294117647057,7.68161764705881,45.78500000000002,5.44,10.45,13.67,3.06,0.87,1.63,2.3,1.06,38.480000000000004,1
3.29294117647059,15.405882352941186,10.82000000000001,9.820000000000007,0.6723529411764696,1.492941176470588,2.844705882352933,4.584117647058816,48.93294117647061,2.38,6.03,5.95,0.85,0.77,2.01,2.49,0.96,21.44,1
4.269411764705882,17.8125,14.324411764705882,10.473676470588238,0.529705882352941,1.263529411764706,0.48,1.831176470588236,50.98441176470588,0.68,0.85,1.02,0.17,0.87,2.01,2.59,0.96,9.149999999999999,1
5.3191176470588255,15.678235294117624,13.298235294117614,6.569999999999977,0.77,0.930882352941176,0.5414705882352949,0.6823529411764682,43.79029411764697,0.51,0.68,0.68,0.51,0.96,2.01,2.68,1.34,9.370000000000001,1
4.352647058823522,8.66279411764704,5.835147058823518,2.224999999999996,0.7420588235294117,0.8951470588235295,0.67,0.23691176470588202,23.619705882352896,0.68,0.68,0.77,0.68,0.96,2.2,2.87,1.34,10.18,1
1.11,0.34,0.51,0.51,0.67,0.96,0.67,0.1,4.87,0.68,0.77,0.77,0.77,0.96,2.3,2.97,1.44,10.66,1
1.1902941176470605,0.37250000000000066,0.5272058823529415,0.5272058823529415,0.689117647058824,0.9791176470588239,0.7082352941176479,0.13632352941176543,5.130000000000005,0.77,0.77,0.77,0.94,1.06,2.2,2.97,1.53,11.01,1
1.5432352941176473,0.5232352941176471,0.6,0.611764705882353,0.7847058823529414,1.06,0.87,0.29,6.282941176470589,0.85,0.85,0.85,1.02,1.06,2.3,3.06,1.53,11.52,1
1.62,0.6,0.6,0.68,0.87,1.06,0.87,0.29,6.59,0.77,0.94,0.85,1.02,1.06,2.39,3.06,1.44,11.530000000000001,1
1.6300000000000008,0.6047058823529414,0.6047058823529414,0.68,0.87,1.0652941176470592,0.8752941176470591,0.29,6.620000000000002,0.77,0.94,0.85,1.02,1.06,2.3,3.06,1.44,11.44,1
1.79,0.68,0.68,0.6813235294117649,0.8713235294117648,1.15,0.9586764705882351,0.29,7.101323529411764,0.85,1.02,0.94,0.94,0.96,1.82,0.96,0.87,8.36,1
1.79,0.68,0.68,0.7673529411764711,0.9573529411764711,1.15,0.8726470588235289,0.29,7.187352941176471,0.68,0.6,0.6,0.26,0.2,0.58,8.8,3.35,15.07,1
1.79,0.68,0.7633823529411767,0.9275000000000004,0.96,1.15,0.6847058823529406,0.38264705882352973,7.338235294117647,0.77,0.26,1.19,2.13,0.1,1.82,13.87,5.65,25.79,1
