L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.26,0.94,0.26,1.79,1.15,0.67,1.34,0.96,7.369999999999999,1.36,0.94,1.36,1.62,0.39,0.58,0.39,1.44,8.08,1
0.26,0.94,0.26,1.79,1.15,0.67,1.34,0.96,7.369999999999999,1.36,0.94,1.02,1.36,0.2,0.39,3.83,8.04,17.14,1
0.34,1.11,0.26,1.96,1.25,0.67,1.34,1.06,7.99,1.19,1.79,1.87,1.28,0.2,0.48,8.13,12.15,27.090000000000003,1
0.34,1.11,0.26,1.96,1.25,0.67,1.34,1.06,7.99,1.19,6.37,4.76,2.55,0.48,0.77,9.37,13.2,38.69,1
0.34,1.19,0.26,1.96,1.15,0.77,1.34,1.06,8.07,1.19,8.83,8.58,2.89,0.67,0.96,9.95,13.77,46.84,1
0.94,5.18,0.43,1.11,0.67,0.39,6.03,3.26,18.009999999999998,1.19,8.83,8.58,2.89,0.67,1.15,10.62,14.63,48.56,1
0.94,5.18,0.43,1.11,0.67,0.39,6.03,3.26,18.009999999999998,1.19,10.79,10.28,3.74,1.06,1.63,11.29,15.11,55.09,1
1.96,10.45,1.53,1.87,0.48,0.67,12.91,10.14,40.01,1.45,12.32,11.55,4.42,1.44,2.11,11.09,14.63,59.010000000000005,1
2.47,11.98,2.55,2.13,0.77,0.87,15.4,12.53,48.7,1.96,16.05,12.57,5.69,1.63,1.63,9.28,12.62,61.43,1
2.47,11.98,2.55,2.13,0.77,0.87,15.4,12.53,48.7,2.21,17.66,12.82,5.86,1.53,1.53,7.75,11.38,60.739999999999995,1
4.5,12.49,4.0,2.81,1.34,1.92,16.35,13.87,57.28,2.3,18.43,12.57,5.86,1.53,1.63,6.7,10.33,59.349999999999994,1
6.03,12.23,4.67,3.4,1.34,2.39,14.44,11.95,56.45,2.47,17.32,12.57,6.12,1.63,1.73,5.84,9.85,57.53,1
6.03,12.23,4.67,3.4,1.34,2.39,14.44,11.95,56.45,2.72,18.43,12.57,6.46,1.53,1.73,3.92,7.84,55.2,1
6.63,12.49,4.84,3.32,1.44,2.39,13.2,10.81,55.12,2.72,19.28,13.42,7.22,0.67,1.44,1.34,5.17,51.26,1
7.05,12.49,5.1,3.32,1.53,2.49,12.24,9.56,53.78,2.64,19.79,13.67,7.39,0.29,1.25,0.77,3.16,48.959999999999994,1
7.56,12.23,6.63,3.4,0.67,1.73,3.26,0.96,36.44,2.72,16.65,11.3,4.25,0.39,0.96,0.58,2.39,39.24,1
7.73,12.82,4.67,2.47,0.77,1.53,1.63,0.96,32.58,1.7,6.37,4.59,1.62,0.39,0.67,0.58,1.53,17.450000000000003,1
7.73,12.82,4.67,2.47,0.77,1.53,1.63,0.96,32.58,0.94,3.23,1.96,1.28,0.48,0.58,0.58,1.44,10.49,1
4.0,8.92,2.47,1.45,1.25,0.67,1.06,0.67,20.49,1.02,1.28,1.7,1.11,0.48,0.58,0.67,1.53,8.37,1
2.38,5.18,1.7,1.28,1.25,0.67,1.06,0.77,14.29,1.02,1.11,1.62,1.02,0.48,0.67,0.67,1.63,8.219999999999999,1
0.43,1.11,0.51,1.36,1.06,0.67,1.15,0.87,7.16,1.11,1.11,1.53,1.02,0.48,0.67,0.77,1.63,8.32,1
0.34,1.02,0.43,1.7,1.15,0.67,1.25,1.06,7.62,1.19,1.02,1.45,1.11,0.48,0.58,0.77,1.63,8.23,1
0.34,1.02,0.43,1.79,1.25,0.77,1.25,1.06,7.91,1.19,1.02,1.36,1.11,0.48,0.58,0.77,1.63,8.14,1
0.43,1.19,0.43,1.87,1.25,0.77,1.25,0.96,8.15,1.19,1.02,1.36,1.11,0.48,0.58,0.77,1.63,8.14,1
0.43,1.28,0.43,1.96,1.15,0.77,1.25,1.15,8.42,1.19,1.02,1.36,1.11,0.48,0.58,0.77,1.63,8.14,1
0.51,1.36,0.51,2.13,1.15,0.77,1.34,1.15,8.92,1.28,0.85,1.28,1.28,0.39,0.58,0.39,1.82,7.869999999999999,1
0.51,1.36,0.51,2.13,1.15,0.77,1.34,1.15,8.92,1.02,1.11,2.38,2.04,0.39,0.77,12.05,16.83,36.589999999999996,1
0.68,5.44,0.43,1.19,0.87,0.58,2.68,1.53,13.4,0.94,2.89,2.89,2.13,0.29,1.06,13.01,17.12,40.330000000000005,1
0.94,9.09,0.77,1.45,0.77,0.48,5.74,2.59,21.83,0.94,2.89,2.89,2.13,0.29,1.06,13.01,17.12,40.330000000000005,1
1.53,11.38,2.38,1.79,0.77,0.58,6.89,3.06,28.379999999999995,0.85,8.49,9.34,3.32,0.29,2.39,14.06,17.79,56.53,1
3.83,12.23,3.91,2.38,0.96,0.96,9.37,4.78,38.42,1.02,10.79,10.62,4.25,0.67,2.78,14.25,18.46,62.84,1
5.01,12.82,4.42,2.55,1.25,1.44,10.23,7.17,44.89,1.28,11.64,11.3,4.59,1.06,2.49,13.58,16.83,62.769999999999996,1
5.95,12.23,4.84,2.89,1.63,2.01,11.48,8.42,49.45,1.45,12.66,11.98,4.67,1.53,2.11,12.62,15.4,62.42,1
6.97,12.49,5.69,3.23,1.82,2.49,11.09,7.75,51.53,1.53,13.93,11.98,4.93,1.73,2.2,12.43,15.4,64.13,1
7.65,13.42,6.97,3.49,1.53,2.59,9.28,5.65,50.58,1.7,15.71,11.98,5.1,1.92,2.11,12.24,14.92,65.67999999999999,1
8.58,12.82,8.92,3.83,1.06,2.11,5.17,2.68,45.17,1.79,16.05,12.57,5.18,1.92,2.01,11.48,13.58,64.58000000000001,1
9.0,12.82,9.51,3.74,1.15,2.11,4.69,2.39,45.41,1.79,16.05,12.57,5.18,1.92,2.01,11.48,13.58,64.58000000000001,1
9.17,12.23,10.36,3.83,1.15,1.92,3.54,1.92,44.12,1.79,18.09,13.08,5.86,0.2,0.96,1.44,5.07,46.49,1
9.77,13.08,10.36,4.08,0.87,1.92,2.11,1.44,43.629999999999995,1.79,18.09,13.08,5.86,0.2,0.96,1.44,5.07,46.49,1
9.51,13.08,7.22,3.15,0.77,1.73,1.34,1.25,38.05,1.36,6.88,10.45,2.64,0.29,0.77,0.67,2.39,25.45,1
