L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
2.98,1.45,0.0,0.34,1.53,1.73,0.29,0.96,9.28,1.19,0.6,0.68,0.77,1.15,2.87,2.3,0.2,9.76,0
2.98,0.94,0.51,5.27,1.06,0.2,12.82,21.71,45.489999999999995,1.11,0.6,0.77,0.85,1.44,2.87,2.3,0.2,10.14,0
3.74,0.68,2.38,10.45,1.15,1.25,11.86,19.89,51.4,1.19,0.68,0.85,0.94,1.44,2.78,2.59,0.58,11.05,0
4.08,2.13,6.54,11.64,1.15,1.63,9.47,16.73,53.370000000000005,1.19,0.68,0.85,0.34,0.96,1.73,6.6,3.64,15.99,0
4.42,2.89,11.81,12.32,1.15,2.59,7.56,13.48,56.22,0.51,0.6,0.51,2.04,0.67,2.01,16.83,10.33,33.49999999999999,0
4.42,2.89,11.81,12.32,1.15,2.59,7.56,13.48,56.22,3.4,0.34,0.34,5.01,1.15,2.68,18.26,10.14,41.32000000000001,0
5.95,11.21,17.66,13.84,0.96,2.3,4.88,11.29,68.09,4.93,3.74,2.3,6.37,1.44,2.59,15.49,8.61,45.47,0
6.88,15.37,21.23,14.78,0.96,1.82,0.48,7.84,69.36,6.12,6.88,6.29,7.65,1.63,2.3,14.15,4.88,49.900000000000006,0
10.62,16.98,24.97,14.78,0.96,1.82,0.0,2.78,72.91,8.16,8.49,10.11,8.49,1.34,2.49,11.0,2.39,52.47,0
12.49,18.94,24.97,14.18,1.25,2.11,0.2,1.53,75.67,10.28,10.28,13.08,8.58,1.15,2.49,2.87,1.82,50.55,0
13.25,17.92,24.97,11.38,1.44,1.34,0.48,0.87,71.65,11.81,11.38,14.78,8.92,1.34,2.59,1.53,1.34,53.69,0
13.25,17.92,24.97,11.38,1.44,1.34,0.48,0.87,71.65,11.98,11.21,15.8,9.68,1.53,3.16,1.92,1.06,56.34,0
12.91,16.14,22.93,7.99,1.63,1.34,0.67,0.29,63.9,12.49,10.28,16.14,11.55,1.53,3.54,2.2,0.58,58.31,0
3.06,5.61,10.36,4.17,1.34,1.34,0.67,0.0,26.55,12.23,7.9,16.14,12.15,1.44,3.83,2.2,0.48,56.370000000000005,0
