L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.36,1.53,0.26,1.28,1.15,1.06,0.77,1.44,8.85,1.87,0.09,0.85,1.87,1.15,1.06,0.87,0.2,7.960000000000001,0
1.53,1.53,0.26,0.77,1.15,0.58,10.9,8.9,25.62,1.87,0.09,0.85,1.87,1.15,1.06,0.87,0.2,7.960000000000001,0
2.3,1.45,0.17,2.13,0.77,0.96,18.36,11.67,37.81,1.96,0.17,0.85,1.79,1.15,1.06,1.06,0.39,8.43,0
2.89,0.94,0.26,2.55,0.77,1.63,21.51,13.39,43.940000000000005,2.04,0.26,0.94,1.79,1.25,1.15,1.06,0.39,8.879999999999999,0
3.49,1.53,1.02,2.64,0.87,2.01,19.32,12.24,43.120000000000005,2.13,0.26,1.02,1.79,1.15,1.15,1.06,0.39,8.95,0
4.59,2.98,2.3,2.89,0.96,2.49,12.82,9.76,38.79,2.13,0.34,1.02,1.7,1.15,1.15,1.15,0.48,9.12,0
5.52,4.17,3.4,3.23,0.87,3.26,9.76,7.84,38.05,2.13,0.34,1.11,1.7,1.25,1.15,1.15,0.48,9.309999999999999,0
6.37,5.1,4.84,3.74,0.77,4.02,7.27,6.22,38.33,2.3,0.34,1.02,1.62,1.06,0.39,10.71,12.43,29.869999999999997,0
6.71,5.95,6.29,4.33,0.77,4.69,5.26,4.31,38.31,2.3,0.34,1.02,1.62,1.06,0.39,10.71,12.43,29.869999999999997,0
6.37,6.54,8.92,5.52,0.87,5.45,3.06,2.68,39.410000000000004,2.13,0.34,1.19,12.15,0.39,3.92,15.4,16.07,51.59,0
6.37,6.63,14.01,7.65,0.87,4.88,1.34,1.53,43.28,2.13,0.34,1.19,12.15,0.39,3.92,15.4,16.07,51.59,0
6.63,6.54,15.71,9.17,0.87,2.78,0.77,1.15,43.620000000000005,2.21,0.43,1.79,12.49,0.39,5.74,12.82,15.01,50.88,0
7.31,5.44,14.86,7.65,0.96,1.44,0.58,1.06,39.3,2.3,0.43,2.21,12.74,0.29,6.79,10.43,13.2,48.39,0
7.99,4.93,10.7,2.72,0.96,1.25,0.48,1.15,30.18,2.47,0.51,4.17,12.74,0.48,8.42,8.32,11.09,48.2,0
3.91,2.47,3.91,1.02,1.06,1.15,0.48,1.25,15.25,2.55,0.68,8.16,13.42,0.58,8.8,5.93,8.51,48.629999999999995,0
0.51,0.43,0.43,0.77,0.87,1.06,0.29,1.15,5.51,2.55,0.94,10.79,13.76,0.48,8.04,1.53,5.36,43.449999999999996,0
1.11,0.77,0.34,0.94,1.06,1.06,0.67,1.44,7.390000000000001,2.04,1.19,13.16,13.42,0.58,4.98,0.58,1.63,37.58,0
1.28,0.94,0.26,1.11,1.06,1.15,0.87,1.53,8.2,1.7,2.3,15.97,13.08,0.58,2.11,0.58,0.67,36.989999999999995,0
1.36,1.11,0.17,1.19,1.06,1.15,0.77,1.44,8.25,1.19,3.23,14.44,11.64,0.77,1.44,0.67,0.77,34.15,0
1.45,1.11,0.26,1.28,1.15,1.15,0.87,1.53,8.799999999999999,0.85,2.81,6.54,5.44,0.96,0.67,0.87,0.58,18.72,0
1.53,1.28,0.26,1.28,1.25,1.15,0.87,1.53,9.149999999999999,2.04,0.26,0.68,1.53,1.06,0.77,0.77,0.29,7.4,0
1.62,1.28,0.26,1.28,1.25,1.15,0.77,1.44,9.05,2.04,0.26,0.68,1.53,1.06,0.77,0.77,0.29,7.4,0
1.96,1.28,0.26,1.36,1.25,1.25,0.77,1.53,9.66,2.13,0.34,0.77,1.19,1.06,0.77,0.96,0.39,7.609999999999999,0
1.19,1.36,0.26,1.19,1.25,1.15,2.39,2.87,11.66,2.3,0.34,0.85,1.02,1.06,0.87,0.96,0.48,7.88,0
1.28,1.28,0.17,1.45,0.87,0.39,16.35,11.29,33.08,2.3,0.43,0.94,0.94,1.15,0.87,0.96,0.48,8.07,0
2.21,1.19,0.6,3.32,0.87,2.2,19.32,13.2,42.91,2.3,0.43,0.94,0.94,1.15,0.87,0.96,0.48,8.07,0
1.62,1.19,1.28,4.84,0.87,5.17,18.36,14.15,47.48,2.55,0.43,0.94,1.02,1.25,0.96,1.06,0.48,8.69,0
1.62,1.28,2.72,5.52,0.96,6.6,13.01,12.24,43.95,2.55,0.43,0.94,1.02,1.25,0.96,1.06,0.48,8.69,0
1.79,1.28,3.4,6.29,0.96,7.08,11.29,10.71,42.8,2.55,0.43,0.85,1.96,1.06,0.29,11.19,13.58,31.91,0
1.96,1.36,3.66,5.52,1.06,7.17,11.09,10.71,42.53,2.55,0.43,0.85,1.96,1.06,0.29,11.19,13.58,31.91,0
2.13,1.19,4.0,4.42,1.15,6.89,10.71,9.76,40.25,2.47,0.34,0.85,9.51,0.77,1.06,13.68,15.01,43.69,0
2.04,1.28,5.18,4.33,1.15,6.89,9.56,8.9,39.33,2.72,0.51,1.87,12.49,0.77,3.54,16.35,16.45,54.7,0
2.21,1.87,6.54,4.67,1.25,6.98,7.75,7.75,39.02,2.81,0.6,2.04,12.49,0.87,4.31,14.63,15.78,53.53,0
2.89,2.98,9.51,6.03,0.96,6.98,4.12,4.02,37.49,2.89,0.68,2.55,12.15,0.87,5.65,12.62,14.25,51.66,0
3.83,4.5,15.46,8.58,0.77,4.69,0.96,1.06,39.849999999999994,2.81,0.77,3.23,13.08,0.87,6.7,11.09,13.2,51.75,0
5.61,4.67,16.05,9.6,0.77,2.59,0.48,1.06,40.83,2.89,0.77,5.78,12.15,0.87,7.27,9.85,12.05,51.629999999999995,0
6.8,4.17,14.01,4.08,0.87,0.96,0.39,1.06,32.339999999999996,2.64,1.11,9.09,12.15,0.87,7.65,7.56,9.85,50.92,0
3.74,2.47,5.01,1.53,0.96,0.87,0.39,1.15,16.12,2.13,3.49,11.3,11.89,0.67,6.98,3.73,6.12,46.31,0
0.43,0.77,1.19,1.02,0.77,0.77,0.2,1.06,6.21,1.7,11.13,15.54,12.49,0.87,1.34,0.67,0.58,44.32,0
1.19,1.11,0.6,1.02,0.96,0.87,0.48,1.15,7.38,0.51,6.97,7.73,5.18,1.15,0.77,0.87,0.48,23.66,0
1.36,1.19,0.26,1.19,1.06,0.96,0.67,1.25,7.9399999999999995,0.85,2.89,0.68,2.3,1.06,0.58,0.96,0.48,9.8,0
1.45,1.28,0.17,1.19,1.06,0.96,0.67,1.34,8.120000000000001,0.85,2.89,0.68,2.3,1.06,0.58,0.96,0.48,9.8,0
1.53,1.36,0.17,1.28,1.15,0.96,0.67,1.34,8.46,1.7,0.17,0.77,1.7,1.15,0.77,0.67,0.29,7.22,0
1.62,1.36,0.26,1.36,1.15,0.96,0.67,1.34,8.72,1.96,0.17,0.85,1.45,1.25,0.87,0.87,0.29,7.71,0
1.62,1.45,0.26,1.36,1.15,0.96,0.48,1.34,8.620000000000001,2.21,0.34,1.02,1.28,1.34,0.87,0.96,0.39,8.41,0
2.13,1.45,0.26,1.45,1.15,0.96,0.58,1.34,9.32,2.3,0.34,1.02,1.19,1.34,0.96,1.06,0.39,8.6,0
1.28,1.53,0.26,1.45,1.25,1.06,1.53,2.11,10.469999999999999,2.21,0.34,1.02,1.19,1.34,0.96,0.96,0.39,8.41,0
1.45,1.45,0.34,0.94,1.15,0.58,13.77,10.23,29.91,2.21,0.34,1.11,1.19,1.34,0.96,1.06,0.48,8.69,0
2.64,1.36,0.26,2.38,0.77,0.77,18.36,11.67,38.21,2.47,0.43,1.02,1.11,1.44,0.96,1.15,0.48,9.059999999999999,0
2.21,0.94,0.43,2.64,0.87,1.44,20.37,13.39,42.290000000000006,2.47,0.43,1.02,1.02,1.15,0.87,0.2,0.77,7.930000000000001,0
2.55,1.62,0.85,2.64,0.87,1.44,20.94,13.68,44.59,2.21,0.43,0.77,3.15,1.15,0.2,13.2,14.73,35.84,0
2.64,2.21,1.28,2.55,0.77,1.44,19.32,13.2,43.41,2.38,0.51,1.7,11.64,0.58,2.11,16.07,15.78,50.769999999999996,0
2.89,2.98,1.7,2.47,0.87,1.73,17.5,10.9,41.04,2.64,0.77,2.04,11.3,0.58,2.49,16.07,15.3,51.19,0
3.32,3.49,2.3,2.64,0.87,2.2,14.34,9.47,38.63,2.72,1.02,2.3,11.04,0.48,3.26,13.68,13.87,48.36999999999999,0
3.49,4.0,3.4,2.64,0.87,3.35,11.09,8.51,37.35,2.72,1.19,2.81,11.64,0.48,4.59,11.86,13.01,48.3,0
3.66,4.42,5.78,3.66,0.87,5.26,7.17,6.03,36.85,2.72,1.62,4.42,11.04,0.58,5.84,10.33,11.95,48.5,0
4.08,5.27,10.19,5.86,0.87,6.12,2.97,1.92,37.28,2.72,3.32,7.73,11.3,0.77,6.31,9.28,10.43,51.86,0
5.86,6.12,14.86,8.92,0.87,3.64,1.06,0.87,42.2,1.79,11.64,12.57,13.42,0.48,2.68,1.25,3.35,47.18,0
6.8,5.1,15.12,7.14,0.87,1.44,0.77,0.96,38.199999999999996,1.7,14.35,13.42,13.08,0.67,1.44,0.67,0.39,45.72,0
7.39,4.5,7.48,2.3,0.96,1.06,0.58,1.06,25.330000000000002,1.79,14.01,10.79,8.75,0.77,1.06,0.77,0.39,38.330000000000005,0
1.96,1.11,2.38,1.02,0.87,0.96,0.58,1.06,9.940000000000001,1.19,4.93,0.94,1.79,0.87,0.77,0.96,0.39,11.84,0
0.85,0.77,0.43,0.85,0.96,0.96,0.77,1.15,6.74,1.96,0.09,0.77,1.62,1.06,0.96,0.67,0.2,7.33,0
1.19,0.94,0.26,1.02,1.06,1.06,0.87,1.34,7.74,1.96,0.09,0.77,1.62,1.06,0.96,0.67,0.2,7.33,0
1.36,1.02,0.26,1.19,1.15,1.06,0.96,1.44,8.44,2.3,0.17,0.94,1.45,1.15,0.96,1.06,0.39,8.42,0
1.45,1.19,0.17,1.19,1.15,1.06,0.87,1.34,8.42,2.3,0.17,0.94,1.45,1.15,1.06,1.06,0.39,8.52,0
1.62,1.19,0.26,1.36,1.15,1.06,0.87,1.44,8.95,2.47,0.26,1.02,1.45,1.15,1.06,1.06,0.39,8.86,0
1.62,1.28,0.26,1.36,1.15,1.15,0.87,1.44,9.129999999999999,2.3,0.26,1.02,1.36,1.15,1.06,1.06,0.39,8.6,0
1.79,1.36,0.26,1.36,1.25,1.15,0.67,1.34,9.18,2.3,0.34,1.02,1.36,1.15,1.06,1.06,0.48,8.77,0
1.28,1.36,0.26,1.11,1.15,1.06,1.53,1.53,9.28,2.47,0.34,0.94,1.28,1.25,0.96,0.67,0.67,8.579999999999998,0
