L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.17,0.43,0.34,1.79,1.44,1.06,1.44,1.63,8.3,1.79,0.68,1.45,1.02,0.77,0.87,0.48,1.34,8.399999999999999,1
0.17,0.6,0.34,1.87,1.53,1.06,1.44,1.63,8.64,1.79,0.68,1.45,1.02,0.77,0.87,0.48,1.34,8.399999999999999,1
0.26,0.77,0.43,1.87,1.53,1.06,1.44,1.63,8.99,1.45,1.62,3.83,2.3,0.29,1.06,13.01,16.83,40.39,1
0.34,0.77,0.34,1.96,1.63,1.06,1.44,1.63,9.17,1.45,1.62,3.83,2.3,0.29,1.06,13.01,16.83,40.39,1
0.34,0.85,0.43,2.13,1.53,1.06,1.44,1.73,9.51,1.45,9.26,9.85,3.57,0.87,2.49,14.06,17.4,58.95,1
0.43,1.02,0.43,2.13,1.53,1.15,1.63,1.92,10.239999999999998,1.45,9.26,9.85,3.57,0.87,2.49,14.06,17.4,58.95,1
0.43,0.51,0.34,1.96,1.34,0.96,2.59,2.2,10.33,1.79,13.25,13.08,5.69,2.11,3.35,12.62,16.16,68.05000000000001,1
0.51,2.38,0.43,1.79,0.96,0.58,12.24,9.76,28.65,1.79,13.25,13.08,5.69,2.11,3.35,12.62,16.16,68.05000000000001,1
0.6,5.35,0.77,1.79,0.48,0.87,16.07,13.58,39.51,2.21,17.66,13.67,6.97,1.73,2.87,8.99,12.15,66.25,1
1.28,11.38,4.0,3.06,1.25,2.39,18.74,15.11,57.209999999999994,2.55,18.85,14.35,7.56,1.73,2.68,6.6,10.14,64.46000000000001,1
2.04,13.08,5.18,3.4,1.53,3.16,17.5,14.34,60.230000000000004,2.81,20.21,15.8,8.16,1.15,2.39,2.2,7.27,59.99,1
2.89,14.1,6.12,3.66,1.53,3.35,14.44,11.76,57.849999999999994,3.15,21.74,16.22,8.66,0.48,1.92,1.34,3.83,57.339999999999996,1
4.67,14.44,6.88,3.83,1.44,3.26,11.48,8.13,54.129999999999995,3.49,21.23,15.46,8.33,0.48,1.73,1.06,3.06,54.839999999999996,1
6.37,14.44,11.04,4.0,1.34,3.16,7.17,3.73,51.24999999999999,3.32,18.85,15.03,7.39,0.58,1.53,0.77,2.3,49.77,1
7.82,15.2,14.18,4.17,1.06,2.78,4.31,1.92,51.440000000000005,2.55,11.47,11.04,3.57,0.58,1.34,0.87,1.82,33.239999999999995,1
9.0,14.44,14.86,4.5,0.77,2.49,2.68,1.73,50.47,2.3,7.9,9.0,2.13,0.67,1.15,0.87,1.73,25.75,1
9.51,14.44,15.46,4.42,0.77,2.49,1.82,1.73,50.64,2.13,2.3,2.89,1.7,0.67,0.96,0.87,1.53,13.049999999999999,1
8.83,13.76,15.2,3.74,1.06,1.92,1.44,1.53,47.480000000000004,1.45,1.28,2.21,1.53,0.77,0.87,1.06,1.63,10.8,1
4.67,10.7,3.91,0.77,1.63,0.96,1.25,1.34,25.229999999999997,1.53,1.19,1.79,1.28,0.77,0.87,1.06,1.63,10.120000000000001,1
2.04,4.08,1.79,0.77,1.34,0.87,1.25,1.44,13.58,1.62,1.11,1.7,1.19,0.77,0.96,1.15,1.73,10.23,1
0.43,0.68,0.68,1.28,1.34,0.96,1.25,1.44,8.06,1.7,1.02,1.62,1.28,0.77,0.87,1.15,1.73,10.14,1
0.26,0.51,0.51,1.45,1.44,0.96,1.44,1.63,8.2,1.7,0.94,1.45,1.36,0.77,0.96,1.15,1.73,10.059999999999999,1
0.26,0.6,0.51,1.62,1.53,1.06,1.44,1.63,8.65,1.79,0.85,1.36,1.36,0.87,0.87,1.06,1.73,9.89,1
0.34,0.68,0.51,1.7,1.53,1.06,1.44,1.63,8.89,1.79,0.68,1.36,1.28,0.87,0.96,0.77,1.63,9.34,1
0.43,0.77,0.43,1.7,1.53,0.96,1.53,1.73,9.08,1.79,0.68,1.36,1.28,0.87,0.96,0.77,1.63,9.34,1
0.43,0.77,0.43,1.7,1.53,0.96,1.53,1.73,9.08,1.36,1.45,3.74,2.13,0.48,0.87,11.48,14.92,36.43,1
0.51,1.19,0.43,1.79,1.06,0.67,8.13,6.51,20.29,1.36,5.01,7.73,2.98,0.48,1.53,12.82,16.16,48.07000000000001,1
0.6,2.89,0.77,1.7,0.48,0.67,14.44,12.53,34.08,1.45,8.83,10.87,4.17,0.58,2.97,13.2,17.12,59.19,1
0.6,4.67,1.19,2.21,0.39,1.06,16.73,14.34,41.190000000000005,1.45,8.83,10.87,4.17,0.58,2.97,13.2,17.12,59.19,1
0.77,6.29,2.64,2.89,0.58,1.82,18.74,15.78,49.50999999999999,1.87,13.25,13.08,6.46,1.44,3.35,11.57,14.63,65.65,1
0.77,6.29,2.64,2.89,0.58,1.82,18.74,15.78,49.50999999999999,2.13,15.46,13.67,7.14,1.44,2.97,9.47,12.82,65.1,1
1.19,9.43,4.93,3.4,1.15,3.35,20.27,16.07,59.790000000000006,2.38,17.66,14.01,7.65,1.44,2.87,7.46,11.09,64.56,1
1.53,11.64,5.69,3.74,1.34,3.92,18.74,14.82,61.42,2.38,17.66,14.01,7.65,1.44,2.87,7.46,11.09,64.56,1
1.87,12.49,6.2,3.91,1.25,3.83,16.73,13.39,59.67,3.15,19.79,15.46,8.33,0.87,2.39,2.01,6.51,58.51,1
2.38,13.42,6.71,4.0,1.44,3.83,14.44,11.76,57.980000000000004,3.15,19.79,15.46,8.33,0.87,2.39,2.01,6.51,58.51,1
4.93,14.44,10.79,4.08,1.63,3.54,9.95,6.89,56.24999999999999,3.49,21.23,15.46,8.66,0.48,1.63,1.25,3.64,55.84,1
6.54,14.44,13.5,4.33,1.34,3.16,5.74,2.78,51.83,3.83,20.72,15.46,8.33,0.48,1.53,1.06,2.97,54.379999999999995,1
7.48,14.44,14.61,4.5,0.67,2.3,2.97,1.53,48.5,2.47,11.3,10.62,2.81,0.48,1.25,0.87,1.82,31.620000000000005,1
7.56,14.1,14.18,4.17,0.77,2.2,1.73,1.44,46.150000000000006,2.47,7.39,7.56,2.13,0.58,1.15,0.87,1.63,23.779999999999998,1
7.05,12.82,5.1,1.96,1.15,1.25,1.34,1.25,31.92,1.96,2.81,2.81,1.7,0.77,0.87,0.87,1.63,13.42,1
3.57,9.85,3.49,1.11,1.53,1.06,1.25,1.34,23.2,1.28,1.28,2.21,1.7,0.77,0.87,0.96,1.53,10.600000000000001,1
1.45,4.25,1.36,1.11,1.34,0.87,1.34,1.44,13.16,1.36,1.11,1.87,1.45,0.77,0.87,1.06,1.63,10.120000000000001,1
0.34,1.19,0.68,1.36,1.34,0.96,1.25,1.44,8.56,1.45,1.02,1.79,1.36,0.77,0.87,1.06,1.73,10.05,1
0.09,0.94,0.6,1.45,1.34,0.96,1.44,1.63,8.45,1.53,1.02,1.62,1.45,0.87,0.87,1.15,1.73,10.24,1
0.26,1.02,0.6,1.7,1.44,0.96,1.44,1.73,9.15,1.62,0.85,1.62,1.36,0.77,0.87,1.15,1.82,10.06,1
0.34,1.11,0.6,1.7,1.53,0.96,1.53,1.73,9.5,1.62,0.77,1.45,1.45,0.87,0.87,1.15,1.73,9.91,1
