L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.62,0.26,0.68,0.77,0.87,1.25,0.0,0.29,5.74,2.98,0.43,0.34,1.36,0.29,0.96,0.0,1.25,7.61,1
1.62,0.34,0.51,0.77,1.06,1.25,0.0,0.67,6.220000000000001,2.81,1.53,0.51,1.19,0.2,0.87,6.7,2.59,16.4,1
1.53,1.36,2.47,1.02,0.77,1.15,10.71,4.31,23.32,2.89,3.32,0.85,1.19,0.2,0.58,9.18,3.92,22.13,1
1.62,3.66,7.22,2.64,1.06,1.82,12.62,6.41,37.05,2.98,4.84,3.74,2.13,0.2,0.58,11.67,5.74,31.880000000000003,1
1.7,6.97,13.5,5.44,1.44,3.16,13.48,7.65,53.34,2.98,6.46,5.86,3.15,0.1,0.87,13.29,7.17,39.879999999999995,1
1.87,8.33,15.71,7.31,1.73,4.21,14.06,8.13,61.35,3.06,7.39,7.65,4.0,0.29,1.63,14.73,8.04,46.79,1
1.87,9.68,17.32,8.49,2.2,4.59,13.48,7.65,65.28,3.15,8.07,10.7,4.84,0.39,4.12,14.25,8.32,53.839999999999996,1
1.79,11.21,18.26,9.43,2.2,4.4,8.9,5.07,61.26,3.15,8.58,14.86,5.52,0.67,5.93,13.29,7.94,59.94,1
1.87,11.55,19.28,9.68,2.11,4.21,5.93,4.31,58.94,3.23,8.92,16.48,6.29,0.87,6.51,11.48,7.27,61.05,1
1.96,12.15,20.38,10.28,2.11,3.83,3.92,3.83,58.459999999999994,3.06,11.21,20.81,7.31,0.77,6.6,7.84,5.36,62.96,1
2.04,12.57,20.98,10.02,1.82,3.35,1.82,2.87,55.47,3.15,12.66,20.81,7.65,0.67,6.31,6.79,4.69,62.730000000000004,1
2.3,16.56,22.33,10.62,1.73,2.68,0.0,1.44,57.66,3.32,14.27,22.93,7.82,0.58,6.12,5.36,4.12,64.52000000000001,1
3.49,18.68,23.01,10.45,1.34,2.01,0.0,1.44,60.42,3.57,15.46,24.63,7.48,0.39,5.55,2.3,3.35,62.730000000000004,1
6.29,17.32,17.83,5.18,1.06,0.87,0.0,1.44,49.989999999999995,3.49,17.32,27.51,7.31,0.2,4.78,0.0,2.11,62.72,1
5.78,9.94,10.7,1.87,1.15,0.96,0.0,1.44,31.84,3.4,17.83,27.51,6.46,0.2,3.64,0.0,1.63,60.669999999999995,1
2.04,7.82,7.9,0.43,1.34,0.96,0.0,1.53,22.019999999999996,3.57,15.88,29.89,3.32,0.2,1.53,0.0,1.44,55.83,1
0.85,5.52,3.15,0.51,1.15,0.96,0.0,1.63,13.77,3.23,10.53,22.93,1.62,0.2,0.96,0.0,1.25,40.72,1
1.02,1.02,1.28,0.6,1.06,0.96,0.0,1.73,7.67,1.53,8.75,16.48,0.85,0.2,0.87,0.0,1.34,30.02,1
1.19,0.6,0.85,0.68,1.15,1.06,0.0,1.73,7.26,1.7,3.49,2.89,1.11,0.29,0.87,0.0,1.06,11.41,1
1.45,0.43,0.77,0.6,1.25,1.15,0.0,1.82,7.47,2.21,3.23,1.7,1.28,0.39,0.96,0.0,0.96,10.73,1
1.53,0.43,0.77,0.6,1.25,1.25,0.0,1.92,7.75,2.55,2.38,1.28,1.36,0.39,0.96,0.0,1.06,9.98,1
1.62,0.6,0.94,0.68,1.25,1.25,0.0,1.92,8.26,2.72,2.13,0.94,1.36,0.39,0.96,0.0,1.06,9.559999999999999,1
1.7,0.6,0.94,0.6,1.34,1.25,0.0,1.92,8.35,2.72,2.04,0.85,1.45,0.39,0.96,0.0,0.96,9.37,1
1.7,0.43,0.94,0.6,1.25,1.34,0.0,1.82,8.08,2.81,1.96,0.85,1.45,0.39,0.96,0.0,0.87,9.29,1
1.7,0.34,0.85,0.68,1.15,1.25,0.0,0.77,6.74,2.81,1.7,0.94,1.45,0.39,0.96,0.0,1.44,9.69,1
1.7,0.43,0.6,0.85,1.25,1.06,2.3,2.01,10.2,2.81,1.53,0.68,1.02,0.2,0.96,4.78,2.3,14.280000000000001,1
1.62,2.55,12.4,3.49,1.34,2.59,11.09,5.93,41.010000000000005,2.89,5.86,2.64,1.79,0.2,0.58,9.56,4.4,27.92,1
1.62,2.55,12.4,3.49,1.34,2.59,11.09,5.93,41.010000000000005,2.98,9.26,5.86,2.89,0.39,0.67,9.76,4.69,36.5,1
1.87,6.37,17.83,7.56,1.92,4.69,9.66,5.74,55.64,3.06,11.81,9.68,4.0,0.67,1.34,9.56,4.69,44.81,1
