L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.19,1.62,0.77,2.47,1.15,1.63,0.67,1.73,11.23,2.04,1.19,1.79,1.02,1.15,1.73,0.96,1.53,11.41,1
1.19,1.53,0.85,2.38,1.15,1.15,5.65,4.02,17.919999999999998,1.79,1.11,1.7,0.77,0.77,0.87,5.65,11.57,24.23,1
1.11,1.11,0.68,2.13,1.06,1.25,8.23,5.55,21.12,1.7,2.72,3.23,2.55,0.39,0.96,9.95,14.82,36.32,1
1.11,1.53,0.94,1.7,0.96,1.25,11.67,8.51,27.67,2.13,6.97,7.56,5.86,0.29,1.34,10.62,14.82,49.589999999999996,1
1.19,1.87,1.36,2.13,0.87,1.34,14.92,10.04,33.72,2.47,8.75,7.82,5.61,0.39,1.15,10.62,14.63,51.44,1
1.36,2.55,2.47,2.55,0.87,1.53,16.93,11.0,39.26,2.47,8.49,6.29,5.27,0.58,0.96,9.76,13.48,47.3,1
1.53,3.32,3.4,2.98,0.96,1.73,17.31,11.29,42.519999999999996,2.64,8.92,6.54,5.35,0.67,1.25,9.18,13.1,47.650000000000006,1
1.79,3.74,3.91,3.23,0.96,1.92,15.87,10.81,42.230000000000004,2.72,9.34,7.14,5.86,0.77,1.44,9.18,13.1,49.550000000000004,1
1.87,3.91,4.25,3.4,0.96,2.11,13.87,9.66,40.03,2.72,10.36,7.82,6.12,0.77,1.63,9.09,12.72,51.230000000000004,1
2.13,4.5,5.1,3.74,1.06,2.2,12.24,8.61,39.58,2.98,11.47,8.41,6.54,0.87,1.73,8.04,11.19,51.23,1
2.47,5.18,5.86,3.91,0.96,2.39,10.33,7.46,38.56,3.23,12.57,9.09,6.97,0.96,1.82,6.6,9.76,51.0,1
3.49,5.86,6.46,4.25,0.77,2.49,7.65,4.78,35.75,3.57,13.84,10.11,7.48,0.96,2.01,4.88,7.46,50.31,1
4.25,6.46,6.97,4.67,0.58,2.39,4.31,1.82,31.450000000000003,4.0,14.95,11.3,8.16,0.67,2.01,2.01,4.98,48.08,1
4.76,5.61,6.8,4.76,0.67,2.11,1.92,1.53,28.16,4.33,14.95,11.47,8.58,0.67,2.11,1.15,3.35,46.61,1
1.87,3.91,3.83,2.04,0.77,1.15,0.48,1.34,15.39,3.83,11.64,10.7,6.12,0.77,2.2,0.77,2.49,38.519999999999996,1
0.51,1.79,1.62,1.7,0.96,1.25,0.67,1.44,9.940000000000001,3.4,7.82,3.91,4.0,0.87,1.63,0.77,1.82,24.220000000000002,1
