L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.36,1.7,0.17,0.26,0.87,0.67,0.87,0.0,5.9,0.68,1.11,0.68,1.28,0.96,2.01,1.53,0.2,8.45,1
1.45,1.62,0.09,0.34,0.96,0.67,0.87,0.0,6.0,0.6,0.43,0.51,0.34,0.2,0.39,10.33,2.3,15.1,1
1.62,1.62,0.0,0.43,1.06,0.77,0.87,0.0,6.370000000000001,0.68,0.68,0.6,2.47,0.67,1.06,18.36,6.98,31.5,1
1.79,1.62,0.0,0.43,1.06,0.77,0.87,0.0,6.540000000000001,0.68,0.68,0.6,2.47,0.67,1.06,18.36,6.98,31.5,1
1.87,1.62,0.0,0.43,1.06,0.77,0.87,0.0,6.620000000000001,0.68,2.89,2.13,4.5,0.96,1.92,19.32,10.52,42.92,1
1.87,1.62,0.0,0.51,1.15,0.77,0.87,0.0,6.79,0.51,6.71,4.42,4.08,1.25,1.34,19.89,9.76,47.959999999999994,1
1.87,1.7,0.0,0.51,1.15,0.77,0.96,0.0,6.96,0.51,7.73,4.76,4.08,1.25,1.53,19.32,8.8,47.980000000000004,1
1.87,1.7,0.0,0.51,1.15,0.77,0.96,0.0,6.96,0.68,8.83,5.35,4.25,1.34,1.92,18.36,8.7,49.43,1
1.53,1.36,0.0,0.26,1.06,0.77,0.67,2.2,7.8500000000000005,0.85,10.36,7.05,4.33,1.34,2.3,18.36,7.94,52.53,1
1.7,1.36,0.0,0.51,0.67,0.58,17.21,15.68,37.71,1.45,14.52,13.76,5.1,0.96,2.97,13.58,4.02,56.36,1
2.55,2.47,1.79,5.01,0.77,0.67,19.22,18.74,51.21999999999999,2.04,16.14,16.14,6.29,0.77,2.97,4.21,3.16,51.72,1
3.06,3.74,2.3,4.84,0.96,0.87,19.7,19.89,55.36,2.89,18.6,17.92,7.65,0.87,2.78,0.87,1.92,53.5,1
3.4,5.44,2.38,3.57,0.87,0.48,19.7,19.12,54.96,3.4,17.58,18.94,7.99,0.87,2.59,1.25,0.87,53.489999999999995,1
3.74,9.0,2.13,2.64,0.77,0.48,18.84,16.45,54.05,3.66,14.95,17.49,6.8,0.77,1.92,1.34,0.58,47.51,1
4.76,14.35,6.29,2.89,1.06,0.58,15.87,14.25,60.05,3.06,9.34,14.35,3.57,0.77,2.11,1.44,0.29,34.93,1
5.86,16.56,10.87,5.69,1.15,0.77,12.72,12.91,66.53,0.85,5.35,4.42,2.21,1.25,2.11,1.53,0.1,17.82,1
8.58,18.94,13.25,7.82,0.87,0.87,9.95,10.52,70.8,0.26,1.87,1.19,0.77,0.67,2.2,1.63,0.0,8.59,1
10.53,20.64,16.98,9.6,0.2,0.39,5.07,4.88,68.28999999999999,0.43,1.36,0.77,0.94,0.77,2.3,1.44,0.2,8.21,1
11.72,20.64,20.72,10.28,0.58,0.29,1.06,2.11,67.4,0.51,1.28,0.6,1.02,0.87,2.2,1.63,0.2,8.31,1
3.06,8.92,9.85,1.62,0.77,0.48,0.58,0.0,25.28,0.51,1.28,0.6,1.02,0.87,2.3,1.73,0.39,8.7,1
0.77,2.3,2.3,0.34,0.48,0.39,0.48,0.0,7.059999999999999,0.6,1.28,0.6,1.02,0.96,2.3,1.73,0.29,8.78,1
1.28,1.62,1.02,0.17,0.77,0.58,0.58,0.0,6.02,0.68,1.19,0.6,1.11,0.96,2.3,1.73,0.2,8.77,1
1.45,1.45,0.34,0.09,0.87,0.67,0.67,0.0,5.54,0.68,1.11,0.43,1.02,0.96,2.3,1.44,0.2,8.14,1
1.62,1.45,0.0,0.34,0.96,0.67,0.77,0.0,5.8100000000000005,0.68,0.94,0.34,0.6,0.39,0.39,6.22,2.3,11.86,1
1.79,1.45,0.0,0.34,0.96,0.77,0.77,0.0,6.08,0.6,0.77,0.68,2.47,0.58,1.34,18.36,6.51,31.31,1
1.87,1.53,0.0,0.34,1.06,0.77,0.77,0.0,6.34,0.6,2.38,1.96,4.67,1.06,2.78,19.89,10.62,43.959999999999994,1
1.87,1.53,0.0,0.43,1.06,0.77,0.87,0.0,6.530000000000001,0.6,3.57,3.06,6.63,0.87,5.45,17.5,10.52,48.2,1
1.96,1.53,0.0,0.43,1.06,0.87,0.87,0.0,6.720000000000001,0.6,3.57,3.06,6.63,0.87,5.45,17.5,10.52,48.2,1
1.79,1.28,0.0,0.26,0.77,0.58,10.9,10.43,26.009999999999998,0.68,3.49,3.23,7.31,1.06,6.31,15.97,9.47,47.52,1
1.87,0.26,0.34,1.36,0.58,0.39,17.98,14.92,37.699999999999996,0.68,3.23,3.32,8.07,1.15,7.94,13.77,8.7,46.86,1
2.13,2.21,2.55,5.69,0.77,0.58,18.84,18.07,50.839999999999996,0.77,4.0,6.29,11.13,1.25,10.81,6.41,4.98,45.64,1
2.38,3.15,3.66,7.99,0.96,0.96,19.22,20.37,58.690000000000005,0.85,4.93,9.34,12.23,1.15,10.52,2.68,4.31,46.010000000000005,1
2.55,3.23,3.83,8.58,0.77,1.06,17.98,19.51,57.51,0.85,5.44,12.06,13.33,1.15,9.09,1.44,3.16,46.519999999999996,1
2.89,3.83,5.86,9.26,0.96,1.34,15.59,15.4,55.13,0.77,6.37,14.35,12.82,1.25,6.51,1.15,1.63,44.85,1
2.89,6.2,10.62,9.0,0.87,1.44,15.59,14.92,61.53,0.43,8.07,16.56,13.08,1.25,4.78,2.11,0.87,47.15,1
3.32,11.38,13.25,9.43,0.87,1.63,13.87,13.87,67.62,0.51,8.49,18.94,11.98,1.25,2.78,1.63,0.58,46.160000000000004,1
4.0,15.37,15.2,10.45,0.96,1.82,11.95,12.43,72.17999999999999,0.85,6.12,17.92,9.26,1.06,1.63,1.63,0.39,38.86,1
5.78,19.45,21.23,11.98,0.2,1.15,2.11,3.16,65.06,0.34,3.57,7.22,6.03,1.25,1.25,1.63,0.2,21.490000000000002,1
7.56,20.64,23.61,11.72,0.48,0.48,0.87,1.63,66.99,0.26,1.19,1.79,3.91,0.96,1.34,1.63,0.2,11.280000000000001,1
8.75,18.94,23.61,9.43,0.67,0.29,0.48,0.39,62.56,0.43,0.85,0.85,1.79,0.77,1.53,1.44,0.1,7.76,1
4.59,10.36,14.35,6.03,0.77,0.39,0.58,0.0,37.07,0.51,0.85,0.68,1.02,0.77,1.63,1.73,0.29,7.48,1
1.19,4.25,7.22,2.13,0.58,0.39,0.67,0.0,16.43,0.6,0.85,0.68,1.02,0.87,1.63,1.82,0.29,7.76,1
1.53,1.96,0.51,0.43,0.77,0.58,0.67,0.0,6.449999999999999,0.68,0.94,0.6,1.02,0.87,1.73,1.82,0.29,7.95,1
1.7,1.79,0.09,0.34,0.77,0.58,0.77,0.0,6.040000000000001,0.68,1.02,0.68,1.02,0.96,1.63,1.82,0.29,8.1,1
1.79,1.7,0.0,0.43,0.87,0.58,0.77,0.0,6.140000000000001,0.68,1.02,0.6,1.19,0.96,1.92,1.73,0.29,8.39,1
1.87,1.79,0.0,0.51,0.87,0.67,0.77,0.0,6.48,0.77,1.02,0.6,1.19,0.87,1.73,1.25,0.29,7.720000000000001,1
2.04,1.79,0.0,0.6,0.96,0.67,0.87,0.0,6.93,0.77,0.43,0.43,0.68,0.39,0.58,11.09,2.11,16.48,1
2.04,1.87,0.0,0.6,0.96,0.67,0.87,0.0,7.01,0.6,1.19,0.68,2.21,0.67,0.87,15.97,2.59,24.78,1
2.13,1.87,0.0,0.6,0.96,0.77,0.87,0.0,7.199999999999999,0.26,3.91,2.64,4.17,0.87,1.44,18.36,7.75,39.4,1
1.79,1.62,0.0,0.51,0.87,0.67,0.2,0.0,5.66,0.77,6.37,5.18,5.18,0.87,1.92,19.32,9.28,48.89,1
1.79,1.62,0.0,0.51,0.87,0.67,0.2,0.0,5.66,1.19,8.33,8.58,5.95,0.96,2.39,17.98,7.75,53.13,1
2.55,2.21,1.45,3.32,0.77,0.39,15.59,15.4,41.68000000000001,1.28,9.17,10.62,6.97,0.67,2.78,14.06,4.02,49.56999999999999,1
3.32,5.01,2.81,3.83,0.77,0.67,17.21,18.07,51.69,1.36,9.34,11.89,8.24,0.58,3.26,6.6,3.35,44.620000000000005,1
4.25,10.62,5.86,4.33,0.87,0.67,15.87,14.92,57.39,1.62,11.72,16.14,10.28,0.87,4.4,2.3,2.49,49.82000000000001,1
5.18,14.01,10.02,5.61,0.96,0.58,12.72,13.48,62.559999999999995,1.87,13.16,17.49,11.3,0.96,4.4,1.82,1.44,52.44,1
5.86,16.56,11.98,6.29,0.87,0.48,11.76,11.95,65.75,2.13,14.52,20.04,11.55,1.06,4.02,2.2,0.77,56.28999999999999,1
8.58,19.45,13.93,7.82,0.39,0.58,8.51,8.8,68.06,2.13,14.52,18.94,11.3,1.06,3.54,1.92,0.67,54.08,1
10.11,21.31,16.31,8.83,0.39,0.39,3.64,3.35,64.33,2.13,14.52,18.94,11.3,1.06,3.54,1.92,0.67,54.08,1
11.38,22.67,19.79,9.77,0.39,0.39,1.06,1.82,67.27,2.04,9.77,18.43,8.66,0.96,1.63,1.63,0.39,43.51,1
12.32,22.67,21.74,9.6,0.77,0.39,0.67,0.87,69.03,1.19,6.54,12.91,6.8,0.96,1.73,1.73,0.2,32.06,1
2.21,8.75,9.85,1.62,0.77,0.58,0.67,0.0,24.45,0.26,3.15,3.32,3.91,1.15,1.73,1.73,0.1,15.350000000000001,1
0.85,2.81,2.47,0.34,0.48,0.48,0.58,0.0,8.010000000000002,0.6,1.11,0.77,1.28,0.77,2.01,1.73,0.1,8.37,1
1.28,2.04,1.11,0.17,0.67,0.58,0.58,0.0,6.430000000000001,0.6,1.11,0.68,1.19,0.87,2.01,1.82,0.29,8.57,1
1.53,1.79,0.43,0.17,0.87,0.67,0.77,0.0,6.23,0.6,1.11,0.68,1.11,0.87,2.01,1.82,0.2,8.4,1
1.53,1.7,0.17,0.26,0.87,0.67,0.77,0.0,5.970000000000001,0.68,1.11,0.68,1.19,0.96,2.11,1.92,0.2,8.85,1
1.79,1.7,0.0,0.34,0.96,0.77,0.77,0.0,6.33,0.77,1.11,0.68,1.19,0.96,2.11,1.92,0.1,8.84,1
1.87,1.7,0.0,0.43,0.96,0.77,0.87,0.0,6.6,0.77,1.11,0.68,1.28,0.96,2.11,1.92,0.2,9.03,1
1.96,1.7,0.0,0.43,1.06,0.87,0.87,0.0,6.890000000000001,0.77,1.11,0.68,1.28,0.96,2.2,1.92,0.1,9.02,1
1.79,1.62,0.0,0.43,0.96,0.87,0.39,0.0,6.0600000000000005,0.77,1.11,0.68,1.02,0.96,1.73,1.53,0.48,8.28,1
