L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.28,1.02,1.11,1.62,1.15,2.59,0.77,0.29,9.83,1.02,1.28,1.02,1.62,0.87,1.73,3.06,0.96,11.559999999999999,0
1.28,1.11,1.19,1.7,1.15,2.59,3.64,6.31,18.97,1.11,1.19,1.02,1.19,0.67,1.25,10.62,6.51,23.559999999999995,0
1.28,0.77,1.19,1.7,0.87,2.49,7.46,9.28,25.04,1.11,0.85,1.11,1.62,0.39,1.25,15.68,9.18,31.19,0
1.79,0.6,1.11,0.85,0.87,2.39,10.14,11.96,29.71,1.53,1.02,1.45,3.15,0.48,1.53,16.16,10.43,35.75,0
2.13,1.53,1.19,1.28,0.77,2.39,11.38,12.43,33.1,1.7,1.28,1.79,3.49,0.58,1.44,14.44,10.04,34.76,0
2.89,2.47,1.28,2.04,0.87,2.2,11.57,12.24,35.56,1.79,1.28,2.21,3.83,0.67,1.44,13.29,7.75,32.26,0
3.15,3.66,1.62,3.32,0.96,1.92,10.9,11.57,37.099999999999994,1.62,1.96,2.64,4.33,0.87,1.44,13.01,5.17,31.04,0
2.81,5.52,2.21,4.42,0.96,1.92,8.99,9.76,36.59,2.04,3.15,3.49,4.76,0.77,1.53,12.05,3.54,31.33,0
2.89,7.99,4.33,4.93,0.87,2.01,7.46,8.04,38.519999999999996,2.55,4.33,5.27,5.52,0.77,1.63,10.33,3.26,33.66,0
2.89,11.98,7.31,5.18,0.77,2.11,4.88,6.41,41.53,2.98,5.27,7.48,6.2,0.67,1.63,7.84,3.16,35.230000000000004,0
3.66,14.35,8.58,5.1,0.77,2.2,2.59,4.21,41.459999999999994,2.98,5.27,7.48,6.2,0.67,1.63,7.84,3.16,35.230000000000004,0
4.93,16.65,9.43,5.18,0.87,2.01,1.15,2.2,42.42,4.5,7.22,11.47,7.39,0.67,1.63,2.49,1.44,36.81,0
