L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
2.04,0.77,0.77,0.34,0.77,1.53,0.0,0.29,6.51,1.87,1.45,2.13,1.11,0.1,1.92,0.0,2.3,10.88,1
1.96,0.6,0.51,0.85,0.77,1.25,10.14,4.02,20.1,2.54,0.78,1.6275,0.9424999999999999,0.1,1.348529411764706,8.670588235294119,5.876617647058824,21.885735294117648,1
1.96,1.02,0.94,4.08,0.29,1.63,13.1,6.6,29.619999999999997,4.44264705882353,0.77,1.62,4.152647058823529,0.1,1.34,12.789117647058823,8.346764705882354,33.56117647058824,1
1.96,1.62,2.72,6.12,0.39,2.4,16.16,8.8,40.17,4.5,0.77,1.62,4.25,0.1,1.34,12.91,8.42,33.91,1
1.96,1.96,4.0,7.05,0.48,2.97,18.07,9.95,46.44,4.5,1.7300000000000002,2.58,5.765294117647059,0.2788235294117647,3.7682352941176473,13.088823529411764,8.683529411764706,40.39470588235294,1
1.96,2.13,4.76,7.65,0.58,3.26,18.07,10.14,48.55,4.3425,2.2625,3.0291176470588237,6.100882352941177,0.20661764705882352,4.902058823529412,12.923970588235294,8.440588235294117,42.20823529411764,1
1.96,2.04,5.27,8.07,0.39,3.45,17.12,9.56,47.86,3.8741176470588234,2.765,3.2970588235294116,6.347941176470588,0.2820588235294118,5.590882352941177,11.861470588235294,7.982352941176471,42.000882352941176,1
2.04,1.96,5.44,8.24,0.29,3.35,16.45,9.18,46.95,3.83,2.81,3.32,6.37,0.29,5.65,11.76,7.94,41.97,1
2.04,2.04,5.61,8.41,0.39,3.26,16.45,8.32,46.519999999999996,3.98,3.2600000000000002,3.9200000000000004,7.2700000000000005,0.21058823529411763,6.064705882352942,11.168823529411764,7.348823529411764,43.22294117647059,1
2.13,2.47,7.56,8.83,0.48,3.16,15.68,7.18,47.49,4.2863235294117645,3.9099999999999997,4.806911764705882,8.205588235294117,0.1132352941176471,6.371617647058824,9.849264705882353,6.610588235294117,44.1535294117647,1
2.04,3.91,9.77,9.17,0.48,2.78,14.06,6.12,48.33,4.91,5.0064705882352944,6.525,9.123235294117647,0.1,6.162647058823529,7.621470588235292,5.691176470588235,45.14,1
1.79,5.44,11.55,9.85,0.39,2.11,11.76,4.12,47.01,6.22544117647059,6.605000000000002,10.85705882352942,10.115,0.016176470588235153,5.8014705882352935,3.5063235294117576,4.426764705882351,47.553235294117655,1
1.45,8.24,13.76,10.7,0.2,1.34,2.68,1.82,40.19,9.605882352941178,7.654117647058825,17.09176470588236,7.339999999999998,0.1647058823529413,2.594117647058821,0.490588235294116,2.793529411764705,47.73470588235295,1
2.13,12.23,15.37,10.45,0.67,0.67,0.0,1.06,42.58,10.28,7.82,18.26,6.71,0.2,1.92,0.0,2.49,47.68000000000001,1
3.4,7.73,12.74,5.78,0.77,0.87,0.0,0.96,32.25,3.672941176470581,3.0314705882352895,5.784411764705872,1.7229411764705835,0.2714705882352942,1.6102941176470584,0.0,2.3391176470588233,18.432647058823505,1
2.3,3.66,4.76,2.55,0.67,0.96,0.0,1.06,15.959999999999999,1.2974999999999985,1.5873529411764702,2.2226470588235285,0.7573529411764712,0.21985294117647045,1.6079411764705884,0.0,2.222058823529412,9.91470588235294,1
0.68,0.51,0.51,0.68,0.67,1.15,0.0,1.25,5.449999999999999,1.3011764705882356,1.4688235294117646,1.9999999999999998,0.85,0.2,1.63,0.0,2.4982352941176473,9.948235294117646,1
1.36,0.6,0.6,0.34,0.77,1.15,0.0,1.34,6.16,1.4875,1.3825,1.96,0.85,0.2,1.63,0.0,2.59,10.100000000000001,1
1.62,0.68,0.6,0.34,0.87,1.25,0.0,1.44,6.800000000000001,1.5961764705882353,1.4261764705882352,2.0188235294117645,0.85,0.2,1.7035294117647057,0.0,2.6561764705882354,10.450882352941177,1
1.79,0.68,0.6,0.43,0.87,1.34,0.0,1.34,7.05,1.5551470588235292,1.3851470588235293,2.1048529411764707,0.85,0.2,1.73,0.0,2.7520588235294117,10.577205882352942,1
1.87,0.77,0.6,0.43,0.87,1.34,0.0,1.44,7.32,1.53,1.423529411764706,2.13,0.9135294117647059,0.2,1.73,0.0,2.78,10.707058823529412,1
1.96,0.77,0.68,0.43,0.96,1.34,0.0,1.53,7.67,1.53,1.45,2.13,0.94,0.2,1.73,0.0,2.78,10.76,1
2.04,0.77,0.77,0.43,0.96,1.44,0.0,1.53,7.9399999999999995,1.53,1.5041176470588238,2.0691176470588233,0.9941176470588238,0.2,1.73,0.0,2.78,10.80735294117647,1
2.13,0.77,0.77,0.43,0.96,1.34,0.0,1.44,7.84,1.4770588235294115,1.3645588235294113,1.9274999999999998,0.9670588235294115,0.2,1.6638235294117645,1.4558823529411813,3.28294117647059,12.33882352941177,1
2.04,0.77,0.77,0.34,0.87,1.34,4.5,1.82,12.450000000000001,2.330000000000002,0.9499999999999994,1.7599999999999998,0.7717647058823527,0.1352941176470587,1.384117647058823,5.791176470588242,4.407058823529414,17.52941176470589,1
1.96,0.85,0.43,1.96,0.39,1.25,12.24,6.79,25.87,4.580588235294119,1.7880882352941183,1.5419117647058822,2.292500000000001,0.1,1.1298529411764706,9.988529411764707,6.151029411764706,27.572500000000005,1
1.79,1.53,1.45,4.67,0.2,1.82,18.36,9.76,39.58,5.764411764705883,2.960588235294117,3.333823529411763,5.79941176470588,0.1,3.536764705882351,11.166470588235294,7.062941176470588,39.72441176470588,1
1.7,1.87,2.13,5.52,0.67,2.3,19.51,10.81,44.51,4.533529411764701,3.778235294117649,5.422500000000004,8.107500000000003,0.1,5.817647058823532,10.052941176470584,6.711764705882351,44.52411764705882,1
1.79,2.13,2.72,5.95,0.58,2.78,20.75,11.48,48.18000000000001,3.307058823529411,3.98,7.130000000000003,9.380000000000003,0.04117647058823515,6.592352941176471,7.96411764705882,5.792352941176469,44.18705882352941,1
1.79,2.47,2.98,6.03,0.58,2.59,20.75,11.48,48.67,2.9166176470588234,3.8125,9.265,10.6225,0.0,6.8989705882352945,5.282352941176469,4.918382352941176,43.71632352941176,1
1.87,2.55,3.06,5.95,0.58,2.4,20.37,10.81,47.589999999999996,2.949705882352942,3.835000000000001,11.515000000000008,11.649705882352945,0.0,7.142058823529412,2.365882352941166,4.271470588235292,43.72882352941177,1
1.96,2.64,3.23,6.12,0.48,2.49,19.12,10.14,46.18000000000001,3.478970588235296,4.138529411764707,13.132058823529414,13.583529411764713,0.054411764705882604,7.215588235294117,0.48323529411764443,3.5520588235294097,45.638382352941186,1
1.96,3.23,3.57,6.71,0.58,2.49,16.73,8.7,43.97,3.83,4.33,13.67,14.86,0.1,7.17,0.0,3.16,47.12,1
1.79,4.59,8.07,8.41,0.58,2.59,14.25,6.22,46.5,4.3961764705882365,4.551323529411765,14.591323529411767,15.081323529411764,0.1,6.928088235294117,0.0,2.866617647058823,48.51485294117647,1
1.53,5.61,12.15,10.11,0.29,2.11,10.33,3.83,45.959999999999994,5.779999999999999,5.14,16.14,15.29,0.1,5.98,0.0,2.445,50.875,1
2.81,7.99,15.88,11.38,0.77,0.77,0.0,1.06,40.660000000000004,7.862647058823527,5.685,17.518823529411765,14.421323529411765,0.1485294117647058,4.609705882352943,0.0,2.251470588235294,52.4975,1
