L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.19,0.51,0.34,0.43,0.77,1.44,0.0,1.44,6.119999999999999,1.7,1.62,2.13,1.02,0.2,1.82,0.0,2.68,11.170000000000002,1
1.53,0.6,0.43,0.34,0.77,1.53,0.0,1.53,6.73,1.79,1.53,2.04,1.02,0.1,1.82,2.01,3.83,14.14,1
1.62,0.68,0.43,0.43,0.77,1.53,0.0,1.53,6.99,2.04,0.94,1.53,0.94,0.0,1.15,8.61,5.84,21.049999999999997,1
1.7,0.68,0.51,0.43,0.87,1.53,0.0,1.53,7.25,2.3,0.94,1.79,4.0,0.1,1.06,12.24,8.23,30.659999999999997,1
1.79,0.68,0.6,0.43,0.87,1.63,0.0,1.53,7.53,2.3,1.79,3.23,6.12,0.2,2.78,13.1,8.61,38.13,1
1.87,0.77,0.6,0.43,0.87,1.63,0.0,1.53,7.7,2.3,1.79,3.23,6.12,0.2,2.78,13.1,8.61,38.13,1
1.96,0.77,0.6,0.43,0.87,1.73,0.0,1.44,7.8,2.38,2.21,4.08,7.05,0.2,4.88,12.72,8.51,42.03,1
1.87,0.77,0.6,0.43,0.77,1.53,4.12,2.3,12.389999999999999,2.38,2.72,4.93,7.56,0.2,5.84,11.95,8.04,43.61999999999999,1
1.7,0.77,1.28,5.78,0.39,2.4,18.74,11.76,42.82,2.3,3.06,5.44,7.73,0.2,6.12,11.76,7.65,44.260000000000005,1
1.79,0.77,1.36,5.95,0.48,2.97,20.75,13.77,47.84,2.64,3.74,5.86,7.99,0.2,6.22,11.48,7.46,45.59,1
1.87,0.85,1.45,6.37,0.58,3.26,20.37,12.82,47.57,3.06,4.67,6.88,8.58,0.2,6.22,10.62,6.98,47.21000000000001,1
1.87,0.85,1.53,6.2,0.48,3.26,19.51,11.76,45.46000000000001,3.49,7.99,12.74,9.0,0.1,6.03,9.09,6.22,54.66,1
1.96,0.85,1.7,6.71,0.48,3.16,18.74,11.0,44.599999999999994,3.49,7.99,12.74,9.68,0.1,5.45,5.74,4.98,50.17,1
2.04,0.85,2.21,7.39,0.58,3.35,16.45,10.62,43.49,9.43,12.49,17.75,8.33,0.2,2.3,0.0,2.59,53.09,1
2.13,1.11,3.57,8.49,0.58,3.35,14.54,8.7,42.47,11.47,5.18,14.69,1.45,0.2,1.44,0.0,2.49,36.92,1
2.04,1.45,7.14,9.68,0.58,2.87,12.62,6.7,43.08,11.47,5.18,14.69,1.45,0.2,1.44,0.0,2.49,36.92,1
