L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
2.89,0.26,0.85,0.51,0.39,1.25,0.2,1.53,7.88,0.26,0.77,1.62,0.68,0.2,0.96,0.0,0.58,5.07,1
2.89,0.26,0.85,0.51,0.39,1.25,0.2,1.53,7.88,0.26,0.77,1.53,0.77,0.2,0.96,0.0,0.58,5.07,1
6.8,5.1,8.75,1.7,0.29,0.87,0.2,1.53,25.24,0.26,0.77,1.53,0.77,0.2,1.06,0.0,0.58,5.17,1
6.8,5.1,8.75,5.52,0.29,1.15,0.67,1.73,30.009999999999998,0.17,0.77,1.19,0.77,0.2,0.96,0.0,1.15,5.209999999999999,1
9.34,7.56,11.21,7.05,0.29,2.2,1.53,2.39,41.56999999999999,0.17,0.51,0.77,0.94,0.2,0.77,7.56,5.07,15.99,1
11.47,9.34,12.82,7.82,0.39,2.2,1.34,2.3,47.68000000000001,0.17,0.85,1.45,2.47,0.1,0.48,7.46,7.08,20.06,1
10.87,8.83,12.32,8.41,0.39,2.78,2.68,2.97,49.25,0.26,1.53,2.47,3.49,0.2,0.87,13.68,9.85,32.35,1
10.45,8.58,11.89,8.75,0.67,3.35,8.04,6.51,58.24,0.34,1.79,2.72,3.66,0.2,1.06,15.68,11.0,36.45,1
10.45,8.58,11.89,8.75,0.67,3.83,9.95,8.51,62.63,0.34,1.87,2.72,3.83,0.2,1.34,16.73,11.95,38.980000000000004,1
11.3,9.17,12.57,9.51,0.87,6.7,10.43,9.18,69.72999999999999,0.43,2.21,2.89,4.08,0.29,1.73,17.12,12.43,41.18,1
11.3,9.17,12.57,9.51,0.87,6.7,10.43,9.18,69.72999999999999,1.36,4.5,4.42,5.01,0.29,2.49,16.16,11.0,45.230000000000004,1
11.64,10.02,13.42,9.85,0.77,6.22,9.09,7.75,68.75999999999999,1.87,5.35,5.61,5.35,0.29,2.49,15.68,10.04,46.68,1
11.98,11.47,13.42,9.85,0.58,4.88,8.51,6.51,67.2,2.38,6.03,6.8,5.52,0.29,2.49,14.25,8.51,46.269999999999996,1
11.98,11.47,13.42,9.85,0.58,4.88,8.51,6.51,67.2,2.98,6.97,8.07,5.86,0.29,2.68,14.06,7.84,48.75,1
13.08,12.15,14.61,9.85,0.39,2.97,4.59,2.97,60.61,3.4,7.65,9.26,6.29,0.29,2.87,13.29,6.98,50.03,1
14.35,13.84,16.39,9.68,0.29,2.01,0.77,1.92,59.25,3.66,8.16,10.36,6.8,0.29,2.87,11.76,5.84,49.74,1
15.71,11.72,14.95,6.71,0.29,1.73,0.67,1.06,52.84,3.74,8.58,11.81,7.56,0.29,2.87,7.75,4.69,47.290000000000006,1
11.81,6.37,6.12,1.36,0.39,1.63,0.39,0.87,28.94,4.25,8.66,12.57,8.07,0.29,2.68,6.12,3.54,46.18,1
5.78,3.57,2.38,1.11,0.48,1.34,0.29,0.96,15.91,5.18,10.28,13.5,8.41,0.2,1.73,2.11,1.15,42.559999999999995,1
5.78,3.57,2.38,1.11,0.48,1.34,0.29,0.96,15.91,6.12,10.7,14.95,5.95,0.1,1.06,0.58,0.67,40.129999999999995,1
