L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.6,0.85,0.94,0.68,0.39,1.25,0.29,1.34,6.340000000000001,0.09,1.19,0.85,1.19,0.2,0.87,0.0,0.29,4.680000000000001,1
0.6,0.85,0.94,0.68,0.39,1.25,0.29,1.34,6.340000000000001,0.09,0.855,0.3474999999999999,2.1950000000000003,0.2,0.48573529411764704,9.045,5.285441176470589,18.503676470588236,1
0.6682352941176471,0.7050000000000001,1.1532352941176471,1.6267647058823531,0.22794117647058823,0.593235294117647,0.7847058823529413,1.177941176470588,6.937058823529412,0.09,1.2673529411764708,0.175,4.1123529411764705,0.10294117647058823,0.48,14.100882352941177,8.417352941176471,28.745882352941173,1
0.68,0.7501470588235294,1.2601470588235295,2.585,0.2,0.4098529411764706,2.4288235294117646,0.8538235294117648,9.167794117647059,0.16647058823529415,1.9300000000000002,1.231029411764706,5.460441176470588,0.1,0.5755882352941176,18.90514705882353,10.612941176470589,38.981617647058826,1
0.68,1.73,3.856470588235294,5.922941176470589,0.2,0.7288235294117648,5.164117647058824,1.1088235294117648,19.391176470588235,0.2547058823529412,2.5152941176470587,3.2,6.640000000000001,0.19411764705882356,0.9376470588235295,19.487058823529413,11.519411764705882,44.74823529411765,1
0.9519117647058826,2.933088235294118,7.3455882352941195,9.313088235294119,0.2,1.1672058823529414,7.998088235294119,1.490294117647059,31.399264705882356,0.26,2.7908823529411766,4.1816176470588236,7.5808823529411775,0.2,1.7567647058823532,19.51,11.393970588235295,47.67411764705883,1
1.2999999999999998,3.735294117647059,9.7,11.954999999999998,0.2,2.250882352941176,10.101470588235294,2.004411764705882,41.24705882352941,0.26,2.8829411764705886,4.942941176470589,8.032941176470588,0.2,2.3397058823529413,18.19705882352941,10.422647058823529,47.27823529411764,1
1.5325,4.242647058823529,11.11,13.531323529411765,0.2,3.571764705882353,11.409558823529412,2.532941176470588,48.13073529411765,0.26,3.123235294117647,5.467499999999999,8.2225,0.2,2.6501470588235296,16.186176470588236,9.468823529411763,45.578382352941176,1
1.6529411764705884,4.57,12.16,14.467058823529412,0.2,4.564117647058824,11.793529411764705,2.895294117647059,52.30294117647059,0.26,3.3705882352941177,6.649411764705882,8.69,0.1117647058823529,3.1035294117647063,14.875882352941176,8.611176470588235,45.67235294117648,1
1.6729411764705884,4.700441176470588,12.602500000000001,15.12,0.2304411764705882,5.296617647058824,11.343382352941177,2.965294117647059,53.93161764705882,0.26,3.7730882352941175,8.1275,9.261911764705882,0.18676470588235292,3.576470588235294,12.734411764705882,7.7638235294117655,45.6839705882353,1
1.5299999999999998,4.736176470588235,12.196176470588235,15.321176470588236,0.29,5.96764705882353,10.749117647058823,2.8038235294117646,53.59411764705882,0.5500000000000002,4.8364705882352945,9.123235294117647,9.996764705882352,0.2,3.4779411764705883,10.724117647058822,6.839705882352941,45.74823529411765,1
1.2302941176470588,4.6375,11.202205882352942,15.799705882352942,0.29,6.8561764705882355,10.146470588235294,2.87,53.03235294117647,1.2370588235294129,5.79794117647059,10.467058823529413,10.319558823529412,0.2,2.963823529411764,9.382205882352938,5.736029411764704,46.10367647058824,1
1.0105882352941178,4.58,10.469999999999999,15.509411764705883,0.29,7.974117647058824,9.111176470588235,2.8135294117647063,51.758823529411764,2.134117647058824,7.07,11.4,10.5,0.2,2.3182352941176467,7.368235294117646,3.6641176470588217,44.65470588235294,1
0.94,5.18,10.62,15.88,0.29,8.23,7.17,2.39,50.699999999999996,2.9875,8.951911764705882,12.035294117647059,10.667499999999999,0.11911764705882355,1.4316176470588238,2.733676470588237,1.092352941176471,40.01897058823529,1
0.94,5.18,10.62,15.88,0.29,8.23,7.17,2.39,50.699999999999996,3.6900000000000004,11.230000000000002,13.158529411764707,9.349999999999998,0.1,1.019705882352941,0.356176470588234,0.349705882352941,39.25411764705883,1
0.94,4.722499999999999,13.66102941176471,14.812499999999998,0.20926470588235285,2.739999999999992,1.0879411764705793,1.1072058823529394,39.280441176470575,3.432499999999999,8.415294117647052,9.842499999999992,4.837941176470579,0.1779411764705884,0.811911764705882,0.0,0.36794117647058844,27.88602941176468,1
0.4458823529411762,2.2982352941176454,5.832352941176465,8.752352941176467,0.2741176470588236,1.6323529411764701,0.39,0.96,20.585294117647045,2.1499999999999986,3.9088235294117615,3.897647058823524,2.0999999999999983,0.2,0.77,0.0,0.39,13.416470588235281,1
0.34,0.8975000000000001,1.3425000000000002,4.0375000000000005,0.29,1.3875000000000002,0.315,1.0350000000000001,9.645,0.7025000000000001,1.595,1.105,0.9825,0.2,0.77,0.0,0.2475,5.6025,1
0.4008823529411764,0.7691176470588234,0.6599999999999998,1.740000000000001,0.3576470588235293,1.34,0.3576470588235293,1.1885294117647058,6.813823529411765,0.21500000000000016,1.19,0.68,0.8288235294117646,0.2,0.8435294117647059,0.0,0.2,4.1573529411764705,1
0.47823529411764726,0.85,0.77,0.936764705882352,0.39,1.34,0.39,1.25,6.404999999999999,0.11235294117647043,1.19,0.68,0.9725000000000004,0.2,0.87,0.0,0.26485294117647074,4.289705882352942,1
0.51,0.85,0.77,0.6799999999999997,0.43764705882352956,1.34,0.43764705882352956,1.25,6.275294117647058,0.09,1.19,0.8000000000000002,1.083529411764706,0.2,0.9335294117647059,0.0,0.29,4.5870588235294125,1
0.551029411764706,0.85,0.77,0.6364705882352942,0.48,1.34,0.48,1.291029411764706,6.398529411764706,0.09,1.2522058823529412,0.85,1.1652941176470588,0.2,0.96,0.0,0.29,4.8075,1
0.6,0.85,0.77,0.68,0.48,1.34,0.48,1.34,6.540000000000001,0.09,1.28,0.9108823529411767,1.0749999999999995,0.26088235294117673,0.96,0.0,0.3576470588235297,4.934411764705883,1
0.6,0.85,0.77,0.7077941176470588,0.48,1.34,0.48,1.34,6.567794117647059,0.09,1.28,0.94,1.02,0.29,0.96,0.0,0.39,4.970000000000001,1
0.6188235294117647,0.85,0.77,0.77,0.48,1.3635294117647059,0.48,1.34,6.672352941176471,0.09,1.771764705882354,3.7935294117647116,3.4400000000000044,0.16705882352941154,0.7723529411764702,5.6294117647058926,4.408235294117654,20.072352941176497,1
0.68,0.7545588235294105,0.7424999999999996,0.7279411764705878,0.4347058823529406,1.2847058823529391,0.8827941176470641,1.3092647058823526,6.816470588235295,0.09,3.5955882352941186,9.37808823529412,6.315588235294118,0.1632352941176471,1.3402941176470593,12.51308823529412,8.535000000000002,41.93088235294118,1
