L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.51,0.51,0.85,0.6,0.48,1.82,0.1,1.44,6.31,0.0,1.19,0.51,1.02,0.2,0.87,0.0,0.2,3.9899999999999998,1
0.26,1.45,1.28,1.28,0.48,1.92,0.2,1.44,8.309999999999999,0.0,1.19,0.6,0.94,0.2,0.87,0.0,0.2,4.0,1
0.68,2.55,2.81,2.64,0.48,1.63,0.48,1.44,12.709999999999999,0.0,1.19,0.6,1.02,0.2,0.67,1.73,0.77,6.18,1
1.45,3.74,6.2,6.97,0.29,1.25,1.34,1.34,22.58,0.0,1.19,0.43,3.49,0.1,0.58,9.56,7.75,23.1,1
1.45,3.74,7.14,9.17,0.29,1.34,1.44,1.25,25.82,0.09,2.13,2.3,4.42,0.1,0.58,16.16,10.04,35.82,1
1.45,3.66,7.99,11.04,0.29,1.73,1.63,1.25,29.04,0.09,4.93,4.59,5.27,0.2,0.77,16.73,10.71,43.29,1
1.53,3.91,9.94,12.06,0.39,2.01,1.53,1.44,32.81,0.34,9.68,8.58,6.37,0.2,1.15,13.87,9.09,49.28,1
1.62,4.08,10.45,12.91,0.39,2.01,1.44,1.44,34.339999999999996,0.51,12.4,9.94,6.88,0.2,1.06,8.99,6.6,46.58,1
1.79,4.25,10.96,12.91,0.39,2.11,1.34,1.53,35.28,1.28,14.35,10.7,7.22,0.1,0.96,7.84,4.98,47.43,1
1.87,4.42,11.38,13.5,0.39,2.3,1.44,1.53,36.83,2.47,16.48,11.55,7.9,0.2,0.96,7.27,3.64,50.470000000000006,1
1.96,4.5,11.98,13.84,0.39,2.39,1.63,1.53,38.22,2.89,16.9,12.32,8.24,0.2,1.06,6.98,3.16,51.75,1
1.96,4.5,12.23,14.18,0.39,2.49,1.73,1.53,39.01,3.4,17.83,12.32,8.33,0.2,1.06,6.51,2.01,51.66,1
2.04,4.5,12.23,14.18,0.39,2.68,1.82,1.44,39.28,4.17,18.77,12.74,8.58,0.2,0.96,5.26,1.44,52.12,1
2.04,4.59,12.49,14.52,0.29,2.78,2.01,1.53,40.25,4.25,18.77,13.42,8.24,0.1,0.77,4.98,1.25,51.78,1
2.04,4.5,12.49,14.95,0.29,3.26,2.2,1.53,41.26,3.83,17.32,12.74,7.73,0.2,0.67,4.4,0.87,47.76,1
2.13,4.59,12.49,14.52,0.29,3.45,2.2,1.44,41.11,3.4,15.71,11.98,6.88,0.2,0.67,4.31,0.87,44.019999999999996,1
2.04,4.5,12.49,14.95,0.29,3.64,2.3,1.53,41.739999999999995,3.32,14.35,11.38,6.8,0.2,0.87,4.4,0.87,42.19,1
2.13,4.59,12.49,14.95,0.29,3.92,2.39,1.44,42.199999999999996,3.23,13.25,11.38,6.37,0.2,0.87,2.68,0.58,38.56,1
2.13,4.67,12.91,15.71,0.29,3.83,2.39,1.44,43.370000000000005,3.06,12.66,11.04,6.46,0.2,0.96,2.39,0.58,37.35,1
2.13,4.59,12.91,14.52,0.29,3.92,2.39,1.63,42.379999999999995,3.15,12.23,10.87,6.63,0.2,1.06,2.39,0.48,37.010000000000005,1
2.13,4.67,12.91,15.71,0.29,4.31,4.12,1.82,45.96,3.66,10.36,10.11,6.71,0.2,1.06,2.3,0.48,34.88,1
2.13,4.67,12.91,15.71,0.29,4.31,4.12,1.82,45.96,3.57,9.34,9.68,6.71,0.2,1.06,2.68,0.58,33.82,1
2.21,4.84,13.5,14.95,0.29,4.4,7.75,1.92,49.86,3.32,8.66,9.26,6.8,0.2,1.06,3.73,0.58,33.61,1
2.55,5.18,14.01,15.29,0.29,4.69,10.52,2.3,54.83,2.89,8.07,9.51,6.88,0.2,1.15,4.5,0.67,33.870000000000005,1
2.55,5.35,14.01,14.95,0.29,4.98,10.9,2.59,55.620000000000005,2.64,8.16,9.51,6.97,0.2,1.15,4.4,0.67,33.7,1
2.64,5.18,13.76,15.71,0.29,5.55,10.9,3.06,57.09,2.64,7.31,9.17,7.05,0.2,1.15,4.4,0.67,32.589999999999996,1
2.47,4.84,13.5,15.29,0.29,5.74,10.71,3.06,55.900000000000006,2.55,7.31,9.17,6.88,0.2,1.25,4.4,0.58,32.34,1
2.38,4.67,13.76,15.71,0.29,6.98,10.23,3.06,57.08,2.55,6.97,9.17,6.97,0.2,1.25,4.4,0.58,32.09,1
2.38,4.59,13.76,16.65,0.2,9.66,7.75,2.68,57.669999999999995,2.55,6.71,9.43,6.88,0.2,1.25,4.5,0.58,32.1,1
2.38,4.76,14.61,16.65,0.2,8.7,4.69,2.01,54.0,2.55,6.54,9.43,7.14,0.2,1.25,4.31,0.58,32.0,1
2.04,4.67,14.61,17.58,0.2,4.59,0.77,1.06,45.519999999999996,2.47,6.63,9.51,7.05,0.2,1.25,3.92,0.58,31.609999999999996,1
