L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.62,1.87,0.6,0.85,1.06,1.53,0.77,0.29,8.59,1.45,1.28,1.02,1.36,1.44,1.53,0.96,0.77,9.809999999999999,0
1.62,1.87,0.6,0.85,1.06,1.53,0.77,0.29,8.59,1.45,1.1913235294117646,0.7736764705882353,1.4486764705882353,1.154264705882353,2.101470588235294,12.35985294117647,4.44514705882353,24.92441176470588,0
1.7,2.13,0.6,0.94,1.06,1.63,2.11,4.78,14.95,1.1976470588235293,0.9473529411764705,0.8476470588235294,1.6926470588235294,1.2470588235294118,4.332647058823531,13.917941176470588,7.004117647058823,31.18705882352941,0
1.79,1.28,0.85,0.6,0.58,0.39,8.99,10.14,24.62,1.1135294117647059,0.853970588235294,0.85,2.025,1.336029411764706,6.684558823529413,15.881323529411766,9.182941176470589,37.92735294117647,0
2.21,2.13,1.02,2.55,0.67,1.06,8.99,10.52,29.15,1.025294117647059,0.7747058823529411,0.85,2.04,1.4341176470588235,6.884117647058823,14.981764705882352,9.28,37.27,0
2.55,3.15,0.85,3.57,0.67,2.2,11.19,12.62,36.8,1.1033823529411766,0.6124999999999999,0.7758823529411765,2.1975,1.44,6.5379411764705875,14.030588235294118,7.945882352941176,34.64367647058823,0
2.81,5.61,0.85,4.42,0.77,3.06,8.61,9.85,35.98,1.1829411764705882,0.7550000000000001,0.4599999999999999,2.21,1.44,6.938529411764707,12.920588235294117,6.444999999999999,32.35205882352941,0
3.15,7.73,1.87,5.1,0.87,2.97,7.37,8.42,37.480000000000004,1.4232352941176472,2.3667647058823533,0.43,2.5957352941176475,1.520735294117647,7.751470588235295,11.09764705882353,4.596617647058823,31.782205882352944,0
4.84,13.67,7.39,5.78,0.87,2.39,5.93,6.7,47.57,1.5205882352941178,4.120588235294118,1.6300000000000006,4.0605882352941185,1.4505882352941175,8.431176470588236,6.17941176470588,2.5470588235294107,29.939999999999994,0
6.46,16.48,9.34,6.97,0.48,1.73,0.58,2.49,44.53,1.53,6.178088235294116,6.579411764705879,6.236911764705882,0.9454411764705885,7.182500000000001,2.4004411764705895,1.8054411764705884,32.85823529411765,0
8.58,18.09,10.96,7.22,0.48,1.15,0.58,1.34,48.4,2.835000000000001,8.055000000000001,10.71323529411765,7.921764705882354,1.1941176470588237,3.4744117647058803,2.406176470588236,1.2352941176470584,37.835,0
8.58,18.09,10.96,7.22,0.48,1.15,0.58,1.34,48.4,3.6300000000000012,8.045,12.792058823529414,7.162499999999998,1.3254411764705885,2.3083823529411758,2.6492647058823535,1.15,39.06264705882353,0
10.62,17.66,16.14,5.18,0.96,1.82,0.67,0.39,53.440000000000005,3.1799999999999997,6.309999999999999,6.8541176470588185,3.7499999999999973,1.34,2.3564705882352945,2.9188235294117653,0.9935294117647058,27.70294117647058,0
10.62,17.66,16.14,5.18,0.96,1.82,0.67,0.39,53.440000000000005,1.1350000000000007,3.337500000000001,1.9530882352941186,2.0975,1.4936764705882353,2.0826470588235293,2.97,0.7254411764705884,15.794852941176474,0
11.38,13.67,9.77,2.81,1.06,1.53,0.87,0.39,41.480000000000004,0.3464705882352938,1.5049999999999988,0.6335294117647055,1.1949999999999994,1.53,2.01,3.041470588235294,0.8288235294117648,11.090294117647058,0
3.83,5.86,5.27,2.3,1.06,1.53,0.96,0.29,21.1,0.5873529411764713,1.3225000000000002,0.7126470588235299,1.2850000000000006,1.6079411764705884,2.236029411764706,3.1379411764705885,1.018088235294118,11.907500000000004,0
0.09,1.02,1.28,0.51,0.67,1.63,0.96,0.29,6.45,0.7488235294117648,1.4288235294117648,0.8311764705882354,1.4288235294117648,1.7064705882352942,2.368823529411765,3.16,1.06,12.732941176470588,0
1.02,0.85,0.51,0.51,0.96,1.63,1.06,0.29,6.83,0.77,1.45,0.9175,1.51,1.7975,2.39,3.235,1.1275,13.1975,0
1.36,1.02,0.51,0.6,1.06,1.73,1.06,0.48,7.82,0.8288235294117646,1.5088235294117647,0.9988235294117647,1.5961764705882353,1.7538235294117648,2.463529411764706,3.26,1.2235294117647058,13.633529411764705,0
1.53,1.19,0.51,0.68,1.06,1.73,1.06,0.48,8.24,0.9725000000000004,1.53,1.02,1.62,1.73,2.49,3.26,1.25,13.8725,0
1.62,1.11,0.51,0.68,1.06,1.73,1.15,0.48,8.34,0.9635294117647057,1.6500000000000001,1.02,1.6764705882352942,1.793529411764706,2.5605882352941176,3.323529411764706,1.313529411764706,14.301176470588237,0
1.79,1.36,0.51,0.77,1.15,1.73,1.15,0.48,8.940000000000001,0.94,1.7,1.02,1.7,1.6886764705882351,2.451764705882353,3.2877941176470586,1.1464705882352941,13.93470588235294,0
1.79,1.45,0.6,0.85,1.15,1.73,0.58,0.48,8.63,0.94,1.7,1.02,1.7,1.6976470588235297,2.004411764705881,2.1573529411764656,1.317058823529413,12.536470588235288,0
1.79,1.62,0.6,1.19,1.06,1.63,4.31,6.98,19.18,1.0525000000000004,1.5874999999999997,0.7949999999999993,1.4749999999999994,1.4123529411764695,1.4427941176470576,8.52558823529414,3.650294117647066,19.94102941176473,0
1.79,1.62,0.6,1.19,1.06,1.63,4.31,6.98,19.18,0.9999999999999998,1.1482352941176464,0.7900000000000003,1.5800000000000005,1.1852941176470586,3.7217647058823577,13.28588235294118,5.524117647058825,28.235294117647065,0
1.96,1.11,1.02,0.85,0.67,0.39,8.61,10.04,24.65,0.94,0.94,0.85,2.0225,1.2701470588235295,6.644558823529413,15.231029411764707,7.561470588235295,35.45970588235294,0
2.3,2.47,1.19,3.83,0.67,1.92,8.8,10.33,31.51,0.9894117647058823,0.9894117647058823,0.85,2.42,1.4017647058823528,7.732941176470588,15.321470588235295,8.454411764705883,38.15941176470588,0
2.55,3.23,1.62,5.27,0.77,3.64,8.7,10.33,36.11,1.02,0.9717647058823528,0.6992647058823523,2.604264705882353,1.44,7.496323529411763,13.937205882352936,7.612058823529408,35.78088235294117,0
2.72,3.83,3.15,6.54,0.87,4.78,7.17,8.8,37.86,0.9199999999999997,0.9870588235294119,0.6,2.687058823529412,1.44,7.4405882352941175,12.560588235294116,6.179999999999998,32.815294117647056,0
2.89,5.27,5.78,7.22,0.87,4.5,5.36,6.79,38.68,0.7525,1.461617647058824,0.6,2.9150000000000005,1.5489705882352942,7.8352941176470585,10.845588235294116,4.4545588235294105,30.413529411764706,0
3.4,8.58,8.58,7.65,0.77,3.35,2.87,4.98,40.18,0.9202941176470604,3.639705882352952,2.6397058823529536,4.244705882352948,1.523823529411764,8.302647058823531,6.474117647058803,2.835294117647054,30.580294117647068,0
4.0,13.16,10.45,7.99,0.67,2.49,0.48,2.87,42.10999999999999,1.338529411764707,7.777058823529424,7.161029411764719,6.338970588235299,1.233235294117646,7.106176470588228,3.2620588235294097,1.6830882352941154,35.90014705882355,0
7.73,18.09,14.78,8.41,0.77,1.15,0.58,1.15,52.66,1.9800000000000013,11.682352941176475,11.754705882352948,7.934705882352943,1.2082352941176475,3.9552941176470524,2.87,1.1494117647058821,42.53470588235295,0
8.66,19.02,16.14,7.22,0.96,1.63,0.67,0.58,54.879999999999995,3.126323529411766,12.506323529411764,13.803823529411765,6.786323529411762,1.437794117647059,2.251470588235294,2.9214705882352945,1.06,43.8935294117647,0
10.28,17.66,16.14,4.33,1.15,1.73,0.77,0.39,52.449999999999996,3.4050000000000002,9.685,10.405,3.91,1.435,2.205,3.015,0.9650000000000001,35.025,0
11.38,12.74,7.14,2.64,1.15,1.44,0.96,0.39,37.839999999999996,1.9463235294117665,5.417500000000004,3.9973529411764757,2.062500000000001,1.432205882352941,2.11,3.1085294117647058,0.7292647058823531,20.803676470588247,0
3.23,5.95,3.23,1.53,0.96,1.53,0.96,0.29,17.68,0.8123529411764707,2.232352941176474,0.7376470588235301,1.2900000000000005,1.53,2.11,3.2070588235294117,0.7164705882352936,12.63588235294118,0
3.23,5.95,3.23,1.53,0.96,1.53,0.96,0.29,17.68,0.8839705882352953,1.1875000000000009,0.6285294117647071,1.1875000000000009,1.5755882352941182,2.196617647058824,3.301029411764706,0.9110294117647063,11.87176470588236,0
0.17,0.94,0.6,0.17,0.87,1.53,1.06,0.29,5.63,1.0597058823529415,1.28,0.8052941176470592,1.3550000000000006,1.674117647058824,2.3397058823529413,3.35,1.004117647058824,12.867941176470591,0
1.19,1.28,0.51,0.6,1.06,1.63,1.06,0.39,7.720000000000001,1.144117647058824,1.3141176470588238,0.8883823529411767,1.45,1.73,2.39,3.39264705882353,1.06,13.369264705882353,0
1.36,1.36,0.51,0.68,1.15,1.73,1.15,0.48,8.42,1.227058823529412,1.397058823529412,0.94,1.4829411764705884,1.73,2.39,3.45,1.0970588235294119,13.714117647058822,0
1.53,1.53,0.51,0.77,1.15,1.73,1.15,0.48,8.85,1.28,1.481764705882353,0.971764705882353,1.5657352941176472,1.73,2.4297058823529416,3.45,1.1897058823529412,14.098676470588234,0
1.7,1.53,0.51,0.77,1.15,1.73,1.15,0.48,9.02,1.28,1.53,1.02,1.6505882352941177,1.7644117647058823,2.528235294117647,3.4844117647058823,1.2117647058823529,14.469411764705884,0
1.79,1.53,0.51,0.85,1.25,1.73,1.15,0.48,9.29,1.2469117647058825,1.5630882352941176,1.02,1.7,1.7133823529411767,2.376764705882353,3.4701470588235295,1.1169117647058824,14.207205882352941,0
1.79,1.53,0.6,0.85,1.25,1.82,1.15,0.48,9.47,1.19,1.5599999999999992,1.02,1.6717647058823524,1.5652941176470594,1.9782352941176464,2.979411764705876,1.1941176470588257,13.158823529411759,0
1.87,1.7,0.68,1.02,1.15,1.73,3.26,5.93,17.34,1.19,1.3045588235294097,0.9624999999999991,1.5895588235294114,1.4676470588235269,1.8861764705882347,5.8582352941177,2.4750000000000156,16.733676470588296,0
1.87,1.02,1.02,1.02,0.67,0.29,10.43,12.15,28.47,1.1091176470588224,0.8841176470588218,0.85,1.695000000000002,1.15,2.9652941176470735,13.282647058823535,5.211764705882362,27.147941176470617,0
2.04,1.87,1.19,3.49,0.77,2.01,10.23,12.62,34.22,0.94,0.7822058823529431,0.7974999999999994,2.1450000000000014,1.1808823529411767,5.949852941176477,14.456911764705884,7.141617647058829,33.39397058823531,0
2.3,2.3,1.19,4.42,0.87,3.54,11.38,13.87,39.87,0.9900000000000004,1.4400000000000022,0.6299999999999996,2.480000000000001,1.2764705882352945,7.381764705882354,14.440588235294113,7.594705882352937,36.2335294117647,0
2.47,2.72,1.36,5.44,0.96,4.59,8.61,10.9,37.05,1.1323529411764708,2.2300000000000013,0.5826470588235299,2.84014705882353,1.3679411764705884,7.7841176470588245,12.675294117647054,5.751176470588232,34.36367647058823,0
2.47,2.72,1.36,5.44,0.96,4.59,8.61,10.9,37.05,1.2138235294117647,2.8788235294117652,0.9261764705882358,3.3750000000000004,1.44,8.257058823529412,10.560588235294116,3.8785294117647044,32.529999999999994,0
2.64,3.23,2.55,6.46,0.96,4.88,7.37,9.09,37.18,1.3425,3.6574999999999998,1.9775,4.3175,1.3925,8.61,8.0125,2.5125,31.8225,0
2.81,4.76,5.35,7.39,0.96,4.78,5.84,7.08,38.97,1.5911764705882352,5.3711764705882326,4.808823529411761,5.669999999999998,1.160588235294118,8.294705882352941,4.33058823529412,1.897058823529412,33.12411764705882,0
3.49,11.3,10.96,9.09,0.67,3.73,0.58,3.26,43.080000000000005,1.8451470588235308,8.267647058823545,8.870147058823552,7.232500000000006,0.9317647058823544,6.5530882352941,2.8920588235294122,1.4263235294117622,38.01867647058826,0
3.49,11.3,10.96,9.09,0.67,3.73,0.58,3.26,43.080000000000005,2.3200000000000065,10.676470588235299,12.381470588235304,8.195,1.2097058823529425,3.626764705882344,2.9885294117647065,1.0785294117647064,42.47647058823531,0
3.74,13.42,12.66,10.28,0.58,2.49,0.48,1.73,45.379999999999995,3.5300000000000025,11.209705882352935,13.93,7.630294117647045,1.44,2.1826470588235307,3.079117647058824,1.1327941176470584,44.134558823529396,0
