L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.11,0.6,0.94,0.51,0.29,1.53,0.0,1.15,6.13,0.09,0.68,1.28,1.02,0.2,0.96,0.0,0.39,4.619999999999999,1
1.11,0.68,1.02,0.43,0.29,1.63,0.0,1.15,6.3100000000000005,0.17,0.68,1.28,0.94,0.2,0.96,0.0,0.48,4.71,1
1.11,0.51,0.85,0.43,0.2,1.63,0.96,0.87,6.5600000000000005,0.17,0.77,1.28,0.94,0.2,0.96,0.0,0.48,4.8,1
1.11,0.43,0.68,0.43,0.1,0.67,4.78,1.25,9.450000000000001,0.17,0.77,1.36,1.02,0.2,0.96,0.0,0.48,4.96,1
2.89,3.74,2.04,3.83,0.1,0.87,7.56,1.63,22.66,0.17,0.34,1.19,1.11,0.2,0.39,4.21,1.92,9.53,1
2.89,3.74,2.04,3.83,0.1,0.87,7.56,1.63,22.66,0.17,1.02,0.68,3.06,0.1,0.29,8.13,5.17,18.62,1
4.42,6.03,3.4,5.95,0.2,0.96,8.04,1.73,30.729999999999997,0.17,4.0,1.87,5.78,0.1,0.87,9.76,6.41,28.96,1
5.69,10.7,6.46,8.58,0.29,1.82,9.28,2.2,45.019999999999996,0.17,8.75,7.31,8.92,0.2,3.06,9.85,6.51,44.769999999999996,1
6.97,12.32,8.66,10.02,0.29,2.3,8.04,2.3,50.9,0.17,9.85,8.66,9.94,0.2,3.73,9.76,6.41,48.72,1
6.97,12.32,8.66,10.02,0.29,2.3,8.04,2.3,50.9,0.26,10.36,9.34,11.89,0.2,3.92,9.18,6.12,51.27,1
7.05,13.25,9.43,10.45,0.29,2.11,6.89,2.39,51.86,0.34,10.53,9.77,12.99,0.2,4.21,8.61,5.93,52.58,1
7.9,14.69,9.68,10.96,0.39,2.11,6.22,2.2,54.150000000000006,0.43,11.38,10.45,13.93,0.2,4.12,8.42,5.74,54.67,1
10.02,15.71,10.28,11.38,0.29,2.49,4.98,2.01,57.16,0.51,12.74,10.62,13.93,0.2,3.92,8.7,5.26,55.879999999999995,1
10.02,15.71,10.28,11.38,0.29,2.49,4.98,2.01,57.16,0.85,14.18,11.21,13.93,0.2,3.73,8.42,4.59,57.11,1
11.89,17.24,11.72,11.98,0.2,2.59,1.73,1.44,58.79,1.7,15.97,12.23,14.61,0.2,3.06,4.78,2.11,54.660000000000004,1
10.19,16.05,11.3,11.64,0.1,1.92,0.39,0.77,52.36000000000001,1.87,16.31,12.66,15.71,0.1,2.3,1.82,0.58,51.349999999999994,1
4.93,10.7,3.83,6.8,0.1,1.06,0.29,0.87,28.58,1.36,14.18,12.66,15.71,0.1,1.44,0.2,0.29,45.94,1
1.53,5.52,0.68,2.98,0.2,1.15,0.2,1.06,13.32,0.68,8.75,10.96,8.58,0.1,1.34,0.0,0.29,30.7,1
1.53,5.52,0.68,2.98,0.2,1.15,0.2,1.06,13.32,0.34,4.67,5.86,4.59,0.1,1.25,0.0,0.2,17.009999999999998,1
1.19,1.28,1.11,1.28,0.29,1.34,0.2,1.15,7.84,0.34,2.64,2.72,2.89,0.2,1.06,0.0,0.29,10.14,1
1.19,1.11,1.11,1.11,0.29,1.44,0.2,1.15,7.6,0.34,1.28,1.62,1.87,0.2,1.06,0.0,0.39,6.76,1
1.36,0.94,1.02,0.77,0.29,1.44,0.2,1.15,7.17,0.26,0.68,1.28,1.02,0.2,0.96,0.0,0.39,4.789999999999999,1
1.36,0.94,1.02,0.77,0.29,1.44,0.2,1.15,7.17,0.26,0.68,1.36,1.02,0.2,0.96,0.0,0.39,4.869999999999999,1
1.36,0.94,1.02,0.77,0.29,1.44,0.2,1.15,7.17,0.17,0.68,1.36,1.02,0.2,0.96,0.0,0.39,4.779999999999999,1
1.45,0.94,1.02,0.51,0.29,1.53,0.0,1.15,6.89,0.17,0.68,1.36,0.94,0.2,0.87,0.0,0.39,4.609999999999999,1
1.11,0.6,0.85,0.51,0.1,0.67,3.45,1.25,8.540000000000001,0.17,0.77,1.36,1.02,0.2,0.96,0.0,0.48,4.96,1
2.13,1.87,1.11,1.87,0.2,0.48,3.45,0.96,12.07,0.17,0.77,1.28,0.6,0.2,0.58,0.0,0.39,3.9899999999999998,1
3.06,4.42,1.79,4.76,0.2,0.77,4.88,1.34,21.22,0.17,0.77,0.94,2.04,0.1,0.48,6.31,3.83,14.64,1
3.83,7.82,3.15,7.56,0.2,0.87,5.17,1.44,30.04,0.17,6.12,3.49,7.05,0.2,1.34,10.04,6.41,34.81999999999999,1
6.8,13.25,7.82,10.02,0.29,1.44,6.98,2.2,48.8,0.17,8.33,5.61,8.07,0.2,2.3,10.43,6.7,41.81,1
6.8,13.25,7.82,10.02,0.29,1.44,6.98,2.2,48.8,0.17,10.53,6.63,8.49,0.2,2.78,10.9,6.79,46.49,1
9.17,15.37,9.43,10.96,0.29,1.44,6.22,2.11,54.99,0.26,12.23,7.22,8.75,0.29,3.06,10.71,6.89,49.410000000000004,1
10.28,15.71,10.11,11.13,0.29,1.34,5.26,2.01,56.13,0.26,13.59,7.56,9.09,0.2,3.16,10.33,6.41,50.6,1
11.3,16.48,10.62,11.38,0.29,1.34,3.83,2.11,57.35,0.34,14.86,7.99,9.26,0.2,3.16,9.66,5.93,51.400000000000006,1
12.23,16.05,11.55,11.64,0.29,1.34,2.39,1.82,57.31,0.51,16.31,8.66,9.26,0.2,2.97,9.85,5.74,53.5,1
12.49,16.82,10.96,10.96,0.29,1.63,1.73,1.44,56.32000000000001,1.45,17.15,10.11,9.77,0.2,2.68,8.23,4.21,53.8,1
12.66,16.82,10.28,10.45,0.2,1.82,1.25,1.34,54.81999999999999,1.87,17.66,10.45,11.47,0.1,2.49,5.26,2.39,51.690000000000005,1
13.16,17.24,10.62,11.13,0.1,1.92,0.58,1.06,55.81,1.53,16.73,10.62,11.89,0.1,1.82,2.2,0.67,45.559999999999995,1
11.3,14.44,7.48,6.88,0.2,1.06,0.39,0.96,42.71,1.28,15.2,10.11,9.6,0.1,1.25,0.29,0.29,38.12,1
11.3,14.44,7.48,6.88,0.2,1.06,0.39,0.96,42.71,0.68,10.36,8.41,6.29,0.1,1.25,0.0,0.29,27.38,1
0.68,3.49,0.26,1.87,0.2,1.25,0.2,0.96,8.91,0.34,5.69,3.66,3.15,0.2,1.06,0.0,0.29,14.39,1
0.68,3.49,0.26,1.87,0.2,1.25,0.2,1.15,9.1,0.26,3.06,1.7,2.21,0.2,0.96,0.0,0.39,8.780000000000001,1
0.94,1.11,1.02,0.77,0.29,1.53,0.2,1.34,7.2,0.26,0.68,1.11,1.02,0.2,0.87,0.0,0.39,4.529999999999999,1
1.02,0.94,1.02,0.6,0.29,1.53,0.2,1.34,6.94,0.17,0.6,1.19,0.94,0.2,0.87,0.0,0.48,4.45,1
1.02,0.94,1.02,0.6,0.29,1.53,0.2,1.34,6.94,0.17,0.6,1.19,1.02,0.2,0.96,0.0,0.48,4.62,1
1.11,0.85,1.02,0.51,0.29,1.53,0.1,1.25,6.66,0.09,0.6,1.19,0.94,0.2,0.96,0.0,0.48,4.46,1
1.19,0.6,0.77,0.43,0.2,1.25,1.44,0.87,6.75,0.17,0.68,1.28,0.94,0.2,0.87,0.0,0.48,4.62,1
1.19,0.6,0.77,0.43,0.2,1.25,1.44,0.87,6.75,0.17,0.68,1.28,0.85,0.2,0.87,0.0,0.39,4.4399999999999995,1
1.45,0.94,0.85,0.6,0.1,0.67,4.69,1.34,10.64,0.17,0.68,1.28,0.85,0.2,0.87,0.0,0.48,4.53,1
3.4,7.65,2.04,4.33,0.2,0.87,5.36,1.25,25.1,0.17,0.68,0.94,2.04,0.1,0.29,8.13,4.4,16.75,1
4.5,10.7,3.4,6.29,0.29,0.87,5.55,1.34,32.94,0.17,2.13,0.85,4.33,0.1,0.48,10.33,6.98,25.37,1
7.39,14.69,8.07,9.09,0.29,1.25,6.31,1.92,49.00999999999999,0.17,2.13,0.85,4.33,0.1,0.48,10.33,6.98,25.37,1
8.83,15.71,9.09,9.85,0.39,1.34,6.12,1.82,53.15,0.17,5.95,3.49,7.39,0.2,2.11,13.87,8.13,41.31,1
9.85,16.05,9.85,10.45,0.29,1.44,5.84,1.92,55.69,0.17,7.31,4.67,7.9,0.29,2.97,14.25,8.32,45.88,1
10.62,16.48,10.28,10.7,0.29,1.34,4.88,2.01,56.599999999999994,0.17,8.24,6.12,8.58,0.29,3.54,12.43,7.84,47.21,1
11.64,16.48,10.96,11.13,0.39,1.34,3.54,1.73,57.21000000000001,0.17,8.75,6.88,9.09,0.29,4.12,10.33,7.37,47.0,1
12.66,16.82,11.89,11.98,0.29,1.73,2.01,1.53,58.910000000000004,0.26,9.85,8.41,9.94,0.29,4.4,9.85,6.7,49.7,1
12.91,17.24,11.3,11.38,0.29,2.01,1.82,1.44,58.39,0.34,11.55,8.92,10.53,0.2,4.21,10.14,6.22,52.11,1
12.91,17.24,11.3,11.38,0.29,2.01,1.82,1.44,58.39,0.51,13.08,9.51,11.21,0.29,3.73,9.85,5.65,53.83,1
14.44,18.17,12.99,12.82,0.1,2.4,0.58,0.96,62.46,0.68,13.59,9.94,12.99,0.2,3.26,8.7,4.59,53.95,1
14.44,18.17,12.99,12.82,0.1,2.4,0.58,0.96,62.46,0.94,14.52,10.62,13.33,0.1,2.78,5.36,2.49,50.14,1
9.17,13.59,5.44,6.12,0.2,1.06,0.29,0.96,36.83,0.85,14.18,10.62,13.59,0.1,1.92,2.3,1.06,44.620000000000005,1
9.17,13.59,5.44,6.12,0.2,1.06,0.29,0.96,36.83,0.77,13.08,10.62,9.94,0.1,1.15,0.29,0.2,36.15,1
1.02,1.7,1.11,1.28,0.29,1.53,0.2,1.15,8.28,0.26,4.59,3.66,3.06,0.2,1.06,0.0,0.29,13.120000000000001,1
1.02,1.7,1.11,1.28,0.29,1.53,0.2,1.15,8.28,0.34,2.38,1.87,2.21,0.2,1.06,0.0,0.29,8.35,1
1.11,1.19,1.02,0.77,0.39,1.63,0.2,1.25,7.56,0.26,0.94,1.36,1.7,0.2,1.06,0.0,0.29,5.81,1
1.11,1.19,1.02,0.77,0.39,1.63,0.2,1.25,7.56,0.26,0.68,1.36,1.19,0.2,0.96,0.0,0.39,5.039999999999999,1
1.19,1.02,1.02,0.6,0.39,1.53,0.1,1.25,7.1,0.17,0.68,1.36,1.19,0.2,0.96,0.0,0.39,4.949999999999999,1
1.28,1.02,1.02,0.51,0.39,1.63,0.0,1.25,7.1,0.17,0.68,1.28,1.02,0.2,0.96,0.0,0.29,4.6,1
