L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
2.13,0.77,0.94,0.94,0.48,1.15,0.48,1.25,8.139999999999999,0.34,1.02,1.19,0.17,0.2,1.06,0.0,0.96,4.9399999999999995,1
2.04,0.68,0.94,0.94,0.48,1.25,0.48,1.34,8.149999999999999,0.26,0.51,1.11,1.7,0.1,0.58,0.58,2.2,7.04,1
6.29,2.3,3.32,2.13,0.29,0.48,0.39,1.34,16.54,0.77,2.64,2.38,2.64,0.1,0.58,3.73,2.49,15.33,1
6.29,2.3,3.32,2.13,0.29,0.48,0.39,1.34,16.54,2.47,6.29,7.65,4.93,0.2,0.96,4.98,4.21,31.69,1
8.41,4.42,9.43,7.65,0.29,0.77,0.39,1.15,32.51,3.49,8.58,10.19,5.86,0.2,1.34,6.03,4.88,40.57,1
11.47,6.29,10.62,7.65,0.29,2.97,5.55,2.68,47.52,4.17,9.77,11.04,6.46,0.2,1.53,5.93,4.98,44.08,1
12.49,7.99,11.64,8.41,0.29,2.97,4.5,2.87,51.160000000000004,5.27,11.72,11.98,7.14,0.2,1.82,5.84,4.88,48.849999999999994,1
11.98,7.56,12.32,9.68,0.39,3.45,7.08,3.64,56.1,6.37,13.25,12.15,7.99,0.2,2.39,6.31,5.07,53.730000000000004,1
12.49,7.73,13.42,10.79,0.67,6.98,10.43,7.75,70.25999999999999,7.39,14.78,12.82,8.49,0.29,2.49,6.41,4.88,57.550000000000004,1
12.49,7.73,13.42,10.79,0.67,6.98,10.43,7.75,70.25999999999999,7.9,15.46,13.08,8.75,0.2,2.49,5.65,4.59,58.12,1
12.66,8.58,13.16,10.79,0.58,5.84,9.37,6.03,67.00999999999999,7.99,16.22,13.5,9.09,0.2,2.39,4.59,4.4,58.379999999999995,1
12.91,9.17,13.42,10.53,0.48,4.69,8.9,5.36,65.46000000000001,8.33,16.65,13.76,8.92,0.29,2.2,3.54,4.21,57.9,1
