L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.7,1.28,0.68,0.68,1.15,0.96,0.67,0.0,7.119999999999999,0.34,0.51,0.6,0.43,1.34,0.58,1.82,0.48,6.1,0
1.62,1.28,0.68,0.68,1.15,1.06,0.77,0.0,7.24,0.34,0.51,0.43,0.43,1.15,2.11,1.73,2.59,9.29,0
1.62,1.11,0.68,0.77,0.96,1.06,0.39,0.87,7.460000000000001,0.26,1.45,0.68,1.45,0.39,4.69,12.62,6.7,28.24,0
1.62,0.51,1.19,0.17,0.29,0.48,9.66,12.62,26.54,0.85,2.55,1.62,3.66,0.48,9.18,12.91,6.7,37.95,0
1.96,3.06,2.04,2.3,0.48,0.58,11.67,13.48,35.56999999999999,1.36,3.66,2.38,5.44,0.77,11.0,12.91,8.61,46.129999999999995,0
2.04,6.8,3.66,3.06,1.15,0.96,13.96,16.16,47.790000000000006,1.7,4.25,3.32,6.8,1.06,12.05,10.33,5.55,45.06,0
2.13,9.6,5.1,3.32,2.01,1.53,14.25,17.4,55.339999999999996,1.96,4.67,4.67,7.82,1.15,12.72,4.02,3.83,40.84,0
2.47,10.62,8.07,4.0,2.49,2.2,12.72,16.45,59.019999999999996,2.38,5.35,6.29,9.26,1.06,12.72,1.73,3.16,41.95,0
2.81,11.98,9.77,5.18,3.26,3.83,11.29,14.92,63.04,2.38,5.44,8.24,10.7,0.58,12.72,2.01,2.59,44.66,0
3.23,13.76,10.45,5.69,4.21,4.5,11.19,14.06,67.09,2.38,5.69,10.45,11.81,0.67,12.43,1.92,1.92,47.269999999999996,0
4.0,16.39,10.53,5.1,5.17,4.12,10.33,12.43,68.07,2.21,5.44,12.23,12.4,0.87,12.05,1.44,0.96,47.6,0
6.29,16.9,10.96,5.27,4.98,4.12,8.8,10.62,67.94,1.96,5.01,14.18,12.15,0.96,8.42,1.53,0.87,45.08,0
8.33,17.32,12.57,5.95,4.5,3.64,6.79,8.32,67.42,1.11,3.06,15.88,11.55,1.06,2.49,1.63,0.58,37.36,0
10.02,18.34,16.98,7.14,3.06,3.26,3.54,4.98,67.32000000000001,0.68,1.87,12.23,7.73,1.15,0.39,1.53,0.39,25.970000000000002,0
11.13,20.04,20.89,8.16,0.87,2.39,0.48,2.2,66.16,0.6,2.13,5.78,3.66,1.25,0.1,1.53,0.2,15.250000000000002,0
11.13,18.34,20.38,8.16,0.48,2.01,0.29,1.15,61.94,0.34,1.11,1.79,2.04,1.25,0.2,1.53,0.1,8.36,0
10.79,16.39,10.96,2.72,0.77,1.44,0.48,0.48,44.03,0.51,0.51,0.94,0.51,1.25,0.39,1.73,0.2,6.04,0
0.43,12.57,7.9,1.28,1.06,1.15,0.48,0.0,24.87,0.51,0.51,0.94,0.51,1.25,0.39,1.73,0.2,6.04,0
0.34,3.4,3.15,0.77,0.87,0.87,0.67,0.0,10.07,0.43,0.43,0.85,0.26,1.25,0.39,1.82,0.29,5.72,0
0.68,1.79,2.13,0.6,1.06,0.96,0.67,0.0,7.890000000000001,0.43,0.51,0.85,0.17,1.34,0.48,1.92,0.29,5.99,0
