L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.43,1.87,1.02,0.51,1.06,1.25,0.67,0.2,7.01,1.11,1.62,0.94,1.11,0.96,1.92,1.15,0.39,9.2,1
0.85,2.13,0.43,0.51,1.25,1.34,0.77,0.29,7.57,1.19,1.36,0.94,0.94,0.96,1.63,8.99,4.88,20.89,1
0.85,2.13,0.43,0.51,1.25,1.34,0.77,0.29,7.57,1.19,1.36,0.94,0.94,0.96,1.63,8.99,4.88,20.89,1
1.02,2.3,0.09,0.51,1.34,1.34,0.77,0.39,7.76,0.51,1.02,1.7,3.91,0.39,1.15,14.82,9.09,32.59,1
1.11,2.38,0.0,0.51,1.34,1.44,0.77,0.48,8.030000000000001,1.7,1.96,8.66,5.1,0.67,1.92,17.6,15.21,52.82000000000001,1
1.19,2.47,0.0,0.6,1.44,1.44,0.77,0.39,8.3,1.7,1.96,8.66,5.1,0.67,1.92,17.6,15.21,52.82000000000001,1
1.19,2.55,0.0,0.6,1.44,1.44,0.77,0.39,8.379999999999999,2.55,2.3,10.62,5.95,1.44,1.92,16.83,11.96,53.57,1
1.19,2.55,0.0,0.6,1.44,1.44,0.77,0.39,8.379999999999999,2.81,2.72,12.74,6.03,1.63,1.92,14.82,8.42,51.09,1
1.36,2.47,0.0,0.77,1.15,1.44,0.67,1.73,9.59,2.81,2.72,12.74,6.03,1.63,1.92,14.82,8.42,51.09,1
1.28,2.13,0.17,1.19,0.96,1.34,8.9,13.87,29.84,4.0,4.5,17.24,6.03,1.73,2.2,6.6,3.54,45.84,1
1.36,1.62,1.19,1.87,0.87,1.06,10.43,14.54,32.94,4.76,5.86,20.04,6.2,1.44,2.11,3.45,2.68,46.54,1
1.36,1.62,1.19,1.87,0.87,1.06,10.43,14.54,32.94,5.01,7.48,21.15,5.86,0.96,1.63,2.39,1.53,46.01,1
2.13,2.72,8.92,5.44,0.96,1.82,11.19,15.87,49.05,5.52,6.46,20.04,4.59,0.96,1.44,1.73,1.06,41.8,1
2.13,2.72,8.92,5.44,0.96,1.82,11.19,15.87,49.05,5.52,6.46,20.04,4.59,0.96,1.44,1.73,1.06,41.8,1
2.38,3.4,12.49,8.33,1.15,2.97,11.38,15.87,57.97,6.54,0.43,1.62,1.28,0.87,1.92,1.73,0.2,14.59,1
2.38,3.4,12.49,8.33,1.15,2.97,11.38,15.87,57.97,2.04,0.43,0.34,1.19,0.96,2.11,1.73,0.0,8.8,1
2.47,3.91,12.49,8.16,1.25,2.97,10.04,14.82,56.11,2.04,0.43,0.34,1.19,0.96,2.11,1.73,0.0,8.8,1
3.15,11.21,16.31,9.6,1.06,3.26,5.26,10.23,60.08,0.85,1.28,0.94,1.36,1.06,1.92,1.92,0.2,9.53,1
4.0,15.54,21.23,10.62,0.77,3.26,1.44,5.74,62.6,0.94,1.36,0.94,1.45,1.15,2.2,2.01,0.29,10.34,1
4.76,17.32,21.74,10.62,0.67,2.2,0.67,2.11,60.089999999999996,0.94,1.36,0.94,1.45,1.15,2.2,2.01,0.29,10.34,1
5.69,13.76,20.72,9.43,1.15,1.82,0.58,1.06,54.209999999999994,0.94,1.45,1.11,1.53,1.25,2.2,2.01,0.39,10.879999999999999,1
5.69,13.76,20.72,9.43,1.15,1.82,0.58,1.06,54.209999999999994,0.94,1.45,1.11,1.53,1.25,2.2,2.01,0.39,10.879999999999999,1
8.16,3.49,15.2,4.33,1.25,1.15,0.58,0.29,34.45,1.02,1.36,1.02,1.7,1.15,2.3,2.01,0.29,10.85,1
0.43,1.45,1.62,0.6,0.87,1.15,0.58,0.1,6.8,0.94,1.53,0.94,1.45,1.06,2.11,1.73,0.58,10.34,1
0.43,1.45,1.62,0.6,0.87,1.15,0.58,0.1,6.8,0.94,1.53,0.94,1.45,1.06,2.11,1.73,0.58,10.34,1
1.02,2.13,0.26,0.51,1.25,1.34,0.77,0.39,7.67,1.02,1.45,0.94,1.19,1.06,2.01,2.87,2.39,12.93,1
1.19,2.3,0.09,0.51,1.25,1.34,0.77,0.39,7.84,0.68,1.62,5.86,4.33,0.48,1.63,17.21,13.39,45.2,1
1.19,2.3,0.09,0.51,1.25,1.34,0.77,0.39,7.84,0.68,1.62,5.86,4.33,0.48,1.63,17.21,13.39,45.2,1
1.36,2.55,0.0,0.6,1.34,1.34,0.77,0.39,8.35,1.7,2.04,10.28,4.93,0.67,1.73,17.6,14.92,53.870000000000005,1
1.36,2.55,0.0,0.68,1.44,1.44,0.77,0.39,8.629999999999999,2.38,2.21,11.47,5.35,1.06,1.82,18.07,14.06,56.42,1
1.45,2.21,0.0,0.68,1.15,1.34,0.39,1.25,8.47,2.72,2.47,11.3,5.52,1.53,1.53,16.07,11.29,52.43,1
1.45,2.21,0.0,0.68,1.15,1.34,0.39,1.25,8.47,3.74,4.17,14.01,5.61,1.92,1.53,11.38,4.5,46.86,1
1.28,1.53,1.28,3.06,0.77,0.87,12.05,15.87,36.71,4.59,5.27,16.48,5.61,1.73,1.73,4.98,3.26,43.65,1
1.87,1.96,3.4,5.1,0.96,1.25,12.05,15.59,42.18,4.84,6.46,18.09,5.69,1.44,1.44,3.26,2.3,43.519999999999996,1
1.87,1.96,3.4,5.1,0.96,1.25,12.05,15.59,42.18,5.01,7.48,19.02,4.93,1.15,1.34,2.49,1.34,42.76,1
2.3,2.64,10.11,7.99,1.15,2.59,11.86,16.26,54.9,5.01,7.48,19.02,4.93,1.15,1.34,2.49,1.34,42.76,1
2.3,2.64,10.87,8.58,1.15,2.78,11.38,15.87,55.57,5.1,5.1,16.48,2.64,0.96,1.82,1.82,0.87,34.79,1
2.3,2.64,10.87,8.58,1.15,2.78,11.38,15.87,55.57,1.87,0.68,0.68,1.28,0.87,2.01,1.82,0.2,9.41,1
2.72,4.08,13.67,9.6,1.06,3.16,7.65,12.62,54.56,0.94,1.11,0.85,1.28,0.87,2.2,1.63,0.39,9.27,1
2.72,4.08,13.67,9.6,1.06,3.16,7.65,12.62,54.56,0.94,1.28,1.11,1.45,1.06,2.11,1.92,0.39,10.26,1
4.17,13.5,20.72,10.87,0.77,3.26,1.15,4.5,58.94,0.94,1.28,1.11,1.45,1.06,2.11,1.92,0.39,10.26,1
4.76,15.88,20.72,11.04,0.96,2.39,0.67,1.92,58.339999999999996,0.94,1.45,1.11,1.53,1.06,2.3,2.11,0.39,10.889999999999999,1
6.54,12.82,20.72,9.43,1.25,1.82,0.48,1.06,54.12,0.94,1.53,1.19,1.7,1.06,2.2,2.11,0.39,11.12,1
