L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.28,0.26,0.34,0.6,2.01,1.15,0.0,1.44,7.08,3.15,0.85,0.6,1.79,0.58,0.67,0.0,0.58,8.22,0
1.45,0.34,0.34,0.43,2.01,1.25,0.0,1.53,7.35,2.9129411764705884,0.7770588235294118,0.6729411764705883,1.635,0.3155882352941176,0.3235294117647059,10.293823529411764,4.847058823529411,21.777941176470584,0
1.62,0.43,0.43,0.43,2.01,1.25,0.0,1.53,7.7,2.89,0.2758823529411765,0.4,2.04,0.1335294117647059,6.194705882352941,14.518235294117648,6.915294117647059,33.36764705882353,0
1.7,0.51,0.43,0.51,2.11,1.34,0.0,1.63,8.23,3.015,0.6111764705882353,0.9650000000000001,3.688823529411765,0.17352941176470588,7.95264705882353,16.121764705882352,8.115588235294117,40.6435294117647,0
1.62,0.51,0.6,0.51,2.11,1.34,0.0,1.63,8.32,3.228235294117647,2.09,2.1799999999999997,4.47,0.2,8.071764705882353,15.951764705882352,7.986470588235294,44.17823529411765,0
1.7,0.51,0.6,0.51,2.2,1.34,0.0,1.63,8.49,3.364705882352941,4.704411764705882,3.8599999999999994,4.685,0.14411764705882357,7.503529411764706,13.489411764705883,6.358529411764707,44.10970588235294,0
1.96,0.6,0.68,0.51,2.2,1.44,0.0,1.63,9.02,3.3623529411764705,7.800000000000001,7.597647058823529,5.117647058823529,0.1,6.9011764705882355,10.27764705882353,4.587058823529412,45.743529411764705,0
1.79,0.51,0.6,0.51,1.92,0.96,5.36,1.92,13.57,3.155588235294118,10.575,12.250588235294115,5.845,0.1,6.589117647058824,7.623529411764707,3.279411764705883,49.41823529411764,0
1.79,0.43,0.17,1.02,0.87,2.97,17.69,8.9,33.84,3.0164705882352942,13.24705882352941,15.583529411764706,6.42,0.1,6.24235294117647,4.650588235294118,2.110588235294118,51.37058823529412,0
2.21,0.43,0.94,4.42,0.58,7.84,18.74,9.85,45.01,3.5114705882352935,16.806470588235292,18.74147058823529,6.68,0.1391176470588234,5.662941176470589,1.0641176470588245,1.4194117647058824,54.02499999999999,0
2.38,0.77,1.79,5.35,0.87,8.8,19.89,10.43,50.28,4.4394117647058815,20.459999999999997,22.21,7.090588235294118,0.3123529411764705,4.800000000000001,0.0,1.34,60.65235294117647,0
2.38,1.11,2.47,5.86,0.87,8.13,19.12,9.28,49.22,5.88,20.982647058823527,24.46,6.010000000000001,0.4855882352941176,3.402058823529412,0.0,1.3344117647058824,62.55470588235295,0
2.21,1.53,3.23,6.63,0.67,7.27,17.12,7.08,45.74,6.5,18.58470588235294,24.46,2.599999999999999,0.6588235294117648,1.9158823529411761,0.0,1.1611764705882353,55.88058823529412,0
2.3,2.13,4.33,7.65,0.67,6.6,12.62,4.5,40.8,5.669999999999999,13.073529411764703,20.47676470588235,1.0067647058823521,0.7552941176470589,1.0097058823529408,0.0,1.073235294117647,43.065294117647056,0
2.55,4.93,9.77,8.66,0.87,5.74,10.14,2.01,44.67,2.1476470588235337,4.938823529411774,9.466470588235307,0.7011764705882354,0.8464705882352941,0.87,0.0,0.983529411764706,19.95411764705885,0
3.06,7.39,12.91,9.26,0.96,4.59,3.83,1.25,43.25,1.5699999999999996,1.7458823529411776,2.955000000000003,1.085882352941176,0.6738235294117648,0.87,0.0,0.8991176470588236,9.799705882352946,0
3.66,10.62,19.19,10.7,1.15,2.49,0.0,0.96,48.77,2.09,1.027058823529412,1.1129411764705883,1.38,0.58,0.9229411764705882,0.0,0.9229411764705882,8.035882352941176,0
4.17,14.86,20.55,11.3,1.44,1.44,0.0,1.15,54.910000000000004,2.51,0.81,0.81,1.49,0.58,0.96,0.0,0.96,8.12,0
5.01,11.3,19.87,9.77,1.63,1.06,0.0,1.34,49.980000000000004,2.7570588235294116,0.77,0.68,1.5670588235294116,0.58,0.96,0.0,1.0011764705882351,8.315294117647058,0
1.96,5.18,11.13,3.74,1.73,1.06,0.0,1.44,26.240000000000002,2.8908823529411767,0.77,0.68,1.62,0.6091176470588235,0.96,0.0,1.06,8.59,0
1.45,0.34,2.04,0.68,1.73,0.96,0.0,1.44,8.64,2.9611764705882355,0.7888235294117647,0.68,1.66,0.67,0.96,0.0,1.06,8.780000000000001,0
1.45,0.34,0.26,0.68,1.92,1.25,0.0,1.53,7.43,2.6149999999999998,0.85,0.7050000000000003,1.79,0.67,0.96,0.0,1.06,8.65,0
