L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.34,0.6,0.6,1.79,1.25,0.67,0.87,1.63,7.75,1.96,0.17,0.94,0.68,0.77,0.96,0.67,0.29,6.4399999999999995,0
0.51,0.68,0.51,1.62,1.34,0.67,0.87,1.73,7.93,1.96,0.17,1.02,0.68,0.67,0.96,0.77,0.29,6.52,0
0.68,0.77,0.43,1.62,1.44,0.67,0.96,1.73,8.3,2.04,0.17,1.02,0.77,0.87,0.96,0.77,0.39,6.99,0
0.77,0.85,0.34,1.7,1.44,0.67,0.96,1.73,8.46,2.21,0.17,1.02,0.85,0.96,0.96,0.58,0.29,7.04,0
0.85,0.85,0.34,1.79,1.44,0.77,1.06,1.82,8.92,1.79,0.17,0.85,0.77,0.87,0.87,1.25,5.36,11.93,0
0.85,0.85,0.34,1.79,1.44,0.77,1.06,1.82,8.92,1.79,0.09,0.6,1.28,0.39,0.39,13.96,15.21,33.71,0
0.43,0.85,0.34,1.53,1.25,0.67,1.44,2.59,9.1,2.55,0.26,1.36,2.81,0.1,0.48,16.64,16.45,40.65,0
0.51,0.85,0.34,0.94,0.96,0.58,17.69,13.29,35.160000000000004,2.98,0.6,1.96,2.89,0.2,0.58,17.31,18.74,45.26,0
1.28,0.94,0.6,2.98,0.1,3.16,23.14,16.26,48.46,3.23,0.77,1.96,2.98,0.39,0.87,17.31,18.36,45.87,0
1.19,1.62,1.19,4.33,0.0,6.03,24.67,17.02,56.05,3.49,1.02,2.13,2.98,0.39,0.96,15.4,16.16,42.53,0
1.19,1.96,2.55,5.69,0.0,7.75,20.65,14.54,54.33,3.74,3.15,2.47,2.98,0.48,1.15,14.63,15.4,44.0,0
1.28,2.21,3.66,7.05,0.0,8.32,15.01,11.19,48.72,4.08,5.35,3.15,3.57,0.77,1.25,12.91,13.87,44.95,0
1.45,2.3,4.93,8.75,0.0,8.51,11.19,9.09,46.22,5.27,7.9,7.05,4.33,0.77,1.34,10.9,11.67,49.23,0
1.53,2.55,6.63,11.64,0.0,8.42,7.27,6.03,44.07,7.99,10.11,9.94,6.03,0.48,1.53,7.65,7.17,50.9,0
1.79,3.32,8.58,13.42,0.0,7.65,3.73,2.87,41.36,12.06,12.91,10.79,6.88,0.2,1.34,1.73,2.87,48.78,0
1.96,3.57,16.65,15.29,0.2,4.69,0.67,1.25,44.28,12.74,11.64,10.11,6.2,0.39,0.77,0.48,0.39,42.72,0
2.04,2.72,17.66,14.86,0.48,3.83,0.58,1.34,43.50999999999999,9.6,7.9,7.48,3.06,0.48,0.77,0.48,0.29,30.06,0
2.04,2.72,17.66,14.86,0.48,3.83,0.58,1.34,43.50999999999999,3.66,2.81,2.3,1.28,0.58,0.77,0.58,0.2,12.18,0
2.81,2.21,15.2,11.64,0.96,2.11,0.67,1.34,36.94,2.3,0.34,1.62,0.77,0.58,0.87,0.39,0.29,7.159999999999999,0
1.36,1.36,6.63,4.76,1.15,1.53,0.77,1.34,18.900000000000002,2.13,0.17,1.36,0.68,0.48,0.87,0.48,0.29,6.46,0
0.34,0.94,2.72,3.15,1.06,0.96,0.77,1.44,11.38,2.04,0.17,1.19,0.77,0.58,0.87,0.67,0.39,6.68,0
0.17,0.94,0.68,2.21,1.15,0.96,0.77,1.44,8.32,2.13,0.17,1.11,0.77,0.58,0.87,0.67,0.39,6.6899999999999995,0
0.34,0.94,0.51,1.79,1.25,0.96,0.87,1.63,8.29,1.87,0.17,1.11,0.77,0.67,0.96,0.67,0.39,6.609999999999999,0
0.6,0.94,0.43,1.36,1.25,0.87,0.87,1.73,8.05,1.96,0.17,1.11,0.85,0.58,0.96,0.67,0.39,6.6899999999999995,0
0.85,1.11,0.43,1.45,1.34,0.87,0.96,1.73,8.74,2.04,0.17,1.11,0.85,0.67,0.96,0.77,0.39,6.96,0
0.85,1.11,0.43,1.45,1.34,0.87,0.96,1.73,8.74,2.21,0.17,1.19,0.85,0.67,0.96,0.67,0.39,7.109999999999999,0
0.94,1.11,0.43,1.53,1.34,0.96,0.96,1.82,9.09,1.79,0.17,1.02,0.68,0.58,0.96,1.53,5.74,12.47,0
0.43,1.11,0.34,0.85,0.87,0.58,20.08,14.54,38.8,1.79,0.09,0.51,1.11,0.39,0.29,13.96,16.73,34.870000000000005,0
0.43,1.11,0.34,0.85,0.87,0.58,20.08,14.54,38.8,3.06,0.26,1.28,2.81,0.1,0.39,15.68,17.12,40.7,0
1.53,1.11,0.43,2.72,0.1,2.49,22.47,14.25,45.1,3.74,0.85,1.87,2.38,0.2,0.48,16.64,17.4,43.56,0
2.47,1.87,0.94,3.83,0.2,5.26,21.23,14.54,50.339999999999996,4.42,2.21,1.7,2.38,0.2,0.67,15.4,16.45,43.43,0
4.42,3.4,3.32,4.33,0.39,5.26,16.83,11.0,48.949999999999996,4.84,3.06,1.62,2.21,0.29,0.77,15.21,15.21,43.21,0
5.69,4.59,4.5,4.76,0.39,5.17,13.48,8.9,47.480000000000004,5.1,3.57,1.36,2.21,0.29,0.96,14.44,14.54,42.47,0
7.05,5.61,5.44,5.35,0.39,5.65,10.43,6.98,46.9,5.95,4.42,1.62,2.21,0.48,1.06,13.29,13.48,42.51,0
8.41,6.8,6.37,6.63,0.29,5.55,6.7,3.73,44.480000000000004,7.39,7.39,2.81,2.89,0.48,1.25,10.71,10.9,43.82,0
9.34,8.92,8.16,8.58,0.2,5.07,3.35,1.82,45.44,12.74,10.87,9.77,7.22,0.29,1.34,1.73,1.25,45.209999999999994,0
10.11,10.62,11.98,10.36,0.29,4.5,1.82,1.15,50.82999999999999,12.74,9.85,9.77,6.71,0.39,0.67,0.39,0.39,40.910000000000004,0
8.33,11.3,14.61,10.11,0.48,3.26,1.06,1.25,50.4,9.85,6.8,7.05,3.23,0.39,0.77,0.39,0.29,28.77,0
7.48,7.73,13.5,6.29,1.25,1.44,0.77,1.34,39.8,4.33,2.47,2.13,1.62,0.58,0.67,0.48,0.2,12.48,0
7.48,7.73,13.5,6.29,1.25,1.44,0.77,1.34,39.8,2.21,0.26,1.36,0.94,0.58,0.77,0.29,0.2,6.609999999999999,0
4.25,4.42,6.29,3.66,1.63,1.34,0.87,1.34,23.799999999999997,2.13,0.17,1.19,0.85,0.58,0.87,0.39,0.2,6.38,0
2.04,1.62,3.32,2.04,1.25,0.96,0.77,1.44,13.44,2.21,0.17,1.02,0.85,0.48,0.87,0.58,0.29,6.47,0
0.51,0.51,1.11,1.11,1.34,1.15,0.77,1.53,8.030000000000001,2.13,0.17,0.94,0.85,0.58,0.87,0.67,0.29,6.5,0
0.34,0.68,0.34,0.94,1.44,1.15,0.87,1.63,7.39,1.87,0.17,0.85,0.85,0.77,0.96,0.58,0.39,6.44,0
0.43,0.77,0.09,0.85,1.53,1.15,0.96,1.73,7.509999999999999,1.87,0.17,0.94,0.85,0.77,0.96,0.58,0.39,6.53,0
0.51,0.77,0.17,0.94,1.44,1.15,0.96,1.73,7.669999999999999,1.87,0.17,1.02,0.85,0.77,0.96,0.67,0.39,6.7,0
0.6,0.94,0.17,1.02,1.63,1.15,0.96,1.73,8.2,1.96,0.17,0.94,0.94,0.77,0.96,0.58,0.39,6.71,0
0.43,0.94,0.09,0.77,1.34,1.15,1.34,1.92,7.98,1.79,0.17,0.85,0.77,0.58,0.96,4.69,7.08,16.89,0
0.43,0.94,0.09,0.43,1.25,1.06,15.4,9.85,29.45,1.87,0.17,0.43,1.11,0.29,0.29,14.15,15.97,34.28,0
1.19,0.85,0.43,1.87,0.29,1.25,20.65,12.82,39.349999999999994,2.47,0.26,1.45,3.57,0.1,0.39,16.64,17.12,42.00000000000001,0
1.96,1.36,0.85,3.4,0.2,5.36,21.8,14.25,49.18,2.89,0.68,2.55,4.0,0.2,0.67,17.31,17.4,45.69999999999999,0
1.96,1.36,0.85,3.4,0.2,5.36,21.8,14.25,49.18,3.23,1.02,2.98,4.08,0.2,0.87,15.68,15.4,43.46,0
2.55,2.13,2.64,5.01,0.2,7.17,19.03,12.05,50.78,3.4,2.04,3.15,4.08,0.29,0.96,14.44,14.06,42.42,0
2.98,2.72,4.59,6.63,0.1,7.75,14.73,9.85,49.349999999999994,3.74,3.06,3.4,4.25,0.48,1.25,13.96,13.87,44.01,0
3.23,3.15,6.2,8.75,0.1,7.75,10.43,7.27,46.879999999999995,3.91,4.0,3.74,4.42,0.58,1.44,13.1,12.91,44.099999999999994,0
3.32,3.57,7.39,10.11,0.0,7.46,6.41,4.02,42.28,4.17,5.44,6.88,5.27,0.67,1.82,11.67,11.67,47.589999999999996,0
3.83,5.01,9.68,11.64,0.0,6.7,3.54,2.2,42.6,6.03,7.9,9.51,7.05,0.48,1.82,8.99,8.8,50.58,0
4.93,7.31,15.46,12.49,0.0,6.03,2.01,1.25,49.48,8.83,10.28,10.79,7.73,0.2,1.63,4.88,4.02,48.35999999999999,0
5.52,9.51,16.31,13.42,0.2,5.07,1.15,1.34,52.519999999999996,12.06,10.7,11.21,7.9,0.48,1.15,0.87,0.48,44.849999999999994,0
5.78,10.11,16.98,13.08,0.48,4.12,0.87,1.34,52.760000000000005,11.3,8.58,9.34,4.84,0.48,0.67,0.67,0.39,36.27,0
5.86,6.29,14.61,6.12,1.44,1.53,0.87,1.44,38.160000000000004,6.37,4.42,4.84,1.79,0.58,0.77,0.67,0.2,19.639999999999997,0
2.3,3.83,5.52,3.23,1.44,1.25,0.87,1.44,19.88,2.47,0.34,1.87,1.02,0.67,0.77,0.67,0.1,7.91,0
2.3,3.83,5.52,3.23,1.44,1.25,0.87,1.44,19.88,2.21,0.26,1.53,0.77,0.67,0.87,0.39,0.2,6.8999999999999995,0
0.77,0.94,2.89,2.04,1.15,0.96,0.87,1.53,11.149999999999999,2.21,0.17,1.28,0.77,0.67,0.87,0.67,0.29,6.93,0
0.34,0.77,0.51,1.45,1.34,1.06,0.87,1.73,8.07,2.21,0.17,1.28,0.85,0.67,0.87,0.77,0.29,7.109999999999999,0
0.43,0.85,0.34,1.11,1.44,1.06,0.96,1.82,8.010000000000002,2.04,0.17,1.11,0.85,0.58,0.96,0.77,0.29,6.77,0
0.6,0.85,0.26,1.11,1.44,0.96,1.06,1.92,8.2,2.04,0.17,1.11,0.77,0.87,0.87,0.87,0.29,6.99,0
0.6,0.94,0.26,1.19,1.44,0.96,0.96,1.92,8.27,2.04,0.17,1.11,0.77,0.87,0.87,0.87,0.29,6.99,0
0.6,0.94,0.26,1.28,1.53,0.96,1.06,1.82,8.45,1.87,0.17,1.02,0.77,0.77,0.87,0.39,0.67,6.53,0
